ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001679788-22-000078	2298606	Restricted Stock Units			F1	30-JUN-2022				4	A	0				319.0				0.0		A			F2		F3	Class A Common Stock		319.0				4908.0				D			
0001415889-22-007134	2298361	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0001415889-22-007133	2298618	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock				5300.0		5300.0				D			
0001415889-22-007132	2298576	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0001415889-22-007131	2298925	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0001415889-22-007130	2298331	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0						5300.0		0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0001415889-22-007129	2298393	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0001415889-22-007128	2298360	Stock Option (Right to Buy)		50.64		21-JUN-2022				4	A	0				5300.0				0.0		A			F2	21-JUN-2032		Common Stock		5300.0				5300.0				D			
0000897101-22-000673	2298774	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				24908.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		24908.0				24908.0				D			
0000897101-22-000672	2298577	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				19571.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		19571.0				19571.0				D			
0000897101-22-000671	2298729	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				23129.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		23129.0				23129.0				D			
0000897101-22-000670	2298927	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				17792.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		17792.0				17792.0				D			
0000897101-22-000669	2298682	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				5338.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		5338.0				5338.0				D			
0000897101-22-000668	2298866	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				16902.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		16902.0				16902.0				D			
0000897101-22-000667	2298756	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				40920.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		40920.0				40920.0				D			
0000897101-22-000666	2298425	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				31135.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		31135.0				31135.0				D			
0000897101-22-000665	2298455	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				19571.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		19571.0				19571.0				D			
0000897101-22-000664	2298621	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				155672.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		155672.0				155672.0				D			
0000897101-22-000663	2298781	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				15034.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		15034.0				15034.0				D			
0001654954-22-009063	2298496	Non-Qualified Stock Options		0.91		29-JUN-2022				4	M	false				4000.0				0.91		A		01-JUN-2021		11-MAR-2026		Common Stock		4000.0				824453.0				D			
0000897101-22-000662	2298341	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				40920.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		40920.0				40920.0				D			
0000897101-22-000661	2298359	Non-Qualified Stock Option (right to buy)		70.26		28-JUN-2022				4	A	0				19544.0				0.0		A		28-JUN-2026		28-JUL-2032		Common Stock		19544.0				19544.0				D			
0001437749-22-016333	2298737	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				21691.97					F2	A			F2		F2	Common Stock		21691.97				21691.97				D			
0001127602-22-018314	2298913	Non-qualified Stock Option (Right to Buy)		80.99		30-JUN-2022				4	M	0	F7			2300.0				0.0		D		22-NOV-2016	F14	22-NOV-2022		Common Stock		2300.0				195916.0				D			
0001302232-22-000002	2298673	Restricted Units	F2		F3	29-JUN-2022				4	M	0				1700.0					F1	A			F1		F1	Common Stock		1700.0				28951.0				D			
0000950142-22-002053	2298886	Deferred Stock Units			F1	30-JUN-2022				4	A	0				1017.0					F2	A			F1		F1	Common Stock		1017.0				1890.0				D			
0000950142-22-002052	2298647	Deferred Stock Units			F1	30-JUN-2022				4	A	0				1359.0					F2	A			F1		F1	Common Stock		1359.0				19587.0				D			
0001209191-22-039976	2298708	Stock Option (Right to Buy)		1.74		28-JUN-2022				4	A	0				48000.0				0.0		A			F1	28-JUN-2032		Common Stock		48000.0				48000.0				D			
0001506293-22-000086	2298616	Class B common stock			F1	28-JUN-2022				4	C	0	F2			55241.0				0.0		D			F1		F1	Class A Common Stock		55241.0				233332.0	F9			D			
0001127602-22-018311	2298342	Stock Options (Right to Buy)		133.9	F1	30-JUN-2022				4	A	0	F1			363.0	F1			103.26	F1	A		30-JUN-2022		30-JUN-2032		Common Stock		363.0	F1			363.0				D			
0001493152-22-018281	2298758	Options for Common Stock	F1	8.11		28-JUN-2022				4	A	0				1000.0				0.0		A		28-JUN-2023		28-JUN-2032		Common Stock		1000.0				1000.0				D			
0001493152-22-018281	2298757	Options for Common Stock	F2	2.75		23-MAY-2022				4	A	0				667.0				0.0		A		23-MAY-2023		23-MAY-2032		Common Stock		667.0				667.0				D			
0001493152-22-018279	2298365	Options for Common Stock	F1	8.11		28-JUN-2022				4	A	0				1000.0				0.0		A		28-JUN-2023		28-JUN-2032		Common stock		1000.0				1000.0				D			
0001493152-22-018277	2298638	Options for Common Stock	F1	8.11		28-JUN-2022				4	A	0				1000.0				0.0		A		28-JUN-2023		28-JUN-2032		Common Stock		1000.0				1000.0				D			
0001493152-22-018275	2298697	Options for Common Stock	F1	8.11		28-JUN-2022				4	A	0				1000.0				0.0		A		28-JUN-2023		28-JUN-2032		Common Stock		1000.0				1000.0				D			
0000899243-22-024681	2298585	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D	F2		
0001585521-22-000146	2298603	Class B Common Stock		0.0		29-JUN-2022				4	C	0				6700.0				0.0		D			F7		F7	Class A Common Stock		6700.0				0.0				D			
0001585521-22-000146	2298602	Class B Common Stock		0.0		29-JUN-2022				4	M	0				6700.0				0.0		A			F7		F7	Class A Common Stock		6700.0				6700.0				D			
0001585521-22-000146	2298601	Employee Stock Option (right to buy)		1.31		29-JUN-2022				4	M	0				6700.0				0.0		D			F6	06-JAN-2028		Class B Common Stock	F7	6700.0				730900.0				D			
0001437749-22-016315	2298511	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				42372.88					F2	A			F2		F2	Common Stock		42372.88				42372.88				D			
0001437749-22-016314	2298558	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				2295.19					F2	A			F2		F2	Common Stock		2295.19				2295.19				D			
0001127602-22-018309	2298617	Phantom Stock	F1	0.0		29-JUN-2022				4	A	0				35.13	F2			0.0		A			F3		F3	Common Stock		35.13				3042.21				D			
0001209191-22-039967	2298371	Restricted Stock Units			F1	29-JUN-2022				4	M	0				68688.0				0.0		D			F4		F4	Common Stock		68688.0				137374.0				D			
0001209191-22-039963	2298714	Employee Stock Option (Right to Buy)		2.65		28-JUN-2022				4	M	0				705.0				0.0		D			F2	14-DEC-2030		Common Stock		705.0				99295.0				D			
0001357400-22-000094	2298834	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				1957.0				D			
0001357400-22-000094	2298835	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000094	2298836	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000093	2298546	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000093	2298545	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				63562.0				D			
0001357400-22-000093	2298547	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001437749-22-016310	2298412	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				1174.98					F2	A			F2		F2	Common Stock		1174.98				1174.98				D			
0001357400-22-000092	2298821	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				61988.0				D			
0001357400-22-000092	2298823	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000092	2298822	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000091	2298401	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				65666.0				D			
0001357400-22-000091	2298402	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000091	2298403	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000090	2298752	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000090	2298751	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000090	2298750	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				10964.0				D			
0001357400-22-000089	2298732	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				2148.0				0.0		A			F2		F2	Common Stock		2148.0				96880.0				D			
0001357400-22-000089	2298733	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				2148.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		2148.0				2148.0				D			
0001357400-22-000089	2298734	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				2148.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		2148.0				0.0				D			
0001437749-22-016309	2298420	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				1756.38					F2	A			F2		F2	Common Stock		1756.38				1756.38				D			
0001357400-22-000088	2298378	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000088	2298377	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				65834.0				D			
0001357400-22-000088	2298379	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000087	2298485	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000087	2298486	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000087	2298484	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				2213.0				D			
0001437749-22-016308	2298848	Contingent Bonus Award			F1	02-JUN-2022				4	A	0				32425.42					F2	A			F2		F2	Common Stock		32425.42				32425.42				D			
0001357400-22-000086	2298337	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000086	2298336	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0001357400-22-000086	2298335	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				41730.0				D			
0001357400-22-000085	2298962	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	M	0				1432.0				0.0		D		30-JUN-2022	F5		F5	Common Stock		1432.0				0.0				D			
0001357400-22-000085	2298960	Phantom Stock Units		0.0	F1	30-JUN-2022				4	M	0				1432.0				0.0		A			F2		F2	Common Stock		1432.0				65193.0				D			
0001357400-22-000085	2298961	Restricted Stock / Units		0.0	F3	30-JUN-2022				4	A	0				1432.0				0.0		A		30-JUN-2022	F4		F4	Common Stock		1432.0				1432.0				D			
0000899243-22-024676	2298646	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0000899243-22-024675	2298392	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0001320695-22-000155	2298783	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			1249.0				0.0		D			F5		F5	Common Stock		1249.0				2498.0				D			
0001320695-22-000155	2298782	Restricted Stock Unit			F3	28-JUN-2022				4	M	0	F1			623.0				0.0		D			F4		F4	Common Stock		623.0				0.0				D			
0000899243-22-024673	2298785	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0000899243-22-024671	2298722	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0001320695-22-000153	2298916	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			3031.0				0.0		D			F4		F4	Common Stock		3031.0				6062.0				D			
0000899243-22-024670	2298571	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0000899243-22-024669	2298876	Stock Option (Right to Buy)		1.21		28-JUN-2022				4	A	0				20000.0				0.0		A			F1	27-JUN-2032		Common Stock		20000.0				20000.0				D			
0000886163-22-000103	2298692	Non-Qualified Stock Option (right to buy)		88.48		29-JUN-2022				4	A	0				5907.0				0.0		A			F1	29-JUN-2032		Common Stock		5907.0				5907.0				D			
0001320695-22-000151	2298559	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			2212.0				0.0		D			F4		F4	Common Stock		2212.0				4423.0				D			
0001463172-22-000205	2298880	Restricted Stock Unit			F1	24-JUN-2022				4	A	0				9677.0				0.0		A			F2	24-JUN-2029		Common Stock		9677.0				9677.0				D			
0001320695-22-000149	2298570	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			2082.0				0.0		D			F4		F4	Common Stock		2082.0				4163.0				D			
0001209191-22-039956	2298711	Employee Stock Option (right to buy)		75.91		30-JUN-2022				4	M	0				502.0				0.0		D			F2	10-NOV-2023		Common Stock		502.0				0.0				D			
0001320695-22-000147	2298240	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			3676.0				0.0		D			F4		F4	Common Stock		3676.0				7350.0				D			
0001320695-22-000145	2298204	Restricted Stock Unit			F3	29-JUN-2022				4	M	0	F1			2342.0				0.0		D			F4		F4	Common Stock		2342.0				4683.0				D			
0001203311-22-000043	2298228	Non-Qualified Stock Option (right to buy)		65.11		28-JUN-2022				4	M	0				913.0				0.0		D			F4	15-JUN-2028		Common Stock		913.0				3674.0				D			
0001203311-22-000043	2298229	Non-Qualified Stock Option (right to buy)		65.11		28-JUN-2022				4	M	0				735.0				0.0		D			F4	15-JUN-2028		Common Stock		735.0				2939.0				D			
0001203311-22-000043	2298230	Non-Qualified Stock Option (right to buy)		65.11		28-JUN-2022				4	M	0				735.0				0.0		D			F4	15-JUN-2028		Common Stock		735.0				2204.0				D			
0001203311-22-000043	2298227	Non-Qualified Stock Option (right to buy)		65.11		28-JUN-2022				4	M	0				17361.0				0.0		D			F4	15-JUN-2028		Common Stock		17361.0				4587.0				D			
0001493152-22-018271	2298292	Restricted Stock Units		0.0		30-JUN-2022				4	M	0				15450.0				0.0		D			F4		F4	Common Shares		15450.0				0.0				D			
0001127602-22-018305	2298160	Deferred Fee Plan Issuer Stock Units			F2	30-JUN-2022				4	A	0				181.46				59.93		A			F2		F2	Common Stock		181.46				4334.17	F3			D			
0001209191-22-039951	2298223	Restricted Stock Units			F1	29-JUN-2022				4	A	0				5995.0				0.0		A			F2		F2	Class A Common Stock		5995.0				5995.0				D			
0000899243-22-024661	2298319	Employee Stock Option (right to buy)		9.41		28-JUN-2022				4	A	0				25000.0	F1			0.0		A			F1	27-JUN-2032		Class A Common Stock		25000.0				25000.0				D			
0000899243-22-024658	2298317	Employee Stock Option (right to buy)		9.41		28-JUN-2022				4	A	0				25000.0	F1			0.0		A			F1	27-JUN-2032		Class A Common Stock		25000.0				25000.0				D			
0000899243-22-024657	2298282	Employee Stock Option (right to buy)		9.41		28-JUN-2022				4	A	0				25000.0	F1			0.0		A			F1	27-JUN-2032		Class A Common Stock		25000.0				25000.0				D			
0001209191-22-039947	2298307	Stock Units (SU)		0.0		30-JUN-2022				4	M	0				37957.01	F2			0.0		D			F1		F1	Common Stock		37957.01	F2			2738.0				D			
0001209191-22-039947	2298308	Stock Units (SU)		0.0		30-JUN-2022				4	A	0				8666.67				3.75		A			F3		F3	Common Stock		8666.67				11404.66				D			
0001209191-22-039946	2298177	Restricted Stock Units (right to buy)			F1	29-JUN-2022				4	A	0				5995.0				0.0		A			F2		F2	Class A Common Stock		5995.0				5995.0				D			
0001209191-22-039944	2298264	Options (Right to Buy)		60.56		29-JUN-2022				4	A	0	F3			6303.0				0.0		A			F4	31-JUL-2032		Common Stock		6303.0				6303.0				D			
0000899243-22-024653	2298164	Contingent Value Rights			F2	28-JUN-2022				4	A	0				414704.0				0.0		A			F2		F2	Common Stock		414704.0				414704.0				D			
0001225208-22-008322	2298201	Employee Stock Option (Right to Buy)		139.22		29-JUN-2022				4	M	0	F1			1104.0				0.0		D		01-MAR-2017	F2	01-MAR-2026		Common Stock, $.01 Par Value		1104.0				0.0				D			
0001225208-22-008322	2298200	Employee Stock Option (Right to Buy)		139.22		28-JUN-2022				4	M	0	F1			3458.0				0.0		D		01-MAR-2017	F2	01-MAR-2026		Common Stock, $.01 Par Value		3458.0				1104.0				D			
0001564301-22-000005	2298222	Deferred Stock Units		7.69		30-JUN-2022				4	A	0				4002.99	F1			0.0		A			F2		F3	Common Stock		4002.99				4002.99				D			
0000899243-22-024651	2298190	Contingent Value Rights			F2	28-JUN-2022				4	A	0				92422.0				0.0		A			F2		F2	Common Stock		92422.0				92422.0				D			
0000899243-22-024650	2298246	Contingent Value Rights			F2	28-JUN-2022				4	A	0				2682948.0				0.0		A			F2		F2	Common Stock		2682948.0				2682948.0				D			
0000899243-22-024649	2298172	Contingent Value Rights			F2	28-JUN-2022				4	A	0				69317.0				0.0		A			F2		F2	Common Stock		69317.0				69317.0				D			
0000899243-22-024648	2298255	Contingent Value Rights			F2	28-JUN-2022				4	A	0				9242.0				0.0		A			F2		F2	Common Stock		9242.0				9242.0				D			
0000899243-22-024647	2298213	Contingent Value Rights			F2	28-JUN-2022				4	A	0				135000.0				0.0		A			F2		F2	Common Stock		135000.0				135000.0				I		held via LGT Bank AG as custodian	
0001202560-22-000004	2298290	Deferred Stock Units		7.69		30-JUN-2022				4	A	0				5413.44	F1			0.0		A			F2		F3	Common Stock		5413.44				9300.37				D			
0000899243-22-024643	2298226	Contingent Value Rights			F2	28-JUN-2022				4	A	0				6100.0				0.0		A			F2		F2	Common Stock		6100.0				6100.0				D			
0001634997-22-000026	2298254	Performance Stock Units			F1	29-JUN-2022				4	A	0				8433.0				0.0		A			F2		F2	Common Stock		8433.0				19351.0				D			
0001209191-22-039942	2298315	Restricted Stock Units			F1	29-JUN-2022				4	A	0				5995.0				0.0		A			F2		F2	Class A Common Stock		5995.0				5995.0				D			
0001437749-22-016303	2298178	Stock Option (right to buy)		4.52	F1	28-JUN-2022				4	A	0				15000.0	F2			0.0		A			F3	27-JUN-2032		Common Stock		15000.0				15000.0				D			
0001221603-22-000004	2298158	Deferred Stock Units		7.69		30-JUN-2022				4	A	0				2684.2	F1			0.0		A			F2		F3	Common Stock		2684.2				4135.53				D			
0001437749-22-016302	2298225	Stock Option (right to buy)		4.52	F1	28-JUN-2022				4	A	0				15000.0	F2			0.0		A			F3	27-JUN-2032		Common Stock		15000.0				15000.0				D			
0001437749-22-016301	2298212	Stock Option (right to buy)		4.52	F1	28-JUN-2022				4	A	0				15000.0	F2			0.0		A			F3	27-JUN-2032		Common Stock		15000.0				15000.0				D			
0001437749-22-016300	2298216	Stock Option (right to buy)		4.52	F1	28-JUN-2022				4	A	0				15000.0	F2			0.0		A			F3	27-JUN-2032		Common Stock		15000.0				15000.0				D			
0001233565-22-000004	2298189	Deferred Stock Units		7.69		30-JUN-2022				4	A	0				9316.48	F1			0.0		A			F2		F3	Common Stock		9316.48				17851.75				D			
0001437749-22-016295	2298166	Second Amended and Restated Convertible Note		0.28	F1	28-JUN-2022				4	C	0	F1					3000000.0	F1		F1	D		16-APR-2018		06-MAR-2023		Common Stock		10552234.0						7700000.0	F1	I		Held by Boyalife Asset Holding II, Inc.	
0001161697-22-000328	2298131	Restricted Stock Units			F1	28-JUN-2022				4	M	0				10000.0				0.0		D			F3		F4	Common Stock		10000.0				747000.0				D			
0001127602-22-018293	2298143	Stock Option	F5	74.3		28-JUN-2022				4	M	0				38873.0				0.0		D		01-APR-2022		01-APR-2031		Common Stock		38873.0				116622.0				D			
0001127602-22-018293	2298142	Stock Option		54.19		28-JUN-2022				4	M	0				50502.0				0.0		D		01-APR-2020	F4	01-APR-2029		Common Stock		50502.0				50502.0				D			
0001127602-22-018293	2298141	Stock Option		58.34	F2	28-JUN-2022				4	M	0				49279.0				0.0		D		01-APR-2021	F3	01-APR-2030		Common Stock		49279.0				98558.0				D			
0001694665-22-000110	2298155	Restricted Stock Units		0.0		30-JUN-2022				4	M	0				2874.0				0.0		D			F3		F3	Common Stock		2874.0				0.0				D			
0001694665-22-000110	2298154	Restricted Stock Units		0.0		30-JUN-2022				4	M	0				2053.0				0.0		D			F2		F2	Common Stock		2053.0				0.0				D			
0001817358-22-000135	2298168	Restricted Stock Units	F2		F1	30-JUN-2022				4	M	0				1273.0				0.0		D			F3	31-MAR-2031		Common Stock		1273.0				39485.0				D			
0001127602-22-018289	2298138	Restricted Stock Units			F2	28-JUN-2022				4	A	0				257.0				0.0		A			F2, F3		F2, F3	Common Stock		257.0				257.0				D			
0001127602-22-018289	2298137	Deferred Stock Units			F1	28-JUN-2022				4	A	0				257.0					F1	A			F1		F1	Common Stock		257.0				257.0				D			
0001104659-22-076320	2298253	Restricted Stock Unit			F1	30-JUN-2022				4	M	0				7251.0				0.0		A			F3		F3	Common Stock		7251.0				14503.0				D			
0000899243-22-024601	2298310	July 2020 Warrant (Right to Buy)		2.04	F1	28-JUN-2022				4	X	0				2655361.0	F1				F1	D			F4	01-JUL-2022		Common Stock		2655361.0	F1			0.0				D	F2, F3		
0001070235-22-000113	2298161	Restricted Share Units			F1	28-JUN-2022				4	M	0				39063.0					F1	D			F3		F3	Common Shares		39063.0				78124.0				D			
0001209191-22-039932	2298208	Employee Stock Options		35.04		27-JUN-2022				4	M	0				173333.0				35.04		D		29-JUN-2013		29-JUN-2022		Common Stock		173333.0				0.0				D			
0001415889-22-007108	2298179	Share Option		9.88		29-JUN-2022				4	A	0				30000.0				0.0		A			F1	28-JUN-2032		Class A Common Shares		30000.0				30000.0				D			
0001415889-22-007108	2298180	Restricted Share Units			F2	29-JUN-2022				4	A	0				5000.0				0.0		A			F3		F3	Class A Common Shares		5000.0				5000.0				D			
0001415889-22-007107	2298298	Share Option		9.88		29-JUN-2022				4	A	0				30000.0				0.0		A			F1	28-JUN-2032		Class A Common Shares		30000.0				30000.0				D			
0001415889-22-007107	2298299	Restricted Share Units			F2	29-JUN-2022				4	A	0				5000.0				0.0		A			F3		F3	Class A Common Shares		5000.0				5000.0				D			
0001415889-22-007106	2298170	Share Option		9.88		29-JUN-2022				4	A	0				30000.0				0.0		A			F1	28-JUN-2032		Class A Common Shares		30000.0				30000.0				D			
0001415889-22-007106	2298171	Restricted Share Units			F2	29-JUN-2022				4	A	0				5000.0				0.0		A			F3		F3	Class A Common Shares		5000.0				5000.0				D			
0001562180-22-005418	2298320	Stock Option (Right to Buy)		2.32		29-JUN-2022				4	M	false				25500.0				0.0		D			F1	01-DEC-2029		Common Stock		25500.0				185009.0				D			
0001415889-22-007105	2298147	Share Option		9.88		29-JUN-2022				4	A	0				30000.0				0.0		A			F1	28-JUN-2032		Class A Common Shares		30000.0				30000.0				D			
0001415889-22-007105	2298148	Restricted Share Units			F2	29-JUN-2022				4	A	0				5000.0				0.0		A			F3		F3	Class A Common Shares		5000.0				5000.0				D			
0001415889-22-007104	2298262	Share Option		9.88		29-JUN-2022				4	A	0				30000.0				0.0		A			F1	28-JUN-2032		Class A Common Shares		30000.0				30000.0				D			
0001415889-22-007104	2298263	Restricted Share Units			F2	29-JUN-2022				4	A	0				5000.0				0.0		A			F3		F3	Class A Common Shares		5000.0				5000.0				D			
