ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-22-037796	/s/ Lynn Horwitz, as Attorney-in-Fact for Frederick R. Wilson	17-JUN-2022
0001209191-22-037795	John J. Goggins, by power of attorney for Raymond W. McDaniel	17-JUN-2022
0001127602-22-017749	/s/ Debra Rouse, attorney-in-fact for Kent A. Hansen	17-JUN-2022
0001209191-22-037794	D. Scott Parish, Attorney-in-Fact	17-JUN-2022
0001209191-22-037793	/s/ Elizabeth Feeney, Attorney-In-Fact	17-JUN-2022
0001493152-22-017131	/s/ Marc Fogassa	17-JUN-2022
0001493152-22-017133	/s/ Roger Noriega	17-JUN-2022
0001493152-22-017135	/s/ Nogueira da Silva Junior Areli	17-JUN-2022
0001493152-22-017136	/s/ Gustavo Pereira de Aguiar	17-JUN-2022
0001493152-22-017132	/s/ Brian W. Bernier	17-JUN-2022
0001209191-22-037792	/s/ G. Anthony (Tony) Taylor, Power of Attorney	17-JUN-2022
0001493152-22-017130	/s/ Joel de Paiva Monteiro	17-JUN-2022
0001493152-22-017129	/s/ Volodymyr Myadzel	17-JUN-2022
0001415889-22-006691	/s/ D. Neil Dauby, Attorney-in-Fact	17-JUN-2022
0001567619-22-013065	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0001567619-22-013063	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0000899243-22-023061	Kevin Finch by POA dated 6/16/22 for Andrew J. Kim	17-JUN-2022
0001209191-22-037791	Michelle Raff for Enrique Hernandez, Jr.	17-JUN-2022
0001177265-22-000013	By: Michelle Rankin For: Andrew C Petrik	17-JUN-2022
0001567619-22-013061	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0000899243-22-023060	Kevin Finch by POA dated 6/16/22 for Gladys Xiques	17-JUN-2022
0001567619-22-013059	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0001104659-22-072359	/s/Charles Crimmel	17-JUN-2022
0000899243-22-023059	Kevin Finch by POA dated 6/16/22 for Gladys Xiques	17-JUN-2022
0001567619-22-013057	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0001415889-22-006689	/s/ D. Neil Dauby, Attorney-in-Fact	17-JUN-2022
0000899243-22-023057	Kevin Finch by POA dated 6/16/22 for Andrew J. Kim	17-JUN-2022
0001567619-22-013055	/s/ Jennifer Staub, pursuant to power of attorney	17-JUN-2022
0001127602-22-017748	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by Raymond C. Pecor, III	17-JUN-2022
0001127602-22-017747	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by Jeffrey L. Davis	17-JUN-2022
0001264595-22-000008	Robert Tull	17-JUN-2022
0001437749-22-015284	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001213900-22-033568	/s/ John E. Schultz Jr.	16-JUN-2022
0001264595-22-000007	Robert Tull	17-JUN-2022
0001179110-22-003367	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001600641-22-000110	/s/ Melanie Goins, Attorney-In-Fact for Xiaodi T. Zhang	17-JUN-2022
0001179110-22-003366	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001562180-22-005181	/s/ Jerry Miraglia POA	17-JUN-2022
0001179110-22-003364	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003363	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003362	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003361	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003360	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003359	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003358	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003357	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003356	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001179110-22-003355	/s/ Tyson Marshall by power of attorney	16-JUN-2022
0001628280-22-017418	/s/ Emmanuelle Lee, attorney-in-fact for Robert Cascella	17-JUN-2022
0000072333-22-000169	Brian B. DeFoe, Attorney-in-Fact for Ken Worzel	17-JUN-2022
0001062993-22-015114	Sharon M. Callihan - Attorney-in-Fact	17-JUN-2022
0001640173-22-000004	/s/ J. GRAYSON SANDERS	17-JUN-2022
0001104659-22-072340	/s/ Jason Moschner as attorney-in-fact	17-JUN-2022
0001517806-22-000002	/s/ GERALD W. ROBINSON	17-JUN-2022
0001342426-22-000002	/s/ HAROLD H. GREENE	17-JUN-2022
0001157523-22-000775	/s/ Leah Gaines as Attorney in Fact for Rick Van Nieuwenhuyse	17-JUN-2022
0001704540-22-000002	/s/ WILBUR H SMITH III	17-JUN-2022
0001705113-22-000002	/s/ BRIAN J. FLORNES	17-JUN-2022
0001669018-22-000002	/s/ DIANNE HURLEY	17-JUN-2022
0001654954-22-008485	/s/Steven G Mihaylo	17-JUN-2022
0001209191-22-037784	/s/ Tyler T. Rosenbaum, Assistant Secretary, by Power of Attorney	17-JUN-2022
0001209191-22-037782	Deborah Diaz	17-JUN-2022
0000726958-22-000061	Scott Faber, under Power of Attorney dated October 17, 2019	17-JUN-2022
0000726958-22-000060	Scott Faber, under Power of Attorney dated June 24, 2019	17-JUN-2022
0000726958-22-000059	Scott Faber, under Power of Attorney dated January 2, 2020	17-JUN-2022
0000726958-22-000058	Scott Faber, under Power of Attorney dated May 22, 2020	17-JUN-2022
0000726958-22-000057	Scott Faber, under Power of Attorney dated June 1, 2020	17-JUN-2022
0000726958-22-000056	Scott Faber, under Power of Attorney dated June 3, 2020	17-JUN-2022
0000806279-22-000091	/s/ Teresa L. Greider, Attorney in Fact	17-JUN-2022
0001209191-22-037779	/s/ Tyler T. Rosenbaum, Assistant Secretary, by Power of Attorney	17-JUN-2022
0001437749-22-015271	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015270	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015269	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001089063-22-000102	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000101	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000100	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000099	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001437749-22-015268	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001089063-22-000098	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000097	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000096	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001089063-22-000095	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0001437749-22-015267	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001089063-22-000094	/s/ Mark Worley by Power of Attorney	17-JUN-2022
0000899243-22-023041	/s/ Martin Schrier as attorney-in-fact for Ryan Goepel	17-JUN-2022
0001477932-22-004492	/s/ Peter Coates	17-JUN-2022
0001437749-22-015266	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0000899243-22-023033	FUNDAMENTAL GLOBAL GP, LLC /S/ D. KYLE CERMINARA, CHIEF EXECUTIVE OFFICER	17-JUN-2022
0000899243-22-023033	/S/ JOSEPH H. MOGLIA	17-JUN-2022
0000899243-22-023033	/S/ D. KYLE CERMINARA	17-JUN-2022
0000899243-22-023032	BALLANTYNE STRONG, INC. /S/ MARK D. ROBERSON, CHIEF EXECUTIVE OFFICER	17-JUN-2022
0000899243-22-023032	/S/ D. KYLE CERMINARA	17-JUN-2022
0000899243-22-023032	/S/ JOSEPH H. MOGLIA	17-JUN-2022
0000899243-22-023032	FUNDAMENTAL GLOBAL GP, LLC /S/ D. KYLE CERMINARA, CHIEF EXECUTIVE OFFICER	17-JUN-2022
0001437749-22-015265	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015264	/s/ Stephanie A. Westington, CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015263	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001593968-22-001153	/s/William Aprigliano POA Denise Strain	17-JUN-2022
0001437749-22-015262	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001492950-22-000010	Karen K. Carmack, by Amanda M. Ducey, Corporate Secretary	17-JUN-2022
0001104659-22-072328	/s/ Peter Jameson	17-JUN-2022
0001104659-22-072327	/s/ Timothy Harned	17-JUN-2022
0001437749-22-015260	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001213900-22-033528	/s/ Stephen Letourneau	17-JUN-2022
0001318101-22-000025	Mark R. Hollar, by Amanda M. Ducey, Corporate Secretary	17-JUN-2022
0001104659-22-072326	/s/ Edward Kay	17-JUN-2022
0001437749-22-015258	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015257	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015255	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015254	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001437749-22-015253	/s/ James M. Bone, Jr., CPA, As Attorney in Fact	17-JUN-2022
0001568214-22-000026	/s/ Laura Criscione, POA	17-JUN-2022
0000072333-22-000167	Brian B. DeFoe, Attorney-in-Fact for Bradley D. Tilden	17-JUN-2022
0001831651-22-000038	/s/ Mehgan Peetz, as Attorney-in-Fact for Ty P. Daul	17-JUN-2022
0000072333-22-000165	Brian B. DeFoe, Attorney-in-Fact for Stacy Brown-Philpot	17-JUN-2022
0001209191-22-037767	/s/Christopher J. Flynn	17-JUN-2022
0001415889-22-006685	/s/ Joshua Foukas, Attorney-in-Fact	17-JUN-2022
0001209191-22-037766	By:Roberta S Cohen, Attorney-in-Fact for Cesar Cernuda	17-JUN-2022
0001127602-22-017742	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0000806279-22-000090	/s/ Teresa L. Greider, Attorney in Fact	17-JUN-2022
0001567619-22-013051	Eric D. Hovde	17-JUN-2022
0001127602-22-017740	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001062993-22-015111	/s/ Kristan L. Richardson, as Attorney-in-Fact	17-JUN-2022
0001836875-22-000052	/s/ David Robson	17-JUN-2022
0001140361-22-023419	/s/ Bruce Czachor, Attorney-in-Fact for the reporting person	17-JUN-2022
0001462183-22-000001	/s/ Timothy S. Morris	17-JUN-2022
0001462184-22-000001	/s/ Harold Perry	17-JUN-2022
0001127602-22-017738	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001462217-22-000002	/s/ Paula M. Mathews	17-JUN-2022
0001225208-22-008187	By: Elizabeth R. Kremer - Power of Attorney for Robert Dillard	17-JUN-2022
0001127602-22-017736	Michael N. Levy, attorney-in-fact	17-JUN-2022
0001127602-22-017735	Michael N. Levy, attorney-in-fact	17-JUN-2022
0001228924-22-000014	John Sakys under Power of Attorney by Brian Archbold	17-JUN-2022
0001567619-22-013049	Nelli Madden	17-JUN-2022
0001672825-22-000001	/s/ David J. Mueller	17-JUN-2022
0001628280-22-017410	/s/ Thomas Lynn, Attorney-in-Fact	17-JUN-2022
0001062993-22-015107	Laura Heiman, Attorney-in-fact	17-JUN-2022
0000920112-22-000226	/s/ John K. Schmidt	17-JUN-2022
0001209191-22-037752	/s/ W. Keith Maxwell III, By Barbara Clay, attorney-in-fact	17-JUN-2022
0001567619-22-013048	Nelli Madden	17-JUN-2022
0001209191-22-037751	/s/ Paul Konikowski, By Barbara Clay, attorney-in-fact	17-JUN-2022
0001209191-22-037750	/s/ Kenneth M. Hartwick, By Barbara Clay, attorney-in-fact	17-JUN-2022
0001209191-22-037749	/s/ Barbara Clay	17-JUN-2022
0001209191-22-037748	/s/ Amanda Bush, by Barbara Clay, Attorney-in-Fact	17-JUN-2022
0001209191-22-037747	/s/ Mike Barajas, By Barbara Clay, attorney-in-fact	17-JUN-2022
0001127602-22-017734	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001361338-22-000003	Signed by Russell A. Fleishman under Power of Attorney by Maria A. Grasso	17-JUN-2022
0001127602-22-017732	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001127602-22-017731	/s/ Lynn M. Floeter, attorney-in-fact for Karen van Lith	17-JUN-2022
0000920112-22-000224	/s/ Christopher Hylen	17-JUN-2022
0001127602-22-017729	/s/ Lynn M. Floeter, attorney-in-fact for John B. Williams	17-JUN-2022
0001127602-22-017728	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001127602-22-017726	/s/ Lynn M. Floeter, attorney-in-fact for Angie DeWitt	17-JUN-2022
0001437749-22-015242	/s/ Neal Goldman	16-JUN-2022
0001127602-22-017725	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001127602-22-017723	/s/ Lynn M. Floeter, attorney-in-fact for R. Jay Gerken	17-JUN-2022
0000920112-22-000222	/s/ Robert B Engel	17-JUN-2022
0001127602-22-017722	Diane Heffner, Stock Plan Administrator, attorney-in-fact	17-JUN-2022
0001209191-22-037738	Lisanne Steinheiser, by Power of Attorney, for Daniel Burger	17-JUN-2022
0001127602-22-017720	/s/ Lynn M. Floeter, attorney-in-fact for Judith P. Greffin	17-JUN-2022
0001127602-22-017719	/s/ Lynn M. Floeter, attorney-in-fact for Michael J. Haddad	17-JUN-2022
0001567619-22-013046	Jennifer Paquette	17-JUN-2022
0001415889-22-006662	/s/ Jeffrey S. Douglass	17-JUN-2022
0001567619-22-013045	/s/ Zachary Davis, pursuant to Power of Attorney	17-JUN-2022
0001127602-22-017718	/s/ Lynn M. Floeter, attorney-in-fact for Robert A. Jeffe	17-JUN-2022
0001567619-22-013043	Jennifer Paquette	17-JUN-2022
0001127602-22-017717	/s/ Lynn M. Floeter, attorney-in-fact for Eileen A. Kamerick	17-JUN-2022
0001567619-22-013041	Jennifer Paquette	17-JUN-2022
0001127602-22-017716	/s/ Lynn M. Floeter, attorney-in-fact for Tammy C. Stadler	17-JUN-2022
0000920112-22-000220	/s/ Thomas L. Flynn	17-JUN-2022
0001127602-22-017715	/s/ Lynn M. Floeter, attorney-in-fact for Nicole M. Kitowski	17-JUN-2022
0001127602-22-017714	/s/ Lynn M. Floeter, attorney-in-fact for Gale E. Klappa	17-JUN-2022
0001127602-22-017712	/s/ Lynn M. Floeter, attorney-in-fact for Michael Meinolf	17-JUN-2022
0001127602-22-017710	/s/ Lynn M. Floeter, attorney-in-fact for Cory L. Nettles	17-JUN-2022
0001209191-22-037737	/s/ Juliette W. Pryor	17-JUN-2022
0001207097-22-000235	/s/Jay Kesslen, attorney-in-fact	17-JUN-2022
0001127602-22-017708	/s/ Lynn M. Floeter, attorney-in-fact for Paul G. Schmidt	17-JUN-2022
0000712534-22-000120	Melanie Bowling (Confirming Statement on File)	17-JUN-2022
0001567619-22-013032	Jennifer Paquette	17-JUN-2022
0001567619-22-013029	Jennifer Paquette	17-JUN-2022
0000712534-22-000118	Melanie Bowling (Confirming Statement on File)	17-JUN-2022
0001567619-22-013026	Nelli Madden	17-JUN-2022
0000920112-22-000218	/s/ Susan G. Murphy	17-JUN-2022
0001567619-22-013025	Jennifer Paquette	17-JUN-2022
0001493152-22-017066	/s/ Michael Jackson	17-JUN-2022
0001209191-22-037724	/s/Sabrina Rusnak-Carlson	17-JUN-2022
0001207097-22-000234	/s/Jay Kesslen, attorney-in-fact	17-JUN-2022
0000920112-22-000216	/s/Duane E. White	17-JUN-2022
0001415889-22-006660	/s/ John J. Milek , Attorney-in-Fact	17-JUN-2022
0001127602-22-017701	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001415889-22-006658	/s/ Dustin Combs	17-JUN-2022
0001415889-22-006656	/s/ John J. Milek , Attorney-in-Fact	17-JUN-2022
0000703604-22-000060	Richard D. Pufpaf	17-JUN-2022
0001225208-22-008186	Robert J. Tannous, Attorney-in-Fact	16-JUN-2022
0001225208-22-008185	Robert J. Tannous, Attorney-in-Fact	16-JUN-2022
0001415889-22-006654	/s/ John J. Milek , Attorney-in-Fact	17-JUN-2022
0001062993-22-015103	IAN R. LANDGREEN, ATTORNEY-IN-FACT	17-JUN-2022
0001127602-22-017699	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001127602-22-017698	/s/ Lynn M. Floeter, attorney-in-fact for David L. Stein	17-JUN-2022
0000920112-22-000214	/s/ Jennifer K. Hopkins	17-JUN-2022
0001567619-22-013022	Nelli Madden	17-JUN-2022
0001062993-22-015101	IAN R. LANDGREEN, ATTORNEY-IN-FACT	17-JUN-2022
0001019056-22-000454	/s/ Jason Klarreich, Attorney-in-Fact, JW Asset Management, LLC	17-JUN-2022
0001567619-22-013021	Nelli Madden	17-JUN-2022
0001127602-22-017695	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001914713-22-000003	/s/Patricia Jackson, as attorney-in-fact	17-JUN-2022
0001178913-22-002396	By: /s/ Byron Kahr, Attorney-in-Fact for Naama Halevi-Davidov	17-JUN-2022
0001567619-22-013020	Nelli Madden	17-JUN-2022
0001140361-22-023400	/s/ Donn S. Lux	17-JUN-2022
0001127602-22-017692	/s/ Lynn M. Floeter, attorney-in-fact for John A. Utz	17-JUN-2022
0001225208-22-008184	Latavea Cross as attorney-in-fact	17-JUN-2022
0001127602-22-017691	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001225208-22-008183	Latavea Cross as attorney-in-fact	17-JUN-2022
0001573221-22-000076	By: Elizabeth Logie For: Robert J. Krolik	17-JUN-2022
0001225208-22-008182	Latavea Cross as attorney-in-fact	17-JUN-2022
0001901612-22-000038	Lawrence E. Golub	17-JUN-2022
0001140361-22-023397	/s/ Donn S. Lux	17-JUN-2022
0001127602-22-017688	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001901612-22-000036	David B. Golub	17-JUN-2022
0001209191-22-037721	/s/ Charles T. Munger	17-JUN-2022
0001567619-22-013019	Nelli Madden	17-JUN-2022
0001127602-22-017684	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001745059-22-000005	Micheal Alexander	17-JUN-2022
0001530721-22-000069	/s/ Krista A. McDonough, as Attorney-in-Fact for Daniel Purefoy	17-JUN-2022
0000920112-22-000212	/s/ Martin J. Schmitz	17-JUN-2022
0001639691-22-000060	/s/ Sarah K. Mohr, POA	17-JUN-2022
0001530721-22-000067	/s/ Krista A. McDonough	17-JUN-2022
0001127602-22-017682	/s/ Jennifer Zeman, attorney-in-fact	17-JUN-2022
0001530721-22-000065	/s/ Krista A. McDonough, as Attorney-In-Fact for Jenna Hendricks	17-JUN-2022
0001530721-22-000063	/s/ Krista A. McDonough, as attorney-in-fact for Thomas J. Edwards, Jr.	17-JUN-2022
0001530721-22-000061	/s/ Krista A. McDonough, as Attorney-in-Fact for John D. Idol	17-JUN-2022
0001209191-22-037716	/s/Janice Garner, pursuant to power of attorney	17-JUN-2022
0001398344-22-012119	/s/ Roger Pries	16-JUN-2022
0001108565-22-000002	Robert Winspear	17-JUN-2022
0001209191-22-037715	/s/Amy L. Grant, by Power of Attorney	17-JUN-2022
0001562180-22-005171	/s/ David Abraham, Attorney-in-Fact	17-JUN-2022
0001209191-22-037711	/s/ Harry J. Leonhardt, Attorney-in-Fact	16-JUN-2022
0001567619-22-013018	Nelli Madden	17-JUN-2022
0001493152-22-017062	/s/ Lemuel Amen	17-JUN-2022
0000920112-22-000210	/s/Kathryn G. Unger	16-JUN-2022
0001209191-22-037708	Eric A. Johnson	17-JUN-2022
0001062993-22-015091	/s/Vincent P. Abbatecola	17-JUN-2022
0001127602-22-017677	/s/ Amy E. Dahl, Attorney-in-Fact	17-JUN-2022
0000078239-22-000071	/s/ Martijn Hagman	16-JUN-2022
0001127602-22-017675	/s/ Cynthia D. Mull, attorney-in-fact for Mr. Simons	16-JUN-2022
0000899243-22-022985	/s/ Ana Radeljevic	17-JUN-2022
0001127602-22-017673	/s/ Cynthia D. Mull, attorney-in-fact for Ms. Soares	16-JUN-2022
0001209191-22-037703	/s/ Janice Garner, pursuant to power of attorney	17-JUN-2022
0001062993-22-015066	Jason E. Wynn, Attorney-in-fact	17-JUN-2022
0001062993-22-015064	Jason Wynn, Attorney-in-fact	17-JUN-2022
0001868878-22-000051	Lawrence E. Golub	17-JUN-2022
0001209191-22-037698	/s/ Janice Garner, pursuant to power of attorney	17-JUN-2022
0001868878-22-000049	David B. Golub	17-JUN-2022
0001209191-22-037697	/s/ Janice Garner, pursuant to power of attorney	17-JUN-2022
0000763563-22-000048	Kathleen S. McKillip, Attorney-in-Fact, pursuant to Power of Attorney dated December 19, 2018	17-JUN-2022
0001381668-22-000067	/s/ Timothy W. Mulhern, Pursuant to Power of Attorney	17-JUN-2022
0001901606-22-000029	David B. Golub	17-JUN-2022
0001901606-22-000027	Lawrence E. Golub	17-JUN-2022
0001104659-22-072214	Alpha Wu, Chairman and CEO, on behalf of AmTRAN Technology Co. Ltd.	17-JUN-2022
0000076282-22-000056	Linda Kold, Attorney-In-Fact for James W. Wert	17-JUN-2022
0001225208-22-008181	/s/ Teresa K. Hulette	17-JUN-2022
0001225208-22-008180	/s/ R. Clay Hulette	17-JUN-2022
0001877589-22-000004	Eli Samaha	17-JUN-2022
0001209191-22-037689	/s/ Elliot D. Hoops, Attorney-In-Fact for Randall J. Weisenburger	17-JUN-2022
0001309108-22-000141	/s/ Hilary Rapkin, as attorney-in-fact for Jagtar Narula	17-JUN-2022
0001309108-22-000140	/s/ Hilary Rapkin, as attorney-in-fact for Jennifer Kimball	17-JUN-2022
0001104659-22-072191	/s/ Sumit Aggarwal, Attorney-in-Fact for Alan Edmund Walts	16-JUN-2022
0001104659-22-072189	/s/ Sumit Aggarwal, Attorney-in-Fact for Gadi Veinrib	16-JUN-2022
0001104659-22-072188	/s/ Sumit Aggarwal, Attorney-in-Fact for Jasbir Seehra	16-JUN-2022
0001104659-22-072187	/s/ Sumit Aggarwal, Attorney-in-Fact for Steven D. Rubin	16-JUN-2022
0001104659-22-072186	/s/ William A. Lamkin	17-JUN-2022
0001104659-22-072185	/s/ Sumit Aggarwal, Attorney-in-Fact for Rajesh B. Parekh	16-JUN-2022
0001104659-22-072184	/s/ Mark A. Talley	17-JUN-2022
0001104659-22-072179	/s/ Sumit Aggarwal, Attorney-in-Fact for Ran Nussbaum	16-JUN-2022
0001104659-22-072178	/s/ Jeffrey P. Somers	17-JUN-2022
0001104659-22-072177	/s/ John L. Harrington	17-JUN-2022
0001104659-22-072176	/s/ Sumit Aggarwal, Attorney-in-Fact for Tomer Kariv	16-JUN-2022
0001104659-22-072175	/s/ Sumit Aggarwal, Attorney-in-Fact for Zafrira Avnur	16-JUN-2022
0001104659-22-072174	/s/ Jennifer B. Clark	17-JUN-2022
0001104659-22-072165	/s/ Elena Poptodorova	17-JUN-2022
0001104659-22-072163	/s/ Donna D. Fraiche	17-JUN-2022
0001104659-22-072162	/s/ Barbara D. Gilmore	17-JUN-2022
0001104659-22-072158	/s/ Adam D. Portnoy	17-JUN-2022
0001432133-22-000023	/s/ Byron Kahr, Attorney-in-Fact for Shay David	17-JUN-2022
0000060667-22-000106	By: /s/ Sandra Felton by power of attorney for: Brandon J. Sink	17-JUN-2022
0001432133-22-000021	Byron Kahr, Attorney-in-Fact for Ronen Faier	17-JUN-2022
0000703604-22-000058	Richard D. Pufpaf	17-JUN-2022
0001209191-22-037687	Phillip Frost, M.D., Individually and as Trustee	17-JUN-2022
0001432133-22-000019	Byron Kahr, Attorney-in-Fact for Richard Levandov	17-JUN-2022
0000899243-22-022980	/s/ Laura L. Barton	16-JUN-2022
0001870534-22-000004	/s/ Keri Fessler, Attorney-in-Fact	16-JUN-2022
0001214659-22-008143	/s/Beat M. Kahli	17-JUN-2022
0001214659-22-008143	/s/ Beat M. Kahli, on behalf of Avalon Park Group Holding AG	17-JUN-2022
0000310051-22-000009	J. Bryan King, for LKCM Headwater Investments III, L.P.	17-JUN-2022
0000310051-22-000009	J. Bryan King, for LKCM Private Discipline Master Fund, SPC	17-JUN-2022
0000310051-22-000009	J. Bryan King, for Luther King Capital Management Corporation	17-JUN-2022
0000310051-22-000009	J. Bryan King	17-JUN-2022
0000310051-22-000009	J. Luther King, Jr.	17-JUN-2022
0000310051-22-000009	J. Bryan King, for LKCM Headwater Investments II, L.P.	17-JUN-2022
0000310051-22-000009	J. Bryan King, for 301 HW Opus Investors, LLC	17-JUN-2022
0000310051-22-000009	J. Bryan King, for LKCM TE Investors, LLC	17-JUN-2022
0000310051-22-000009	J. Luther King, Jr., for LKCM Investment Partnership, L.P.	17-JUN-2022
0000310051-22-000009	J. Bryan King, for LKCM Micro-Cap Partnership, L.P.	17-JUN-2022
0000899243-22-022979	/s/ Jordan Frankel, Attorney-in-Fact for Jared Isaacman	17-JUN-2022
0001493152-22-017036	/s/ Snehal Patel	17-JUN-2022
0001062993-22-015042	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0001062993-22-015041	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0001062993-22-015040	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0001062993-22-015039	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0001209191-22-037686	/s/ Scott B. Brown, Attorney-in-Fact	16-JUN-2022
0001062993-22-015038	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0000899243-22-022968	/s/ Samuel Heaton Carsley, Attorney-in-fact for  Thomas Carlton Stewart	16-JUN-2022
0001062993-22-015037	/s/ Albert P. Parker, Attorney-in-Fact	16-JUN-2022
0001213900-22-033414	/s/ Andrew T. Berger	16-JUN-2022
0001600641-22-000108	/s/ Melanie Goins, Attorney-In-Fact for Alison K. Lipman	15-JUN-2022
0001209191-22-037684	/s/ Jason Minio, Attorney-in-Fact	16-JUN-2022
0001209191-22-037683	/s/ Jason Minio, Attorney-in-Fact	16-JUN-2022
0001600641-22-000106	/s/ Melanie Goins, Attorney-In-Fact for Ross A. Paul	16-JUN-2022
0001209191-22-037682	/s/ Jason Minio, Attorney-in-Fact	16-JUN-2022
0001209191-22-037681	/s/ Scott B. Brown, Attorney-in-Fact	16-JUN-2022
0001209191-22-037680	/s/ Scott B. Brown, Attorney-in-Fact	16-JUN-2022
0001600641-22-000104	/s/ Melanie Goins, Attorney-In-Fact for Carol Lattouf	15-JUN-2022
0001334036-22-000090	/s/Dan Hart, Attorney-in-Fact	16-JUN-2022
0001334036-22-000089	/s/Daniel Hart, attorney-in-fact	16-JUN-2022
0001213900-22-033411	BRF Investments, LLC., by: /s/ Phillip Ahn, Authorized Signatory	16-JUN-2022
0001213900-22-033411	B. Riley Principal Investments, LLC by: /s/ Kenneth Young, Chief Executive Officer	16-JUN-2022
0001213900-22-033411	B. Riley Financial, Inc., by: /s/ Bryant R. Riley, Co-Chief Executive Officer	16-JUN-2022
0001213900-22-033411	/s/ Bryant R. Riley	16-JUN-2022
0001213900-22-033411	B. Riley Securities, Inc. by: /s/ Andrew Moore, Chief Executive Officer	16-JUN-2022
0000899243-22-022966	EDWARD S. LAMPERT, By: /s/ Edward S. Lampert	16-JUN-2022
0001140361-22-023338	/s/Seth A. Tasker as attorney-in-fact for Anthony B. Evnin	16-JUN-2022
0001600641-22-000102	/s/ Melanie Goins	15-JUN-2022
