ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-20-021933	140548	2015 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				235.7				0.0		A			F3		F3	Class A Common Stock		235.7				5823.23				D			
0001209191-20-021933	140549	2016 Incentive RSUs Granted in 2016 (Quarterly Awards)		0.0	F1	27-MAR-2020				4	A	0				328.94				0.0		A			F4		F4	Class A Common Stock		328.94				8126.97				D			
0001209191-20-021933	140550	2016 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				283.76				0.0		A			F5		F5	Class A Common Stock		283.76				7010.67				D			
0001209191-20-021933	140551	2017 Incentive RSUs Granted in 2017 (Quarterly Awards)		0.0	F1	27-MAR-2020				4	A	0				298.74				0.0		A			F6		F6	Class A Common Stock		298.74				7380.84				D			
0001209191-20-021933	140558	2019 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				1507.44				0.0		A			F12		F12	Class A Common Stock		1507.44				37243.44				D			
0001209191-20-021933	140553	2017 Restricted Stock Unit Award for MD		0.0	F1	27-MAR-2020				4	A	0				857.06				0.0		A			F8		F8	Class A Common Stock		857.06				21174.84				D			
0001209191-20-021933	140554	2017 Long Term Incentive Award		0.0	F1	27-MAR-2020				4	A	0				479.87				0.0		A			F7		F7	Class A Common Stock		479.87				11855.78				D			
0001209191-20-021933	140555	2018 Incentive RSUs Granted in 2018 (Quarterly Awards)		0.0	F1	27-MAR-2020				4	A	0				317.56				0.0		A			F9		F9	Class A Common Stock		317.56				7845.74				D			
0001209191-20-021933	140556	2018 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				1339.07				0.0		A			F10		F10	Class A Common Stock		1339.07				33083.44				D			
0001209191-20-021933	140557	2019 Incentive RSUs Granted in 2019 (Quarterly Awards)		0.0	F1	27-MAR-2020				4	A	0				492.01				0.0		A			F11		F11	Class A Common Stock		492.01				12155.85				D			
0001209191-20-021933	140552	2017 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				691.1				0.0		A			F7		F7	Class A Common Stock		691.1				17074.46				D			
0001209191-20-021930	94298	2016 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				32.44				0.0		A			F2		F2	Class A Common Stock		32.44				801.52				D			
0001209191-20-021930	94301	2019 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				107.65				0.0		A			F5		F5	Class A Common Stock		107.65				2659.65				D			
0001209191-20-021930	94300	2018 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				70.55				0.0		A			F4		F4	Class A Common Stock		70.55				1743.03				D			
0001209191-20-021930	94299	2017 Incentive RSUs		0.0	F1	27-MAR-2020				4	A	0				44.9				0.0		A			F3		F3	Class A Common Stock		44.9				1109.3				D			
0001758554-20-000040	109989	Restricted Stock Units			F2	27-MAR-2020				4	A	0				21600.0				0.0		A			F3		F3	Common Stock		21600.0				21600.0				D			
0001758554-20-000040	109988	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				5000.0				0.0		A			F1	27-MAR-2030		Common Stock		5000.0				5000.0				D			
0001518715-20-000078	119787	Restricted Stock Units			F2	28-MAR-2020				4	M	0				911.0				0.0		D			F3		F3	Common Stock		911.0				3964.0	F4			D			
0001758554-20-000039	96460	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				5000.0				0.0		A			F1	27-MAR-2030		Common Stock		5000.0				5000.0				D			
0001758554-20-000039	96461	Restricted Stock Units			F2	27-MAR-2020				4	A	0				21600.0				0.0		A			F3		F3	Common Stock		21600.0				21600.0				D			
0001758554-20-000038	133817	Restricted Stock Units			F1	27-MAR-2020				4	A	0				10800.0				0.0		A			F2		F2	Common Stock		10800.0				10800.0				D			
0001758554-20-000037	111717	Restricted Stock Units			F1	27-MAR-2020				4	A	0				15300.0				0.0		A			F2		F2	Common Stock		15300.0				15300.0				D			
0001758554-20-000036	144774	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				1560.0				0.0		A			F1	27-MAR-2030		Common Stock		1560.0				1560.0				D			
0001758554-20-000036	144775	Restricted Stock Units			F2	27-MAR-2020				4	A	0				3380.0				0.0		A			F3		F3	Common Stock		3380.0				3380.0				D			
0001758554-20-000035	104829	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				4500.0				0.0		A			F1	27-MAR-2030		Common Stock		4500.0				4500.0				D			
0001758554-20-000035	104830	Restricted Stock Units			F2	27-MAR-2020				4	A	0				21600.0				0.0		A			F3		F3	Common Stock		21600.0				21600.0				D			
0001758554-20-000034	138163	Restricted Stock Units			F2	27-MAR-2020				4	A	0				21600.0				0.0		A			F3		F3	Common Stock		21600.0				21600.0				D			
0001758554-20-000034	138162	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				4500.0				0.0		A			F1	27-MAR-2030		Common Stock		4500.0				4500.0				D			
0001758554-20-000032	128704	Restricted Stock Units			F2	27-MAR-2020				4	A	0				30000.0				0.0		A			F3		F3	Common Stock		30000.0				30000.0				D			
0001758554-20-000032	128703	Stock Option (right to buy)		20.37		27-MAR-2020				4	A	0				38000.0				0.0		A			F1	27-MAR-2030		Common Stock		38000.0				38000.0				D			
0001209191-20-021925	94281	Stock Option (right to buy)		46.52		02-MAR-2020				4	A	0				16510.0					F2	A			F1	02-MAR-2030		Common Stock		16510.0				16510.0				D			
0001493152-20-005529	110262	Restricted Stock Units		0.0		31-MAR-2020				4	M	0				15450.0				0.0		D			F4		F4	Common Shares		15450.0				139050.0				D			
0001209191-20-021920	138053	Options - Common Stock (GTN)		1.99		02-APR-2012				4	M	0				57398.0				0.0		D			F1	02-APR-2022		Common		57398.0				0.0				D			
0001209191-20-021919	106975	Options - Common Stock (GTN)		1.99		02-APR-2012				4	M	0				64286.0				0.0		D			F1	02-APR-2022		Common		64286.0				0.0				D			
0001209191-20-021918	134684	Options - Common Stock (GTN)		1.99		02-APR-2012				4	M	0				153062.0				0.0		D			F1	02-APR-2022		Common		153062.0				0.0				I		Spouse	
0001518715-20-000077	112056	Restricted Stock Units			F3	28-MAR-2020				4	M	0				501.0				0.0		D			F5		F5	Common Stock		501.0				3303.0	F6			D			
0001518715-20-000077	112055	Restricted Stock Units			F3	28-MAR-2020				4	A	0				1896.0				0.0		A			F4		F4	Common Stock		1896.0				3804.0				D			
0001209191-20-021917	106253	Options - Common Stock (GTN)		1.99		02-APR-2012				4	M	0				153062.0				0.0		D			F1	02-APR-2022		Common		153062.0				0.0				D			
0001518715-20-000076	129686	Restricted Stock Units			F2	28-MAR-2020				4	M	0				797.0				0.0		D			F4		F4	Common Stock		797.0				5279.0	F5			D			
0001518715-20-000076	129685	Restricted Stock Units			F2	28-MAR-2020				4	A	0				3015.0				0.0		A			F3		F3	Common Stock		3015.0				6076.0				D			
0001518715-20-000075	138419	Restricted Stock Units			F2	28-MAR-2020				4	A	0				3333.0				0.0		A			F3		F3	Common Stock		3333.0				6621.0				D			
0001518715-20-000075	138420	Restricted Stock Units			F2	28-MAR-2020				4	M	0				856.0				0.0		D			F4		F4	Common Stock		856.0				5765.0	F5			D			
0001518715-20-000074	128305	Restricted Stock Units			F2	28-MAR-2020				4	A	0				3285.0				0.0		A			F3		F3	Common Stock		3285.0				7791.0				D			
0001518715-20-000074	128306	Restricted Stock Units			F2	28-MAR-2020				4	M	0				868.0				0.0		D			F4		F4	Common Stock		868.0				6923.0	F5			D			
0001005201-20-000023	97253	Restricted Stock Units		0.0	F1	30-MAR-2020				4	M	0				12492.0				0.0	F3	D			F2	30-MAR-2022		Common Stock		12492.0				24983.0				D			
0001518715-20-000073	99572	Restricted Stock Units			F2	28-MAR-2020				4	M	0				3307.0				0.0		D			F4		F4	Common Stock		3307.0				21780.0	F5			D			
0001518715-20-000073	99571	Restricted Stock Units			F2	28-MAR-2020				4	A	0				12273.0				0.0		A			F3		F3	Common Stock		12273.0				25087.0				D			
0001518715-20-000072	132413	Restricted Stock Units			F3	28-MAR-2020				4	A	0				4383.0				0.0		A			F4		F4	Common Stock		4383.0				8230.0				D			
0001518715-20-000072	132414	Restricted Stock Units			F3	28-MAR-2020				4	M	0				993.0				0.0		D			F5		F5	Common Stock		993.0				7237.0	F6			D			
0001518715-20-000071	93970	Restricted Stock Units			F3	28-MAR-2020				4	M	0				980.0				0.0		D			F5		F5	Common Stock		980.0				6484.0	F6			D			
0001518715-20-000071	93969	Restricted Stock Units			F3	28-MAR-2020				4	A	0				3708.0				0.0		A			F4		F4	Common Stock		3708.0				7464.0				D			
0001518715-20-000070	141725	Restricted Stock Units		0.0	F3	28-MAR-2020				4	M	0				583.0				0.0		D			F5		F5	Common Stock		583.0				3860.0	F6			D			
0001518715-20-000070	141724	Restricted Stock Units		0.0	F3	28-MAR-2020				4	A	0				2208.0				0.0		A			F4		F4	Common Stock		2208.0				4443.0				D			
0001518715-20-000069	143907	Restricted Stock Units			F2	28-MAR-2020				4	A	0				2652.0				0.0		A			F3		F3	Common Stock		2652.0				4592.0				D			
0001518715-20-000069	143908	Restricted Stock Units			F2	28-MAR-2020				4	M	0				505.0				0.0		D			F4		F4	Common Stock		505.0				4087.0	F5			D			
0001127602-20-012304	116784	Non-qualified Stock Option (Right to Buy)		52.3		31-MAR-2020				4	M	0	F1			10000.0				0.0		D		26-NOV-2014	F11	26-NOV-2020		Common Stock		10000.0				1229441.0				D			
0001209191-20-021909	102977	Restricted Stock Units			F2	27-MAR-2020				4	M	0				5251.0					F2	D			F3		F3	Common Stock		5251.0				10502.0				D			
0001127602-20-012302	95062	Employee Stock Option (Right to Buy)		80.82		30-MAR-2020				4	M	0				4000.0				0.0		D			F2	19-NOV-2026		Class A Common Stock		4000.0				173904.0				D			
0001047340-20-000143	115882	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				50.32				0.0		A			F1		F1	Ordinary Shares		50.32				236.85				D			
0001047340-20-000142	97920	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				383.26				0.0		A			F1		F1	Ordinary Shares		383.26				2830.26				D			
0001047340-20-000141	118789	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				71.29				0.0		A			F1		F1	Ordinary Shares		71.29				455.94				D			
0001047340-20-000140	114784	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				37.75				0.0		A			F1		F1	Ordinary Shares		37.75				111.83				D			
0001567619-20-007251	96169	Restricted Stock Units	F2	0.0		27-MAR-2020	F2			4	D	0	F2			2759.0	F2				F2	D			F2		F2	Common Stock		2759.0				0.0	F2			D			
0001047340-20-000139	94885	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				36.31				0.0		A			F1		F1	Ordinary Shares		36.31				60.48				D			
0001047340-20-000138	115362	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				37.05				0.0		A			F1		F1	Ordinary Shares		37.05				123.08				D			
0001047340-20-000137	97306	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				27.1				0.0		A			F1		F1	Ordinary Shares		27.1				41.52				D			
0001047340-20-000136	101756	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				43.16				0.0		A			F1		F1	Ordinary Shares		43.16				127.56				D			
0001047340-20-000135	147235	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				629.1				0.0		A			F1		F1	Ordinary Shares		629.1				1605.44				D			
0001047340-20-000134	112352	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				33.78				0.0		A			F1		F1	Ordinary Shares		33.78				52.71				D			
0001047340-20-000133	140942	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				36.39				0.0		A			F1		F1	Ordinary Shares		36.39				125.43				D			
0001047340-20-000132	111473	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				34.15				0.0		A			F1		F1	Ordinary Shares		34.15				64.41				D			
0001127602-20-012301	127293	Restricted Stock Units			F1	28-MAR-2020				4	F	0				487.0	F2				F1	D			F1		F1	Common Stock		487.0				17024.0				D			
0001127602-20-012301	127294	Restricted Stock Units			F1	28-MAR-2020				4	M	0				1513.0					F1	D			F1		F1	Common Stock		1513.0				17511.0				D			
0001047340-20-000131	139135	Dividend Equivalent Units			F1	27-MAR-2020				4	A	0				103.39				0.0		A			F1		F1	Ordinary Shares		103.39				1455.7				D			
0001567619-20-007249	125627	Restricted Stock Units	F2	0.0		27-MAR-2020	F2			4	D	0	F2			2614.0	F2				F2	D			F2		F2	Common Stock	F2	2614.0	F2			0.0	F2			D			
0001567619-20-007247	137338	Restricted Stock Units	F2	0.0		27-MAR-2020	F2			4	D	0	F2			3049.0	F2				F2	D			F2		F2	Common Stock	F2	3049.0	F2			0.0	F2			D			
0001786953-20-000009	116186	Restricted Stock Units			F1	30-MAR-2020				4	M	0				114.0				0.0		D			F2		F2	Common Stock		114.0				455.0				D			
0001786293-20-000008	102715	Restricted Stock Units			F1	30-MAR-2020				4	M	0				847.0				0.0		D			F2		F2	Common Stock		847.0				3386.0				D			
0001593968-20-000925	103777	Option (right to buy)		30.93		27-MAR-2020				4	A	false				22950.0				0.0		A		01-APR-2020	F2	27-MAR-2030		Common Stock		22950.0				22950.0				D			
0000950142-20-000964	135969	5.0% / 7.0% Convertible Sr Secured PIK Toggle Notes due 2022			F2	27-MAR-2020				4	J	0						60962432.0			F1	D			F2		F2	Common Stock, par value $0.01 per share	F1		F1					0.0		I		See footnote	F4
0000950142-20-000964	135970	3.0% / 5.0% Convertible Sr Secured PIK Toggle Notes due 2024			F2	27-MAR-2020				4	J	0						30492345.0			F1	A			F2		F2	Common Stock, par value $0.01 per share	F3	66899079.0						30492345.0		I		See footnote	F4
0001593968-20-000924	116937	Option (right to buy)		30.93		27-MAR-2020				4	A	false				32175.0				0.0		A		01-APR-2020	F2	27-MAR-2030		Common Stock		32175.0				32175.0				D			
0001567619-20-007244	96050	Stock Option (right to buy)		174.45		27-MAR-2020				4	A	0				15188.0				0.0		A			F3	27-MAR-2030		Common Stock		15188.0				15188.0				D			
0001593968-20-000923	113537	Option (right to buy)		30.93		27-MAR-2020				4	A	false				91950.0				0.0		A		01-APR-2020	F3	27-MAR-2030		Common Stock		91950.0				91950.0				D			
0001209191-20-021902	118261	LTIP Units	F1	0.0	F2	27-MAR-2020		27-MAR-2020		4	A	0				4391.0				0.01		A			F2		F2	Common Stock		4391.0				809654.0				D			
0001209191-20-021901	118592	LTIP Units	F1	0.0	F2	27-MAR-2020		27-MAR-2020		4	A	0				281.0				0.01		A			F2		F2	Common Stock		281.0				88152.0				D			
