ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001415889-24-023539	1971769	Class B Common Stock			F1				F1		F1	Class A Common Stock		177040.0				177040.0				I		See footnote	F8
0001660134-24-000140	1777025	Employee Stock Option (Right to Buy)		11.36					F9	05-MAR-2027		Class B Common Stock		5000.0				5000.0				D			
0001660134-24-000140	1777024	Employee Stock Option (Right to Buy)		8.73					F9	01-JUN-2026		Class B Common Stock		9000.0				9000.0				D			
0001660134-24-000140	1777023	Employee Stock Option (Right to Buy)		8.62					F9	16-DEC-2025		Class B Common Stock		14167.0				14167.0				D			
0001415889-24-023537	1835560	Nonqualified Stock Option (right to buy)		44.87				18-DEC-2017	F10	18-DEC-2027		Common Stock		16304.0				16304.0				D			
0001415889-24-023537	1835561	Nonqualified Stock Option (right to buy)		47.45				06-DEC-2018	F10	06-DEC-2028		Common Stock		15173.0				15173.0				D			
0001660134-24-000139	1765855	Class B Common Stock			F8				F8		F8	Class A Common Stock		69046.0				69046.0				I		By Trust	
0001415889-24-023535	1791610	Non-qualified stock options (right to buy)		47.45				06-DEC-2018	F10	06-DEC-2028		Common Stock		4425.0				4425.0				D			
0001415889-24-023535	1791609	Nonqualified Stock Option (right to buy)		44.87				18-DEC-2017	F10	18-DEC-2027		Common Stock		4076.0				4076.0				D			
0000726958-24-000082	1972142	Restricted stock units			F3				F6		F6	Common Stock		286.0				286.0				D			
0000726958-24-000082	1972141	Restricted stock units			F3				F5		F5	Common Stock		631.0				631.0				D			
0000726958-24-000082	1972140	Restricted stock units			F3				F4		F4	Common Stock		735.0				735.0				D			
0000726958-24-000082	1972144	Restricted stock units			F3				F8		F8	Common Stock		716.0				716.0				D			
0000726958-24-000082	1972143	Restricted stock units			F3				F7		F7	Common Stock		102.0				102.0				D			
0001104659-24-100700	1781309	Class B Common Stock			F2, F1				F2, F1		F2, F1	Class A Common Stock		6461910.0				6461910.0				D			
0001624794-24-000074	1915254	Restricted Stock Units			F11				F11		F11	Common Stock		19685.0				19685.0				D			
0001624794-24-000074	1915253	Performance Rights			F10				F10		F10	Common Stock		27559.0				27559.0				D			
0001624794-24-000074	1915252	Performance Rights			F9				F9		F9	Common Stock		7851.0				7851.0				D			
0001624794-24-000074	1915251	Performance Rights			F8				F8		F8	Common Stock		12422.0				12422.0				D			
0001624794-24-000074	1915250	Performance Rights			F7				F7		F7	Common Stock		8236.0				8236.0				D			
0000950170-24-107303	1865318	Class A Units			F12				F12		F12	Class A Common Stock		14940000.0				14940000.0				I		Ernest C. Garcia III Multi-Generational Trust III	
0000950170-24-107303	1865317	Class A Units			F11				F11		F11	Class A Common Stock		14792526.0				14792526.0				I		Ernest Irrevocable 2004 Trust III	
0000950170-24-107303	1865319	Class A Units			F13				F13		F13	Class A Common Stock		10000000.0				10000000.0				I		ECG II SPE, LLC	
0001213900-24-079466	1935358	Convertible Notes		15.0				30-SEP-2018		01-JUL-2026		Common Stock		14217.0	F6							I			
0001213900-24-079466	1935359	Convertible Notes		15.0				30-SEP-2018		01-JUL-2026		Common Stock		7812.0	F6							D			
0001213900-24-079466	1935360	Convertible Notes		9.3				15-JAN-2019		01-JUL-2026		Common Stock		3011.0	F6							I			
0001213900-24-079466	1935357	Convertible Notes		9.3				15-JAN-2019		01-JUL-2026		Common Stock		110323.0	F6							D			
0001213900-24-079466	1935356	Convertible Notes	F5	15.0				30-SEP-2018		01-JUL-2026		Common Stock		50772.0	F6							D			
0001213900-24-079466	1935355	Stock Option		12.8					F4	31-DEC-2025		Common Stock		1000.0				1000.0				D			
0001213900-24-079466	1935354	Stock Option		23.8					F4	31-DEC-2026		Common Stock		1000.0				1000.0				D			
0001213900-24-079466	1935353	Stock Option		13.2					F4	31-DEC-2027		Common Stock		1000.0				1000.0		28000.0	F6	D			
0001213900-24-079466	1935352	Stock Option		8.4					F4	30-APR-2027		Common Stock		1000.0				1000.0		117166.0	F6	D			
0001213900-24-079466	1935351	Stock Options		3.43					F4	30-JUN-2028		Common Stock		2120.0				2120.0		213242.0	F6	D			
0001213900-24-079466	1935349	Stock Options		3.75					F3	31-AUG-2029		Common Stock		10000.0				10000.0		761579.0	F6	D		See Note	F7
0001213900-24-079466	1935350	Stock Options		3.5					F4	31-MAY-2028		Common Stock		1000.0				1000.0		1026000.0	F6	D		See Note	F8
0001213900-24-079464	1835547	Stock Options		3.75					F2	31-AUG-2029		Common Stock		10000.0				10000.0		1523157.0	F5	D		See Note	F6
0001213900-24-079464	1835548	Stock Options		3.5					F3	31-MAY-2028		Common Stock		1000.0				1000.0		1026000.0	F5	D		See Note	F7
0001213900-24-079464	1835549	Stock Options		3.43					F3	30-JUN-2028		Common Stock		2120.0				2120.0		213242.0	F5	D			
0001213900-24-079464	1835550	Stock Option		8.4					F3	30-APR-2027		Common Stock		1000.0				1000.0		117166.0	F5	D			
0001213900-24-079464	1835551	Stock Option		13.2					F3	31-DEC-2027		Common Stock		1000.0				1000.0		28000.0	F5	D			
0001213900-24-079464	1835552	Stock Option		23.8					F3	31-DEC-2026		Common Stock		1000.0				1000.0				D			
0001213900-24-079464	1835553	Stock Option		12.8					F3	31-DEC-2025		Common Stock		1000.0				1000.0				D			
0001213900-24-079464	1835554	Convertible Notes	F4	15.0				30-SEP-2018		01-JUL-2026		Common Stock		101544.0	F5							D			
0001213900-24-079464	1835555	Convertible Notes		9.3				15-JAN-2019		01-JUL-2026		Common Stock		110323.0	F5							D			
0001213900-24-079464	1835556	Convertible Notes		15.0				30-SEP-2018		01-JUL-2026		Common Stock		14217.0	F5							I			
0001213900-24-079464	1835557	Convertible Notes		15.0				30-SEP-2018		01-JUL-2026		Common Stock		7812.0	F5							D			
0001213900-24-079464	1835558	Convertible Notes		9.3				15-JAN-2019		01-JUL-2026		Common Stock		3011.0	F5							I			
0001561894-24-000101	1800201	LTIP Units			F7, F6				F7, F6		F8	Common stock, par value $0.01 per share		778117.0				778117.0				I		By HASI Management HoldCo LLC	F9
0001583708-24-000098	1704037	Class B Common Stock			F6, F7				F6, F7		F6, F7	Class A Common Stock		423629.0				423629.0				I		By Trust	F8
0001127602-24-024073	1806930	Restricted Stock Units			F3				F3		F3	Common Stock		21456.0				21456.0				D			
0001127602-24-024073	1806931	Performance-Based Stock Options			F4				F4		F4	Common Stock		35587.0				35587.0				D			
0001127602-24-024073	1806929	Performance Stock Unit			F2				F2		F2	Common Stock		44940.0				44940.0				D			
0001821825-24-000105	1848510	Restricted Stock Units		0.0	F2			31-MAR-2025	F3	31-MAR-2026		Common Stock		22676.0								D			
0001821825-24-000105	1848509	Restricted Stock Units		0.0	F2			31-MAR-2025	F1	31-MAR-2025		Common Stock		4861.0								D			
0001821825-24-000105	1848508	Restricted Stock Units		0.0	F2			31-MAR-2025	F1	31-MAR-2025		Common Stock		4294.0								D			
0001821825-24-000105	1848511	Restricted Stock Units		0.0	F2			29-MAR-2025	F4	29-MAR-2027		Common Stock		42553.0								D			
0001821825-24-000105	1848512	Stock Option (right to buy)		36.11					F5	03-MAY-2031		Common Stock		28996.0								D			
0001639691-24-000122	1850683	Restricted Stock Units			F15				F15		F15	Ordinary Shares		201.0								D			
0001639691-24-000122	1850684	Performance Stock Units		0.0					F16		F16	Ordinary Shares		1117.0								D			
0001639691-24-000122	1850685	Performance Stock Units		0.0					F17		F17	Ordinary Shares		1117.0								D			
0001639691-24-000122	1850686	Performance Stock Units		0.0					F18		F18	Ordinary Shares		2234.0								D			
0001639691-24-000122	1850682	Restricted Stock Units			F14				F14		F14	Ordinary Shares		343.0								D			
0001639691-24-000122	1850681	Restricted Stock Units			F13				F13		F13	Ordinary Shares		975.0								D			
0001639691-24-000122	1850680	Restricted Stock Units			F12				F12		F12	Ordinary Shares		1934.0								D			
0001639691-24-000122	1850679	Restricted Stock Units			F11				F11		F11	Ordinary Shares		2234.0								D			
0001639691-24-000122	1850678	Stock Appreciation Rights		57.6					F10	11-MAR-2026		Ordinary Shares		2140.0								D			
0001639691-24-000122	1850677	Stock Appreciation Rights		56.17					F9	05-MAY-2027		Ordinary Shares		2910.0								D			
0001639691-24-000122	1850676	Stock Appreciation Rights		88.38					F8	15-MAR-2028		Ordinary Shares		2036.0								D			
0001639691-24-000122	1850675	Stock Appreciation Rights		97.25					F7	30-MAR-2029		Ordinary Shares		1674.0								D			
0001639691-24-000122	1850674	Stock Appreciation Rights		43.57					F6	30-MAR-2030		Ordinary Shares		3357.0								D			
0001639691-24-000122	1850672	Stock Appreciation Rights		82.04					F4	30-MAR-2032		Ordinary Shares		1658.0								D			
0001639691-24-000122	1850673	Stock Appreciation Rights		73.25					F5	30-MAR-2031		Ordinary Shares		2021.0								D			
0001639691-24-000122	1850671	Stock Appreciation Rights		42.71					F3	30-MAR-2033		Ordinary Shares		2841.0								D			
0001639691-24-000122	1850670	Stock Appreciation Rights		55.94					F2	30-MAR-2034		Ordinary Shares		4706.0								D			
0000877212-24-000159	1872406	Stock Appreciation Right		244.97					F1	30-APR-2027		Class A Common Stock		328.0				164.0				D			
0001664272-24-000336	1706920	Phantom Stock Unit		0.0	F3			01-JAN-2000	F3	01-JAN-2000	F3	Common Stock		1857.26				1857.26	F4			D			
0001437749-24-029355	1777614	Restricted Stock Units			F2				F3		F3	Common Stock		3265.0				3265.0				D			
0001437749-24-029355	1777615	Performance Shares			F4				F5		F5	Common Stock		9797.0	F4			9797.0				D			
0001127602-24-024051	1801046	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		4864.49				4864.49				D			
0001127602-24-024050	1755673	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		26832.73				26832.73				D			
0001127602-24-024049	1759382	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		38056.83				38056.83				D			
0001127602-24-024048	1792842	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		33409.28				33409.28				D			
0001127602-24-024047	1842333	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		29448.38				29448.38				D			
0001127602-24-024045	1929477	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		75020.69				75020.69				D			
0001127602-24-024044	1847682	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		48237.27				48237.27				D			
0001127602-24-024043	1969185	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		33409.28				33409.28				D			
0001127602-24-024042	1917628	Phantom Stock Unit		0.0					F3		F4	Common Stock $0.01 Par Value		33409.28				33409.28				D			
0001437749-24-029343	1862372	Stock Option (Right to Buy)		13.9				15-FEB-2023	F2	15-FEB-2032		Class A Voting Stock		5000.0				5000.0				D			
0000950170-24-107048	1794492	Stock Options		10.81				01-APR-2017		01-APR-2026		Common Stock		7237.0				7237.0				D			
0000950170-24-107048	1794493	Stock Options		11.35				06-MAY-2017		06-MAY-2026		Common Stock		15816.0				15816.0				D			
0001437749-24-029336	1770752	Common Stock - Warrants		7.0				24-JAN-2022		24-JAN-2027		SQFT Common Stock - Series A		21500.0				21500.0				I		Various	F3
0000950170-24-107004	1732474	Class B Common Stock		0.0					F6		F6	Class A Common Stock		4520428.0				4520428.0				I		Directly held by General Catalyst Group X - Endurance, L.P.	
0000950170-24-107004	1732473	Class B Common Stock		0.0					F6		F6	Class A Common Stock		11187815.0				11187815.0				I		Directly held by General Catalyst Group VIII, L.P.	
0001127602-24-024025	1712805	LLC Units in Xponential Holdings LLC			F2				F3		F4	Class A Common Stock		58735.0				58735.0				D			
0001284743-24-000005	1711950	Employee Stock Option (Right to Buy)		22.93					F4	21-OCT-2031		Common Stock		4000.0				4000.0				D			
0001104659-24-100286	1726746	Stock Option (Right to Buy)		16.32					F1	30-JUL-2034		Ordinary Shares		11000.0				11000.0				I		By Trust	F2
0001628280-24-040538	1887958	Variable Forward Contract (oblig. to sell variable amount)			F4, F2, F3			20-AUG-2026		20-AUG-2026		Common Stock		20000.0								I		By Tool, Ltd.	
0000950170-24-106887	1984814	Employee Stock Option		3.22					F3	06-JAN-2033		Common Stock		11682.0				11682.0				D			
0000950170-24-106887	1984815	Employee Stock Option		2.73					F4	04-JAN-2034		Common Stock		14201.0				14201.0				D			
0001415889-24-023442	1732461	Class B Common Stock			F7				F7		F7	Class A Common Stock		50285.0				50285.0				D			
0001679788-24-000168	1825309	Class B Common Stock			F3				F3		F3	Class A Common Stock		3008393.0				3008393.0				I		The Ehrsam 2014 Irrevocable Trust	F13
0001415889-24-023438	1821894	Restricted Stock Units			F3				F4		F2	Class A Common Stock		35830.0								D			
0001415889-24-023438	1821893	Restricted Stock Units			F3				F1		F2	Class A Common Stock		68196.0								D			
0001062993-24-016642	1831782	Stock Options (Right to Buy)		61.51					F1	26-OCT-2033		Common Stock		3937.0				3937.0				D			
0001062993-24-016642	1831781	Stock Options (Right to Buy)		73.94				26-OCT-2023		27-OCT-2032		Common Stock		3460.0				3460.0				D			
0001062993-24-016642	1831780	Stock Options (Right to Buy)		128.81				27-OCT-2022		28-OCT-2031		Common Stock		2532.0				2532.0				D			
0001062993-24-016642	1831779	Stock Options (Right to Buy)		63.92				28-OCT-2021		29-OCT-2030		Common Stock		6028.0				6028.0				D			
0001062993-24-016642	1831778	Stock Options (Right to Buy)		50.41				24-OCT-2020		24-OCT-2029		Common Stock		8044.0				8044.0				D			
0001062993-24-016642	1831777	Stock Options (Right to Buy)		44.96				24-OCT-2019		25-OCT-2028		Common Stock		7592.0				7592.0				D			
0001062993-24-016642	1831776	Stock Options (Right to Buy)		31.26				25-OCT-2018		27-OCT-2027		Common Stock		12500.0				12500.0				D			
0001062993-24-016642	1831775	Stock Options (Right to Buy)		25.3				26-OCT-2017		26-OCT-2026		Common Stock		15940.0				15940.0				D			
0001062993-24-016642	1831774	Stock Options (Right to Buy)		21.84				29-OCT-2016		28-OCT-2025		Common Stock		17040.0				17040.0				D			
0001578563-24-000413	1859215	Stock Option (Right to Buy)		8.22					F3	11-AUG-2032		Common Stock		13078.0				13078.0				D			
0001127602-24-023990	1739886	Restricted Stock Units			F3				F3		F3	Common Stock		89688.0				89688.0				D			
0001127602-24-023990	1739885	Performance Stock Unit			F2				F2		F2	Common Stock		181431.0				181431.0				D			
0001628280-24-040463	1740718	Stock Option (right to buy)		185.74				01-AUG-2028	F2	14-JUL-2034		Class A Common Stock		17544.0								D			
0001628280-24-040463	1740719	Restricted Stock Unit		0.0					F3		F3	Class A Common Stock		2193.0								D			
0001628280-24-040463	1740720	Restricted Stock Unit		0.0					F4		F4	Class A Common Stock		5848.0								D			
0001628280-24-040463	1740717	Stock Option (right to buy)		185.74				01-AUG-2025	F1	14-JUL-2034		Class A Common Stock		6579.0								D			
0001727689-24-000109	1973132	Options		0.17				01-MAY-2024		01-MAY-2029		Common Stock		15000.0				15000.0				D		By Myrmikan Gold Fund, LLC	
0001727689-24-000109	1973133	Options		0.25				12-DEC-2023		12-DEC-2028		Common Stock		200000.0				200000.0				D		By Myrmikan Gold Fund, LLC	
0001727689-24-000109	1973134	Options		0.26				22-SEP-2023		22-SEP-2028		Common Stock		94070.0				94070.0				D		By Myrmikan Gold Fund, LLC	
0001727689-24-000109	1973140	Warrants		0.26				07-NOV-2023	F2	07-NOV-2025		Common Stock		750000.0				750000.0				I			
0001727689-24-000109	1973139	Warrants		0.26				07-DEC-2023	F2	07-DEC-2025		Common Stock		140000.0				140000.0				I			
0001727689-24-000109	1973141	Warrants		0.6				31-JAN-2023	F2	31-JAN-2025		Common Stock		187500.0				187500.0				I			
0001727689-24-000109	1973135	Warrants		0.16				29-APR-2024	F1	29-APR-2027		Common Stock		210526.0				210526.0				D		By Myrmikan Gold Fund, LLC	
0001727689-24-000109	1973136	Warrants		0.16				29-APR-2024	F1	29-APR-2027		Common Stock		90000.0				90000.0				D			
0001727689-24-000109	1973137	Warrants		0.6				17-FEB-2023	F1	17-FEB-2025		Common Stock		115000.0				115000.0				D			
0001727689-24-000109	1973138	Warrants		0.16				09-APR-2024	F2	09-APR-2027		Common Stock		1350000.0				1350000.0				I			
0001437749-24-029244	1789620	Stock Options		26.72				21-NOV-2022		21-NOV-2031		Common Stock		1500.0	F2			1500.0	F2			D			
0001437749-24-029244	1789621	Stock Options		15.1				21-NOV-2024		21-NOV-2033		Common Stock		750.0	F5			750.0	F5			D			
0001225208-24-008711	1785519	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F4	26-JAN-2027		Common Stock		23696.0				23696.0				D			
0001225208-24-008711	1785520	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F4	27-JAN-2031		Common Stock		38376.0				38376.0				D			
0001225208-24-008711	1785521	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F4	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-008711	1785522	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F5	24-JAN-2033		Common Stock		22312.0				22312.0				D			
0001225208-24-008711	1785524	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F5	26-JAN-2034		Common Stock		24774.0				24774.0				D			
0001225208-24-008711	1785525	Restricted Stock Units		0.0	F6			24-JAN-2023	F7	24-JAN-2025		Common Stock		1120.17				1120.17	F8			D			
0001225208-24-008711	1785526	Restricted Stock Units		0.0	F6			24-JAN-2024	F7	24-JAN-2026		Common Stock		2516.41				2516.41	F8			D			
0001225208-24-008711	1785527	Restricted Stock Units		0.0	F6			26-JAN-2025	F7	26-JAN-2027		Common Stock		4176.41				4176.41	F8			D			
0001225208-24-008711	1785516	Employee Stock Option (Right-to-Buy)		43.48				17-MAY-2017	F4	17-MAY-2026		Common Stock		16672.0				16672.0				D			
0001225208-24-008711	1785518	Employee Stock Option (Right-to-Buy)		48.35				24-JAN-2021	F4	24-JAN-2030		Common Stock		48309.0				48309.0				D			
0001225208-24-008711	1785517	Employee Stock Option (Right-to-Buy)		45.05				24-JAN-2020	F4	24-JAN-2029		Common Stock		41208.0				41208.0				D			
0001225208-24-008711	1785523	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F5	24-JAN-2032		Common Stock		21997.0				21997.0				D			
0001225208-24-008710	1951793	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F6	24-JAN-2032		Common Stock		11636.0				11636.0				D			
0001225208-24-008710	1951792	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F6	24-JAN-2033		Common Stock		10730.0				10730.0				D			
0001225208-24-008710	1951791	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F5	25-JAN-2028		Common Stock		21834.0				21834.0				D			
0001225208-24-008710	1951794	Employee Stock Option (Right-to-Buy)		77.72				26-JAN-2025	F6	26-JAN-2034		Common Stock		9928.0				9928.0				D			
0001225208-24-008710	1951790	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F5	27-JAN-2031		Common Stock		19520.0				19520.0				D			
0001225208-24-008710	1951797	Restricted Stock Units		0.0	F7			26-JAN-2025	F8	26-JAN-2027		Common Stock		1673.79				1673.79	F9			D			
0001225208-24-008710	1951796	Restricted Stock Units		0.0	F7			24-JAN-2024	F8	24-JAN-2026		Common Stock		1210.96				1210.96	F9			D			
0001225208-24-008710	1951795	Restricted Stock Units		0.0	F7			24-JAN-2023	F8	24-JAN-2025		Common Stock		593.12				593.12	F9			D			
0001415889-24-023412	1720812	Employee Stock Option (right to buy)		35.92				10-MAR-2025		09-MAR-2026		Class A Common Stock		1000.0				1000.0				D			
0001415889-24-023412	1720814	Employee Stock Option (right to buy)		49.25				01-JAN-2027		01-JAN-2030		Class A Common Stock		2242.0				2242.0				D			
0001415889-24-023412	1720813	Employee Stock Option (right to buy)		42.74				31-DEC-2025		31-DEC-2026		Class A Common Stock		2688.0				2688.0				D			
0001415889-24-023412	1720811	Employee Stock Option (right to buy)		35.92				10-MAR-2024		09-MAR-2025		Class A Common Stock		1000.0				1000.0				D			
0001999371-24-011934	1877739	Class B Common Stock			F3				F3		F3	Class A Common Stock		9516.0				9516.0				D			
0001728451-24-000005	1808120	Class A Common Stock			F2				F2		F2	Class B Common Stock		75000.0	F2			50.0				I			
0001728451-24-000005	1808119	Class A Common Stock			F2				F2		F2	Class B Common Stock		57000.0	F2			38.0				I		By Jain Foundation Inc. (Non-Profit Corporation)	F5
0001728451-24-000005	1808118	Class A Common Stock			F2				F2		F2	Class B Common Stock		25500.0	F2			17.0				I		By Ajit Jain Trusts	F4
0001728451-24-000005	1808117	Class A Common Stock			F2				F2		F2	Class B Common Stock		91500.0	F2			61.0				D		By Indrima Jain Trusts	F3
0000950170-24-106559	1836309	Solaris Energy Infrastructure, LLC Units		0.0					F4		F4	Class A Common Stock		8114783.0	F2							D	F3		
0000950170-24-106557	1879943	Solaris Energy Infrastructure, LLC Units		0.0					F4		F4	Class A Common Stock		8114783.0	F2							D	F3		
0000950170-24-106521	1831036	Class A Common Stock			F2				F3		F3	See footnote	F2		F2			207963.0				D			
0001104659-24-099886	1742646	Phantom Shares			F1				F8, F7		F8, F7	Common Stock		28639.0	F8, F7							D			
0001104659-24-099886	1742645	Phantom Shares			F1				F5, F6		F5, F6	Common Stock		30189.0	F5, F6							D			
0001104659-24-099886	1742643	Phantom Shares			F1				F2		F2	Common Stock		34874.0								D			
0001104659-24-099886	1742644	Phantom Shares			F1				F3, F4		F3, F4	Common Stock		8417.0	F3, F4							D			
0001439288-24-000135	1975713	Stock Option (right to buy)		11.37					F4	19-MAY-2027		Common Stock		37676.0				37676.0				D			
0001439288-24-000135	1975712	Stock Option (right to buy)		9.69					F4	20-MAY-2026		Common Stock		77761.0				77761.0				D			
0001439288-24-000135	1975711	Stock Option (right to buy)		33.05					F3	05-OCT-2031		Common Stock		5023.0				5023.0				D			
0001439288-24-000135	1975714	Stock Option (right to buy)		14.22					F4	25-MAY-2028		Common Stock		14391.0				14391.0				D			
0001493152-24-036250	1775222	Stock Option (right to buy)		12.0				31-DEC-2020		31-DEC-2025		Common Stock, no par value		100000.0				100000.0				D			
0001493152-24-036250	1775223	Stock Option (right to buy)		12.0				31-DEC-2021		31-DEC-2026		Common Stock, no par value		100000.0				100000.0				D			
0001493152-24-036250	1775224	Stock Option (right to buy)		12.34				31-MAR-2022		11-MAR-2027		Common Stock, no par value		17500.0				17500.0				D			
0001493152-24-036250	1775225	Stock Option (right to buy)		3.28				30-APR-2023		05-APR-2028		Common Stock, no par value		17500.0				17500.0				D			
0001493152-24-036250	1775226	Stock Option (right to buy)		1.58				12-SEP-2023	F4	12-SEP-2028		Common Stock, no par value		450000.0				450000.0				D			
0001493152-24-036250	1775227	Warrant (right to buy)		9.8					F1	26-OCT-2024		Common Stock, no par value		1088.0				1088.0				D			
0001493152-24-036250	1775228	Warrant (right to buy)		9.8					F1	29-NOV-2024		Common Stock, no par value		3375.0				3375.0				D			
0001493152-24-036250	1775229	Warrant (right to buy)		9.8					F1	22-DEC-2024		Common Stock, no par value		19827.0				19827.0				D			
0001493152-24-036250	1775230	Subordinated Convertible Promissory Note		3.0					F2	16-MAY-2025		Common Stock, no par value										D			
0001493152-24-036250	1775218	Stock Option (right to buy)		0.6				15-NOV-2015		15-NOV-2025		Common Stock, no par value		150000.0		250000.0	F3	150000.0		250000.0	F3	D			
0001493152-24-036250	1775219	Stock Option (right to buy)		3.0				30-JUN-2017		19-APR-2027		Common Stock, no par value		150000.0				150000.0				D			
0001493152-24-036250	1775220	Stock Option (right to buy)		4.0				31-DEC-2017		19-APR-2027		Common Stock, no par value		150000.0				150000.0				D			
0001493152-24-036250	1775221	Stock Option (right to buy)		12.0				01-JAN-2020		01-JAN-2025		Common Stock, no par value		100000.0				100000.0				D			
0001104659-24-099880	1784276	Stock Option (Right to Buy)		16.32					F1	30-JUL-2034		Ordinary Shares		11000.0				11000.0				I		By Trust	F2
0000865752-24-000072	1848933	Restricted Stock Units			F7				F11		F9	Common Stock			F3			58000.0				D			
0000865752-24-000072	1848913	Employee Stock Option (right to buy)		21.99					F2	14-MAR-2026		Common Stock			F3			194514.0				I		By Hilrod Holdings XVIII, L.P.	F1
0000865752-24-000072	1848931	Restricted Stock Units			F7				F8		F9	Common Stock			F3			30734.0				D			
0000865752-24-000072	1848930	Employee Stock Option (right to buy)		60.3					F6	14-MAR-2034		Common Stock			F3			153500.0				D			
0000865752-24-000072	1848929	Employee Stock Option (right to buy)		50.82					F5	14-MAR-2033		Common Stock			F3			183000.0				D			
0000865752-24-000072	1848928	Employee Stock Option (right to buy)		36.62					F4	14-MAR-2032		Common Stock			F3			291400.0				D			
0000865752-24-000072	1848927	Employee Stock Option (right to buy)		44.47					F2	12-MAR-2031		Common Stock			F3			259800.0				D			
0000865752-24-000072	1848926	Employee Stock Option (right to buy)		31.2					F2	13-MAR-2030		Common Stock			F3			170132.0				I			
0000865752-24-000072	1848925	Employee Stock Option (right to buy)		31.2					F2	13-MAR-2030		Common Stock			F3			212668.0				D			
0000865752-24-000072	1848924	Employee Stock Option (right to buy)		29.84					F2	14-MAR-2029		Common Stock			F3			194400.0				I			
0000865752-24-000072	1848923	Employee Stock Option (right to buy)		29.84					F2	14-MAR-2029		Common Stock			F3			194400.0				I			
0000865752-24-000072	1848922	Employee Stock Option (right to buy)		29.84					F2	14-MAR-2029		Common Stock			F3			194400.0				D			
0000865752-24-000072	1848921	Employee Stock Option (right to buy)		29.37					F2	14-MAR-2028		Common Stock			F3			352000.0				I			
0000865752-24-000072	1848920	Employee Stock Option (right to buy)		29.37					F2	14-MAR-2028		Common Stock			F3			172596.0				I		By Hilrod Holdings XXIII, L.P.	F1
0000865752-24-000072	1848919	Employee Stock Option (right to buy)		29.37					F2	14-MAR-2028		Common Stock			F3			3404.0				D		By Hilrod Holdings XXVI, L.P.	F1
0000865752-24-000072	1848918	Employee Stock Option (right to buy)		23.14					F2	14-MAR-2027		Common Stock			F3			403006.0				I		By Hilrod Holdings XXIII, L.P.	F1
0000865752-24-000072	1848932	Restricted Stock Units			F7				F10		F9	Common Stock			F3			45068.0				D			
0000865752-24-000072	1848912	Employee Stock Option (right to buy)		21.99					F2	14-MAR-2026		Common Stock			F3			4542.0				D		By Hilrod Holdings XXVI, L.P.	F1
0000865752-24-000072	1848911	Employee Stock Option (right to buy)		22.58					F2	13-MAR-2025		Common Stock			F3			4428.0				D		By Hilrod Holdings XVIII, L.P.	F1
0000865752-24-000072	1848914	Employee Stock Option (right to buy)		21.99					F2	14-MAR-2026		Common Stock			F3			430944.0				I		By Hilrod Holdings XXIII, L.P.	F1
0000865752-24-000072	1848917	Employee Stock Option (right to buy)		23.14					F2	14-MAR-2027		Common Stock			F3			153742.0				I		By Hilrod Holdings XXVI, L.P.	F1
0000865752-24-000072	1848916	Employee Stock Option (right to buy)		23.14					F2	14-MAR-2027		Common Stock			F3			49926.0				I		By Hilrod Holdings XXIII, L.P.	F1
0000865752-24-000072	1848915	Employee Stock Option (right to buy)		23.14					F2	14-MAR-2027		Common Stock			F3			4326.0				D		By Hilrod Holdings XXVI, L.P.	F1
