ACCESSION_NUMBER	NONDERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000950170-24-110495	8579346	Common Stock		03-SEP-2024				4	S	false	F1			781.0		364.48	F10	D		1151653.0				D			
0000950170-24-110495	8579345	Common Stock		03-SEP-2024				4	S	false	F1			2972.0		363.53	F9	D		1152434.0				D			
0000950170-24-110495	8579344	Common Stock		03-SEP-2024				4	S	false	F1			2141.0		362.42	F8	D		1155406.0				D			
0000950170-24-110495	8579343	Common Stock		03-SEP-2024				4	S	false	F1			1714.0		361.56	F7	D		1157547.0				D			
0000950170-24-110495	8579342	Common Stock		03-SEP-2024				4	S	false	F1			1836.0		360.48	F6	D		1159261.0				D			
0000950170-24-110495	8579341	Common Stock		03-SEP-2024				4	S	false	F1			11158.0		359.37	F5	D		1161097.0				D			
0000950170-24-110495	8579340	Common Stock		03-SEP-2024				4	S	false	F1			6511.0		358.79	F4	D		1172255.0				D			
0000950170-24-110495	8579339	Common Stock		03-SEP-2024				4	S	false	F1			86.0		356.88		D		1178766.0				D			
0000950170-24-110495	8579338	Common Stock		03-SEP-2024				4	S	false	F1			4504.0		355.96	F3	D		1178852.0				D			
0000950170-24-110495	8579347	Common Stock		03-SEP-2024				4	S	false	F1			86.0		365.16	F11	D		1151567.0				D			
0000950170-24-110495	8579337	Common Stock		03-SEP-2024				4	S	false	F1			4211.0		355.28	F2	D		1183356.0				D			
0001104659-24-104491	7667039	Common Stock, par value $0.01 per share		26-SEP-2024				4	S	0				77.0		4.3		D		913867.0				D			
0001104659-24-104491	7667040	Common Stock, par value $0.01 per share		26-SEP-2024				4	S	0				5023.0		4.29		D		908844.0				D			
0001104659-24-104491	7667038	Common Stock, par value $0.01 per share		26-SEP-2024				4	S	0				300.0		4.42		D		913944.0				D			
0001104659-24-104491	7667037	Common Stock, par value $0.01 per share		26-SEP-2024				4	S	0				2100.0		4.35		D		914244.0				D	F1		
0000950170-24-110489	7131015	Common Stock		26-SEP-2024				4	S	false	F1			3105.0		49.29	F2	D		42246.0				D			
0000950170-24-110489	7131018	Common Stock		30-SEP-2024				4	S	false	F1			1448.0		49.38	F4	D		42246.0				D			
0000950170-24-110489	7131014	Common Stock		26-SEP-2024				4	M	false				3105.0		15.08		A		45351.0				D			
0000950170-24-110489	7131016	Common Stock		30-SEP-2024				4	M	false				3100.0		15.08		A		45346.0				D			
0000950170-24-110489	7131017	Common Stock		30-SEP-2024				4	S	false	F1			1652.0		48.69	F3	D		43694.0				D			
0001225208-24-008884	7624835	Common Stock		30-SEP-2024				4	S	0	F1			90.0		144.55		D		215307.0				D			
0001225208-24-008884	7624837	Common Stock		30-SEP-2024				4	S	0	F1			4849.0		144.09	F3	D		208898.0				D			
0001225208-24-008884	7624836	Common Stock		30-SEP-2024				4	S	0	F1			1560.0		142.94	F2	D		213747.0				D			
0001104659-24-104487	7997945	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				100.0		5.12		D		940096.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997944	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				600.0		4.94		D		940196.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997946	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				42.0		4.85		D		940054.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997936	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				39.0		5.12		D		941408.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997937	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				1.0		5.0		D		941407.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997947	Common Stock, par value $0.01 per share		24-SEP-2024				4	S	0				23710.0		4.56	F3	D		916344.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997935	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				2.0		5.0		D		941447.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997934	Common Stock, par value $0.01 per share		18-SEP-2024				4	S	0				5551.0		5.51	F2	D		941449.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997933	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				900.0		6.0		D		947000.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997932	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				271.0		6.0		D		947900.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997943	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				100.0		4.94		D		940796.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997942	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				300.0		5.01		D		940896.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997941	Common Stock, par value $0.01 per share		20-SEP-2024				4	S	0				200.0		5.01		D		941196.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997940	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				6.0		5.12		D		941396.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997939	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				3.0		5.02		D		941402.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997938	Common Stock, par value $0.01 per share		19-SEP-2024				4	S	0				2.0		5.0		D		941405.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997927	Common Stock, par value $0.01 per share		13-SEP-2024				4	S	0				100.0		5.06		D		949900.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997928	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				126.0		5.05		D		949774.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997929	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				1.0		5.05		D		949773.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997930	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				773.0		5.05		D		949000.0				I		By: Omni Retail Enterprises, LLC	F1
0001104659-24-104487	7997931	Common Stock, par value $0.01 per share		17-SEP-2024				4	S	0				829.0		6.0		D		948171.0				I		By: Omni Retail Enterprises, LLC	F1
0001437749-24-030292	7488046	Common Stock		24-SEP-2024				4	X	0	F1			322.0		11.0	F2	A		8521.0				I			
0001437749-24-030292	7488045	Common Stock		24-SEP-2024				4	X	0	F1			322.0		11.0	F2	A		8421.0				I		Immediate Family Member 3	
0001437749-24-030292	7488044	Common Stock		24-SEP-2024				4	X	0	F1			322.0		11.0	F2	A		8321.0				I		Immediate Family Member 2	
0001437749-24-030292	7488043	Common Stock		24-SEP-2024				4	X	0	F1			1240.0		11.0	F2	A		21240.0				I		Immediate Family Member 1	
0001437749-24-030292	7488042	Common Stock		24-SEP-2024				4	X	0	F1			3000.0		11.0	F2	A		93880.0				D		Spouse	
0000110471-24-000153	7050598	Common Stock		26-SEP-2024				4	M	0				7706.0		16.51		A		21595.0				D			
0000110471-24-000153	7050599	Common Stock		26-SEP-2024				4	S	0	F1			7706.0		17.02	F2	D		13889.0				D			
0000769397-24-000159	7428629	Common Stock		30-SEP-2024				4	S	0	F1			286.0		274.84		D		4879.0	F2			D			
0000950170-24-110485	7228369	Common Stock		27-SEP-2024				4	P	false				5000.0		23.41		A		6000.0	F1			D			
0001213900-24-083524	7821214	Common Stock		26-SEP-2024				4	A	0				3318.0	F1	0.0		A		3477.0				D			
0001213900-24-083523	7681915	Common Stock		26-SEP-2024				4	A	0				3318.0	F1	0.0		A		3396.0				D			
0001213900-24-083522	7739768	Common Stock		26-SEP-2024				4	A	0				3318.0	F1	0.0		A		3477.0				D			
0001213900-24-083521	7835313	Common Stock		26-SEP-2024				4	A	0				3318.0	F1	0.0		A		3477.0				D			
0000950170-24-110484	7643027	Common Stock		27-SEP-2024				4	P	false				21400.0		23.33		A		21400.0				D			
0001213900-24-083520	7760649	Common Stock		26-SEP-2024				4	A	0				3318.0	F1	0.0		A		3318.0				D			
0001174947-24-001107	8467134	Common Stock, $0.025 par value per share		27-SEP-2024				4	F	0				9958.0	F1	19.61	F2	D		1482428.0				D			
0001174947-24-001106	8192092	Common Stock, $0.025 par value per share		27-SEP-2024				4	F	0				1943.0	F1	19.61	F2	D		121845.0				D			
0001174947-24-001105	8299564	Common Stock, $0.025 par value per share		27-SEP-2024				4	F	0				617.0	F1	19.61	F2	D		86008.0				D			
0001127602-24-024579	7647718	Common Stock		30-SEP-2024				4	S	0				5000.0		52.14		D		397456.0				D			
0001127602-24-024579	7647717	Common Stock		30-SEP-2024				4	M	0				5000.0		6.67		A		402456.0				D			
0001493152-24-038877	7308936	Common Stock		26-SEP-2024				4	A	0				70155.0		1.15		A	F1	76712.0				D	F2		
0001493152-24-038873	7135453	Class A Common Stock		26-SEP-2024				4	A	0				75000.0	F1	0.0		A		375000.0				D			
0001493152-24-038875	8318433	Class A Common Stock		30-SEP-2024				4	S	0				300.0	F4	23.13		D		712660.0				D			
0001493152-24-038875	8318430	Class A Common Stock		26-SEP-2024				4	A	0				145000.0	F2	0.0		A		741110.0				D			
0001493152-24-038875	8318431	Class A Common Stock		26-SEP-2024				4	F	0				25750.0	F3	23.83		D		715360.0				D			
0001493152-24-038875	8318432	Class A Common Stock		30-SEP-2024				4	S	0				2400.0	F4	23.12		D		712960.0				D			
0001493152-24-038875	8318429	Class A Common Stock		26-SEP-2024				4	A	0				75000.0	F1	0.0		A		596110.0				D			
0001493152-24-038874	8723909	Class A Common Stock		26-SEP-2024				4	A	0				75000.0	F1	0.0		A		473232.0				D			
0001493152-24-038874	8723910	Class A Common Stock		30-SEP-2024				4	S	0				80000.0		25.83	F2	D		393232.0				D			
0001437958-24-000127	7387089	Common Stock		26-SEP-2024				4	S	0				3000.0		52.56		D		310689.0	F1, F2			D			
0001437958-24-000127	7387090	Common Stock		27-SEP-2024				4	S	0				5000.0		53.14		D		305689.0	F1, F2			D			
0001437958-24-000127	7387091	Common Stock		30-SEP-2024				4	M	0				8000.0		14.91		A		313689.0	F1			D			
0000950170-24-110479	7616758	Class C Capital Stock		30-SEP-2024				4	G	false				16802.0		0.0		A		60801.0				I		By Arete Trust, John Kent Walker and Diana Ruth Walsh, Trustees	
0000950170-24-110479	7616759	Class C Capital Stock		30-SEP-2024				4	G	false				16802.0		0.0		D		23498.0				D			
0000950170-24-110479	7616757	Class C Capital Stock		27-SEP-2024				4	S	false				16802.0		165.47		D		43999.0				I		By Arete Trust, John Kent Walker and Diana Ruth Walsh, Trustees	
0001225208-24-008882	7509610	Common Stock		26-SEP-2024				4	J	0	F1			40968.0		0.0	F1	D		29048.0				D		By Trust	
0001225208-24-008882	7509611	Common Stock		26-SEP-2024				4	J	0	F1			40968.0		0.0	F1	A		103056.0				I			
0001936313-24-000003	8720515	Common stock		26-SEP-2024				4	P	0				141700.4		14.82		A		4536995.84				D			
0001225208-24-008881	7000388	Common Stock	F4	09-SEP-2024				4	A	0	F4			62088.0		0.0	F4	A		62088.0	F5			I			
0001225208-24-008881	7000387	Common Stock	F1	09-SEP-2024				4	D	0	F1			304992.0		0.0	F1	D		70016.0	F3			D			
0001225208-24-008881	7000386	Common Stock	F1	09-SEP-2024				4	A	0	F1			30497.0		0.0	F1	A		375008.0	F2			D		By Trust	
0000350894-24-000122	7247962	Common Stock		30-SEP-2024				4	M	0				10500.0		40.64		A		43544.45				D			
0001744489-24-000240	7337735	Disney Common Stock		28-SEP-2024				4	M	0				45.0	F1		F2	A		9250.0				D			
0001744489-24-000240	7337736	Disney Common Stock		28-SEP-2024				4	F	0				17.0	F3	96.09		D		9233.0				D			
0001225208-24-008880	8677383	Common		27-SEP-2024				4	A	0				141.0	F1	74.39		A		49210.0				D			
0001601830-24-000161	7869873	Class A Common Stock		26-SEP-2024				4	S	0	F1			6000.0		7.0	F2	D		521138.0				D			
0001601830-24-000161	7869872	Class A Common Stock		26-SEP-2024				4	M	0	F1			6000.0		1.06		A		527138.0				D			
0001793659-24-000076	7914358	Class A Common Stock		27-SEP-2024				4	F	0				6246.0	F1	10.74		D		600484.0				D			
0000905148-24-002593	7404268	Common Shares		30-SEP-2024				4	S	0	F1			20000.0		19.82	F5	D		1829739.0				I		See Footnotes	F4, F3
0000905148-24-002593	7404267	Common Shares		26-SEP-2024				4	S	0	F1			15000.0		19.79	F2	D		1849739.0				I		See Footnotes	F4, F3
0001793659-24-000074	7964704	Class A Common Stock		27-SEP-2024				4	F	0				19725.0	F1	10.74		D		378840.0				D			
0001562180-24-007017	8347212	Class A Common Stock		27-SEP-2024				4	S	false	F1			50.0		163.99		D		7948.0				I		By Trust	F3
0001562180-24-007017	8347210	Class A Common Stock		27-SEP-2024				4	S	false	F1			195.0		163.16	F4	D		9874.0				I		By Trust	F3
0001562180-24-007017	8347209	Class A Common Stock		27-SEP-2024				4	S	false	F1			5827.0		161.08	F2	D		10069.0				I		By Trust	F3
0001562180-24-007017	8347211	Class A Common Stock		27-SEP-2024				4	S	false	F1			1876.0		161.71	F5	D		7998.0				I		By Trust	F3
0001793659-24-000072	7611396	Class A Common Stock		27-SEP-2024				4	F	0				55514.0	F1	10.74		D		1807483.0				D			
0001562180-24-007016	7776099	Class A Common Stock		27-SEP-2024				4	S	false	F1			50.0		163.99		D		7948.0				I		By Trust	F3
0001562180-24-007016	7776098	Class A Common Stock		27-SEP-2024				4	S	false	F1			1877.0		161.71	F5	D		7998.0				I		By Trust	F3
0001562180-24-007016	7776097	Class A Common Stock		27-SEP-2024				4	S	false	F1			194.0		163.16	F4	D		9875.0				I		By Trust	F3
0001562180-24-007016	7776096	Class A Common Stock		27-SEP-2024				4	S	false	F1			5827.0		161.08	F2	D		10069.0				I		By Trust	F3
0001493152-24-038856	7327292	Common Stock, par value $0.001 per share		26-SEP-2024				4	P	0				20000.0		1.7		A		175718.0				D			
0001415889-24-024099	7893653	Common Stock		30-SEP-2024				4	M	0	F1			1675.0		1.25		A		1590555.0				D			
0001415889-24-024099	7893649	Common Stock		26-SEP-2024				4	M	0	F1			652.0		1.25		A		1589532.0				D			
0001415889-24-024099	7893650	Common Stock		26-SEP-2024				4	S	0	F1			652.0		5.0	F2	D		1588880.0				D			
0001415889-24-024099	7893651	Common Stock		27-SEP-2024				4	M	0	F1			7277.0		1.25		A		1596157.0				D			
0001415889-24-024099	7893652	Common Stock		27-SEP-2024				4	S	0	F1			7277.0		5.04	F3	D		1588880.0				D			
0001415889-24-024099	7893654	Common Stock		30-SEP-2024				4	S	0	F1			1675.0		5.01	F4	D		1588880.0				D			
0001072613-24-000738	8344674	Common Stock		30-SEP-2024				4	P	0				741.0		5.16	F2	A		4707234.0				D			
0001072613-24-000738	8344673	Common Stock		25-SEP-2024				4	P	0				1373.0		4.98	F1	A		4706493.0				D			
0001991706-24-000008	8213008	Limited Liability Company Shares, Class I		01-SEP-2024	F1			4	P	0				1059490.39		1.89		A				98657829.61		D			
0001562180-24-007015	8188910	Common Stock		26-SEP-2024				4	A	false				20729.0	F1	0.0		A		51340.0				D			
0001562180-24-007014	7653488	Common Stock		26-SEP-2024				4	A	false				1631.0	F1	0.0		A		5706.0				D			
0001562180-24-007013	7453451	Common Stock		26-SEP-2024				4	A	false				2542.0	F1	0.0		A		24170.0				D			
0001562180-24-007012	8063226	Common Stock		26-SEP-2024				4	A	false				2529.0	F1	0.0		A		29303.0				D			
0001562180-24-007011	8703890	Common Stock		26-SEP-2024				4	A	false				5733.0	F1	0.0		A		40276.0				D			
0001562180-24-007010	7817484	Common Stock		26-SEP-2024				4	A	false				2610.0	F1	0.0		A		3900.0				D			
0001562180-24-007009	7576356	Common Stock		26-SEP-2024				4	A	false				2782.0	F1	0.0		A		19520.0				D			
0001562180-24-007008	8663623	Common Stock		26-SEP-2024				4	A	false				2325.0	F1	0.0		A		9100.0				D			
0001562180-24-007007	8610394	Common Stock		26-SEP-2024				4	A	false				3739.0	F1	0.0		A		23216.0				D			
0001562180-24-007006	7138254	Common Stock		26-SEP-2024				4	A	false				1631.0	F1	0.0		A		1631.0				D			
0001415889-24-024097	7890576	Common Stock		30-SEP-2024				4	S	0	F2			7098.0		11.94	F3	D		892595.0				D			
0001415889-24-024097	7890575	Common Stock		26-SEP-2024				4	F	0	F1			79020.0		11.97		D		899693.0				D			
0001620533-24-000097	7354664	Class A Common Stock, par value $0.001 per share		26-SEP-2024				4	S	0				100.0		110.05		D		470337.0				I		BY TRUST	F1
0001587523-24-000079	7595813	Common Stock		30-SEP-2024				4	S	0				6725.0		17.88		D		86192.0				D			
0000950170-24-110458	7798732	Common Stock		27-SEP-2024				4	S	false	F1			2731.0		80.0		D		43245.0	F2			D			
0001562180-24-006995	7402967	Common Stock		26-SEP-2024				4	S	false	F1			4890.0		113.0		D		135830.0				D			
0000950142-24-002472	7376072	Common Stock, par value $0.001 per share		26-SEP-2024				4	P	0	F1			170040.49		14.82		A		5714462.55				D			
0000950170-24-110448	7713175	Shares of Common Stock, par value $0.001 per share		26-SEP-2024				4	A	false				80000.0	F1, F2	25.0		A		81000.0	F3			I		See Footnotes	F1, F3
0000950170-24-110446	7137404	Shares of Common Stock, par value $0.001 per share		26-SEP-2024				4	A	false				80000.0	F2, F1	25.0		A		81000.0	F3			I		See Footnotes	F3, F1
0000950170-24-110440	7855743	Ordinary Shares		26-SEP-2024				4	P	false				1104.0		15.7		A		1104.0				D			
0000929638-24-003356	7731250	Common Stock		30-SEP-2024				4	P	0				17500.0		6.55		A		7903136.0				I		See Footnotes	F2, F1
0000929638-24-003356	7731249	Common Stock		27-SEP-2024				4	P	0				7000.0		6.61		A		7885636.0				I		See Footnotes	F2, F1
0000929638-24-003356	7731248	Common Stock		26-SEP-2024				4	P	0				29800.0		6.49		A		7878636.0				I		See Footnotes	F2, F1
0001585689-24-000186	8292251	Common Stock		27-SEP-2024				4	A	0				12.32	F1	0.0		A		27432.13				D			
0001585689-24-000185	8507822	Common Stock		27-SEP-2024				4	A	0				12.32	F1	0.0		A		21437.13				D			
0000899140-24-001042	8550733	Common stock, par value $0.0001 per share		26-SEP-2024				4	X	0				1219970.0	F4	0.0		A		7883385.0				I	F1	See footnotes	F4, F1
0000899140-24-001042	8550734	Common stock, par value $0.0001 per share		26-SEP-2024				4	X	0				576347.0	F5	3.86		A		797458.0				I	F1	See footnotes	F5, F1
0000899140-24-001042	8550735	Common stock, par value $0.0001 per share		26-SEP-2024				4	X	0				148210.0	F6	0.0		A		945668.0				I	F1	See footnotes	F1, F6
0000899140-24-001042	8550731	Common stock, par value $0.0001 per share		26-SEP-2024				4	X	0				588236.0	F2	1.93		A		2058415.0				I	F1	See footnotes	F1, F2
0000899140-24-001042	8550732	Common stock, par value $0.0001 per share		26-SEP-2024				4	X	0				4605000.0	F3	3.86		A		6663415.0				I	F1	See footnotes	F3, F1
0001127602-24-024578	7363412	Common Stock		25-SEP-2024				4	S	0				2500.0	F1	141.5	F2	D		54247.0	F3			I		By Family Trust	
0001585689-24-000184	7180275	Common Stock		27-SEP-2024				4	A	0				12.32	F1	0.0		A		26187.13				D			
0001585689-24-000183	8515900	Common Stock		27-SEP-2024				4	A	0				8.15	F1	0.0		A		13451.97				D			
0001585689-24-000182	7992553	Common Stock		27-SEP-2024				4	A	0				8.28	F1	0.0		A		14955.56				D			
0001683168-24-006772	8711353	Common Stock		01-SEP-2024		01-SEP-2024		4	P	0				4300000.0		0.1		A		4300000.0				D			
0000950170-24-110427	7309665	Common Stock		26-SEP-2024				4	A	false				90000.0	F1	0.0		A		406136.0	F2			D			
0001585689-24-000181	8231271	Common Stock		27-SEP-2024				4	A	0				4.79	F1	0.0		A		7488.04				D			
0000950170-24-110424	8438732	Common Stock		30-SEP-2024		30-SEP-2024		4	S	false				114583.0		80.72		D		50139106.0	F1			D			
0001289419-24-000099	7116124	Common Stock		30-SEP-2024				4	S	0	F1			750.0		316.48		D		13590.0				D			
0001585689-24-000180	8050083	Common Stock		27-SEP-2024				4	A	0				4.46	F1	0.0		A		6995.13				D			
0001624651-24-000026	7311891	Common Stock		27-SEP-2024				4	S	0				2456.0		190.0		D		34821.0				D			
0001225208-24-008877	8570062	Common Stock, without par value		27-SEP-2024				4	S	0				18420.0		22.04		D		39356.41				D			
0001802768-24-000055	7759647	Class A Ordinary Shares		30-SEP-2024				4	A	0				1342.0		27.92	F1	A		59796.0				D			
0000096021-24-000164	7841502	Common Stock		30-SEP-2024				4	A	0				337.0	F1	77.66		A		91382.54				D			
0001802768-24-000054	8558233	Class A Ordinary Shares		30-SEP-2024				4	A	0				1342.0		27.92		A		54002.0	F1			D			
