ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001104659-21-150661	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001104659-21-150660	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001104659-21-150659	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001179110-21-011074	/s/ Steven R. Worth, Attorney in Fact	16-DEC-2021
0001516551-21-000025	/s/ Kaitlyn Arsenault, as Attorney-in-Fact	14-DEC-2021
0001179110-21-011073	/s/ Steven R. Worth	16-DEC-2021
0001104659-21-150658	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001104659-21-150657	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001493152-21-031767	/s/ David Aronoff	16-DEC-2021
0001104659-21-150655	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001493152-21-031766	/s/ Sandra Howe	16-DEC-2021
0000899243-21-048627	/s/ David Oh, by power of attorney	16-DEC-2021
0001127602-21-031185	Debbie Reuter as Attorney in fact for Jason DiNapoli	16-DEC-2021
0001104659-21-150654	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001104659-21-150653	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001104659-21-150652	/s/ Deanna Smith, Attorney-in-Fact	16-DEC-2021
0001493152-21-031764	/s/ John Lauten	16-DEC-2021
0001493152-21-031761	/s/ Jeremy Hitchcock	16-DEC-2021
0001493152-21-031760	/s/ Joshua Horowitz	16-DEC-2021
0001209191-21-070071	/s/ Darin Lippoldt, Attorney-in-Fact	16-DEC-2021
0001683168-21-006426	/s/ Steven Ritacco	16-DEC-2021
0001516551-21-000023	/s/ Kaitlyn Arsenault, as Attorney-in-Fact	16-DEC-2021
0000899749-21-000137	/s/ Andrew E. Loope as power of attorney	16-DEC-2021
0000899749-21-000136	/s/ Andrew E. Loope, by power of attorney	16-DEC-2021
0000354707-21-000119	Sean K. Clark, Attorney-in-fact for Constance H. Lau	16-DEC-2021
0000899749-21-000135	/s/ Andrew E. Loope as power of attorney	16-DEC-2021
0001493152-21-031757	/s/ Graham Chynoweth	16-DEC-2021
0000899749-21-000134	Andrew E. Loope, as power of attorney	16-DEC-2021
0000899749-21-000133	/s/ Andrew E. Loope as power of attorney	16-DEC-2021
0001078207-21-000205	/s/ Aina E. Konold, Attorney-in-Fact for Kelley Hall	16-DEC-2021
0000899749-21-000132	/s/ Andrew E. Loope, as power of attorney	16-DEC-2021
0001078207-21-000204	/s/ Aina E. Konold, Attorney-in-Fact for Shailesh Prakash	16-DEC-2021
0001209191-21-070069	/s/ Michael C. Carroll, attorney-in-fact for Jonathan T. Lord	16-DEC-2021
0000899243-21-048625	/s/ Blaine Hirsch, Vice President and Authorized Signatory	16-DEC-2021
0001562088-21-000057	/s/ Stephen Chen, as Attorney-in-Fact for John Osborne Lilly III	16-DEC-2021
0001415889-21-006039	Julian   Baker By: /s/ Julian C. Baker	16-DEC-2021
0001415889-21-006039	Baker Bros. Advisors (GP) LLC By: /s/ By: Baker Bros. Advisors (GP) LLC, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	16-DEC-2021
0001415889-21-006039	Felix  Baker By: /s/ Felix J. Baker	16-DEC-2021
0001415889-21-006039	BAKER BROS. ADVISORS LP By: /s/ By: Baker Bros. Advisors LP, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	16-DEC-2021
0001104659-21-150648	/s/ THOMAS GAD	16-DEC-2021
0001199719-21-000123	By: POA pursuant Christina Escalante-Dutra For: John Frederick Runkel, Jr.	16-DEC-2021
0001209191-21-070068	Jean Hu by Blair Walters as Attorney-in-Fact	16-DEC-2021
0001079973-21-001251	/s/ Megan M. Brooks	16-DEC-2021
0001562088-21-000055	/s/ Stephen Chen, as Attorney-in-Fact for John Osborne Lilly III	16-DEC-2021
0001628280-21-025268	/s/ Holger Bartel	16-DEC-2021
0001127602-21-031183	/s/ Thomas L. Osteraas, attorney-in-fact	16-DEC-2021
0001214659-21-013290	/s/ David J. Katzoff	16-DEC-2021
0001214659-21-013289	/s/ William B. Horne	16-DEC-2021
0000354707-21-000118	Sean K. Clark, Attorney-in-fact for Gregory C. Hazelton	16-DEC-2021
0001818644-21-000023	Luis Dussan	16-DEC-2021
0001779128-21-000012	/s/ Melissa M. Tomkiel, as attorney-in-fact for Brandon A. Keene	16-DEC-2021
0001779128-21-000011	/s/ Melissa M. Tomkiel, Attorney-in-fact for William A. Heyburn	16-DEC-2021
0001779128-21-000010	/s/ Melissa M. Tomkiel	16-DEC-2021
0001628280-21-025267	/s/ Derek Harmer, Attorney-in-fact for Gordon Rubenstein	16-DEC-2021
0001779128-21-000009	/s/ Melissa M. Tomkiel, Attorney-in-fact for Robert S. Wiesenthal	16-DEC-2021
0001628280-21-025266	/s/ Derek Harmer, Attorney-in-fact for Andrew H. Rubenstein	16-DEC-2021
0001209191-21-070066	/s/ Lauren Cristina, Attorney-in-Fact for Geoffrey Beran Rose	16-DEC-2021
0001628280-21-025265	/s/ Derek Harmer, as Attorney-in-fact for Karl Peterson	16-DEC-2021
0001818644-21-000021	Robert A. Brown	16-DEC-2021
0001062993-21-013049	W. Scott Seeley (Attorney-in-Fact)	16-DEC-2021
0000354707-21-000117	Sean K. Clark, Attorney-in-fact for Micah A. Kane	16-DEC-2021
0001655210-21-000276	/s/ Teri L. Witteman, as Attorney-In-Fact for George Bernard Adcock	16-DEC-2021
0001562180-21-007734	Sameer Dholakia, by /s/ Stacey A. Giamalis, Attorney-in-Fact	16-DEC-2021
0001562180-21-007733	David Justice, by /s/ Stacey A. Giamalis, Attorney-in-Fact	16-DEC-2021
0001209191-21-070065	Mitchell Gaynor by Blair Walters as Attorney-in Fact	16-DEC-2021
0001562180-21-007732	Jennifer G. Tejada, by /s/ Stacey A. Giamalis, Attorney-in-Fact	16-DEC-2021
0001058290-21-000318	/s/ Harry Demas, on behalf of Ursula Morgenstern, by Power of Attorney	16-DEC-2021
0001261333-21-000232	/s/ Brian Kelly, Attorney-in-fact	16-DEC-2021
0001261333-21-000231	/s/ Brian Kelly, Attorney-in-fact	16-DEC-2021
0001818644-21-000019	Blair LaCorte	16-DEC-2021
0001261333-21-000230	/s/ Brian Kelly, Attorney-in-fact	16-DEC-2021
0001261333-21-000229	/s/ Brian Kelly, Attorney-in-fact	16-DEC-2021
0001261333-21-000228	/s/ Brian Kelly, Attorney-in-fact	16-DEC-2021
0001127602-21-031182	/s/ Jeffery V. Curry, attorney-in-fact for Kathryn A. Reinsmidt	16-DEC-2021
0001062993-21-013047	W. Scott Seeley (Attorney-in-Fact)	16-DEC-2021
0001655210-21-000275	/s/ Teri L. Witteman, as Attorney-In-Fact for George Bernard Adcock	16-DEC-2021
0001666700-21-000078	Peter Hennessey by Power of Attorney	16-DEC-2021
0001209191-21-070063	/s/ Jason Somer, as Attorney-in-Fact	16-DEC-2021
0001666700-21-000077	Peter W. Hennessey by Power of Attorney	16-DEC-2021
0001209191-21-070062	/s/ Denise L. Jackson, as Attorney-In-Fact on behalf of Jorge A. Caballero	16-DEC-2021
0001127602-21-031180	/s/ Susan Helfrick, as Attorney-in-Fact for Satish Mehta	16-DEC-2021
0001209191-21-070061	Faraz A. Choudhry, Attorney-in-Fact for Andrew P. Witty	16-DEC-2021
0001209191-21-070060	Faraz A. Choudhry, Attorney-in-Fact for Gail R. Wilensky	16-DEC-2021
0001127602-21-031178	/s/ Susan Helfrick, as Attorney-in-Fact for Sumit Singh	16-DEC-2021
0001398344-21-024037	/s/ Daniel Dwyer	16-DEC-2021
0001209191-21-070059	Faraz A. Choudhry, Attorney-in-Fact for Brian R. Thompson	16-DEC-2021
0001683168-21-006424	/s/ Jill Fiedler-Kelly	16-DEC-2021
0001474506-21-000181	Theodore L. Koenig, by Nelson Mullins Riley & Scarborough with Power of Attorney	16-DEC-2021
0001209191-21-070058	Faraz A. Choudhry, Attorney-in-Fact for Marianne D. Short	16-DEC-2021
0001437749-21-028787	/s/ Robert P. Capps, Attorney-in-Fact for Peter H. Blum	16-DEC-2021
0001127602-21-031176	/s/ Susan Helfrick, as Attorney-in-Fact for Mario Jesus Marte	16-DEC-2021
0001209191-21-070056	Faraz A. Choudhry, Attorney-in-Fact for Thomas E. Roos	16-DEC-2021
0001209191-21-070055	Faraz A. Choudhry, Attorney-in-Fact for John F. Rex	16-DEC-2021
0001209191-21-070054	/s/ Lindsey Cochran, by power of attorney	16-DEC-2021
0001209191-21-070053	Faraz A. Choudhry, Attorney-in-Fact for John H. Noseworthy, M.D.	16-DEC-2021
0001127602-21-031174	/s/ Susan Helfrick	16-DEC-2021
0001062993-21-013045	W. Scott Seeley (Attorney-in-Fact)	16-DEC-2021
0001209191-21-070052	Faraz A. Choudhry, Attorney-in-Fact for Valerie C. Montgomery Rice, M.D.	16-DEC-2021
0001398344-21-024035	/s/ Lucas Foss	16-DEC-2021
0001104659-21-150633	/s/ Vignesh Rajah	14-DEC-2021
0001225208-21-015081	Susan E. Grant, by power of atty., for John D. Young	16-DEC-2021
0001225208-21-015080	Susan E. Grant, by power of atty., for Rady A. Johnson	16-DEC-2021
0001209191-21-070050	Faraz A. Choudhry, Attorney-in-Fact for Dirk C. McMahon	16-DEC-2021
0001225208-21-015079	Susan E. Grant, by power of atty., for Jennifer B. Damico	16-DEC-2021
0001225208-21-015078	Susan E. Grant, by power of atty., for Albert Bourla	16-DEC-2021
0001127602-21-031172	/s/ Susan Helfrick, as Attorney-in-Fact for Stacy Bowman	16-DEC-2021
0001104659-21-150632	/s/ Torben Lund-Hansen	15-DEC-2021
0001104659-21-150631	/s/ Thomas Gad	15-DEC-2021
0001209191-21-070049	Faraz A. Choudhry, Attorney-in-Fact for Patricia L. Lewis	16-DEC-2021
0001209191-21-070048	/s/ Justin C. Jacobs, Management Committee Director of sole general partner on behalf of Mill Road Capital III, L.P.	16-DEC-2021
0001209191-21-070048	/s/ Justin C. Jacobs, Management Committee Director on behalf of Mill Road Capital III GP LLC	16-DEC-2021
0001209191-21-070048	/s/ Justin C. Jacobs on behalf of Thomas E. Lynch by power of attorney	16-DEC-2021
0001209191-21-070047	/s/ Denise L. Jackson, as Attorney-In-Fact on behalf of Jorge A. Caballero	16-DEC-2021
0001104659-21-150630	/s/ Steen Lisby	15-DEC-2021
0001062993-21-013043	W. Scott Seeley (Attorney-in-Fact)	16-DEC-2021
0001209191-21-070046	Faraz A. Choudhry, Attorney-in-Fact for Frederick William McNabb III	16-DEC-2021
0001104659-21-150629	/s/ Joris Wilms	15-DEC-2021
0001062993-21-013040	Margarita Palau-Hernandez	14-DEC-2021
0001209191-21-070044	Faraz A. Choudhry, Attorney-in-Fact for Michele J. Hooper	16-DEC-2021
0001127602-21-031170	/s/ Jeffery V. Curry, Attorney-In-Fact for Farzana Khaleel	16-DEC-2021
0001104659-21-150627	/s/ Moller-San Pedro Claus Juan	15-DEC-2021
0001209191-21-070043	Faraz A. Choudhry, Attorney-in-Fact for Stephen J. Hemsley	16-DEC-2021
0001225208-21-015077	Elizabeth Wideman, Attorney-in-fact	16-DEC-2021
0001104659-21-150626	/s/ Bo Kruse	15-DEC-2021
0001562180-21-007731	/s/ /Eileen Bagarella, Attorney-in-Fact for Seth H. Meyer	16-DEC-2021
0001062993-21-013037	Ann Habernigg, Attorney-in-Fact for Alice L. Jolla	16-DEC-2021
0001062993-21-013036	Margarita Palau-Hernandez	14-DEC-2021
0001209191-21-070042	Faraz A. Choudhry, Attorney-in-Fact for Timothy P. Flynn	16-DEC-2021
0001398344-21-024033	/s/ Daniel Dwyer (Attorney in Fact)	16-DEC-2021
0001493152-21-031755	/s/ George A. Eldridge, Attorney-in-Fact	16-DEC-2021
0001493152-21-031754	/s/ George A. Eldridge, Attorney-in-Fact	16-DEC-2021
0001493152-21-031753	/s/ George A. Eldridge, Attorney-in-Fact	16-DEC-2021
0001493152-21-031752	/s/ George A. Eldridge	16-DEC-2021
0001493152-21-031751	/s/ George A. Eldridge, Attorney-in-Fact	16-DEC-2021
0001209191-21-070040	/s/ Jason Minio, Attorney-in-Fact	16-DEC-2021
0001209191-21-070039	/s/ Shannon Collins, Attorney-in-Fact	16-DEC-2021
0001209191-21-070038	Faraz A. Choudhry, Attorney-in-Fact for Richard T. Burke	16-DEC-2021
0001062993-21-013031	Kristin R. Finney-Cooke	16-DEC-2021
0001567619-21-022198	/s/ Kashif Rashid, as Attorney-in-Fact for Kevin C. O'Boyle	16-DEC-2021
0001127602-21-031168	/s/ Jeffery V. Curry, attorney-in-fact for Howard Grody	16-DEC-2021
0001179110-21-011072	/s/ Vijay Biligiri, as attorney-in-fact for Joseph. B. Spears	16-DEC-2021
0001104659-21-150624	/s/ Archie Bennett, Jr.	16-DEC-2021
0001225208-21-015076	Elizabeth Wideman, Attorney-in-fact	16-DEC-2021
0001179110-21-011071	/s/ Vijay Biligiri, as attorney-in-fact for Peter J. Kuipers	16-DEC-2021
0001062993-21-013029	W. Scott Seeley (Attorney-in-Fact)	16-DEC-2021
0001062993-21-013028	Kristin R. Finney-Cooke	16-DEC-2021
0001179110-21-011070	/s/ Vijay Biligiri, as attorney-in-fact for Dan S. Johnston	16-DEC-2021
0001584509-21-000303	/s/ Harold B. Dichter, as Attorney-in-fact	16-DEC-2021
0001179110-21-011069	/s/ Vijay Biligiri, as attorney-in-fact for Scott P. Seidelmann	16-DEC-2021
0000899243-21-048621	By:/s/ Lana B. Persaud, Attorney-in-Fact	16-DEC-2021
0001179110-21-011068	/s/ Christine M. Mellon	16-DEC-2021
0001179110-21-011067	/s/ Vijay Biligiri, as attorney-in-fact for Randall A. Lipps	16-DEC-2021
0001062993-21-013026	Thomas N. Bohjalian	16-DEC-2021
0001062993-21-013024	PETER R. WALL                                                           BY: James M. Spira, Associate General Counsel of Sempra Energy and Attorney-In-Fact	16-DEC-2021
0001398344-21-024031	/s/ Daniel Dwyer (Attorney in Fact)	16-DEC-2021
0001705110-21-000148	Shannon M. Shaw as Attorney-in-Fact for Sandra Hurse	16-DEC-2021
0001062993-21-013021	Thomas N. Bohjalian	16-DEC-2021
0001024478-21-000183	Karen A. Balistreri, Attorney-in-fact for Ernest Nicolas	16-DEC-2021
0001127602-21-031166	/s/ Lynn M. Floeter, attorney-in-fact for John B. Williams	16-DEC-2021
0001140361-21-042102	/s/ Monde Nkosi	16-DEC-2021
0001140361-21-042101	/s/ Antony C Ball	16-DEC-2021
0001398344-21-024029	/s/ Daniel Dwyer (Attorney in Fact)	16-DEC-2021
0001783016-21-000002	Stephen M. Van De Berg	14-DEC-2021
0001651308-21-000255	/s/ Qing Nian, as Attorney-in-Fact	16-DEC-2021
0001127602-21-031165	/s/ Lynn M. Floeter, attorney-in-fact for Karen van Lith	16-DEC-2021
0001593968-21-002554	/s/ Lisa Bereda for David Burwick as Attorney in Fact	16-DEC-2021
0001024478-21-000181	Karen A. Balistreri, Attorney-in-fact for Frank C. Kulaszewicz	16-DEC-2021
0001016281-21-000211	/s/ Melvin C. Payne	16-DEC-2021
0001127602-21-031164	By: Paul A. Steiner  For: David W. Kemper	15-DEC-2021
0001016281-21-000210	/s/ Christopher Manceaux	16-DEC-2021
0001209191-21-070037	Dean Jarnac by Blair Walters as Attorney-in-Fact	16-DEC-2021
0001127602-21-031162	/s/ Lynn M. Floeter, attorney-in-fact for Cory L. Nettles	16-DEC-2021
0001127602-21-031161	/s/ Jeffery V. Curry	15-DEC-2021
0001209191-21-070035	/s/ Lauren Cristina, Attorney-in-Fact for Derrick Sung	16-DEC-2021
0001398344-21-024027	/s/ Daniel Dwyer (Attorney in Fact)	16-DEC-2021
0001204816-21-000056	Thomas C. Indelicarto, Attorney in Fact for D. James Bidzos	16-DEC-2021
0001127602-21-031160	By: Paul A. Steiner      For: John W. Kemper	14-DEC-2021
0001593968-21-002553	/s/ Lisa Bereda for Cindy L Davis as Attorney in Fact	16-DEC-2021
0001849697-21-000014	/s/ Sharon Levine, Attorney-in-fact	16-DEC-2021
0001127602-21-031158	/s/ Lynn M. Floeter, attorney-in-fact for Gale E. Klappa	16-DEC-2021
0001225208-21-015075	/s/ Laura L. Aossey on behalf of Byron S. Foster	16-DEC-2021
0001818644-21-000017	Andrew S. Hughes	16-DEC-2021
0001225208-21-015074	/s/ Laura L. Aossey on behalf of Aziz Aghili	16-DEC-2021
0001593968-21-002552	/s/ Lisa Bereda for Juan R. Figuereo as Attorney in Fact	16-DEC-2021
0001104659-21-150609	/s/ Christian Ulrich, Attorney-in-fact	16-DEC-2021
0001209191-21-070033	Olivier Pomel, by /s/ Ron A. Metzger, Attorney-in-Fact	16-DEC-2021
0001465657-21-000011	Charles D. Milos	14-DEC-2021
0001593968-21-002551	/s/ Lisa Bereda for Nelson C. Chan as Attorney in Fact	16-DEC-2021
0001199835-21-000759	/s/ Thomas B. Soeder	16-DEC-2021
0001513564-21-000008	Attorney-In-Fact: /s/ Andrew P. Stone	14-DEC-2021
0001593968-21-002550	/s/ Lisa Bereda for Michael Devine as Attorney in Fact	16-DEC-2021
0001398344-21-024024	/s/ Daniel Dwyer (Attorney in Fact)	16-DEC-2021
0001127602-21-031156	/s/ Anisha Mehta, Attorney-in-Fact for Amy Weaver	16-DEC-2021
0001127602-21-031155	/s/ Jeffery V. Curry, attorney-in-fact for Marjorie Bowen	15-DEC-2021
0001127602-21-031154	/s/ Matthew K. Smith, attorney-in-fact for Mr. Crowder	16-DEC-2021
0001199835-21-000757	/s/ Robert L. Kennedy	16-DEC-2021
0001578563-21-000048	/s/ Donald R. Reynolds, by Power of Attorney	16-DEC-2021
0001593968-21-002549	/s/ Lisa Bereda for Lauri Shanahan as Attorney in Fact	16-DEC-2021
0001199835-21-000755	/s/ Bradford S. Clark	16-DEC-2021
0000947871-21-001297	/s/ Mark Mullen	16-DEC-2021
0001899514-21-000002	Mike Sodaro	16-DEC-2021
0001758710-21-000006	Attorney-In-Fact: /s/ Andrew P. Stone	14-DEC-2021
0001593968-21-002548	/s/ Lisa Bereda for Bonita C. Stewart as Attorney in Fact	16-DEC-2021
0001585689-21-000134	/s/ Kristin A. Campbell as Attorney-in-fact	16-DEC-2021
0001199835-21-000753	/s/ Charles B. Branscum	16-DEC-2021
0001593968-21-002547	/s/ Lisa Bereda for Victor M Luis as Attorney in Fact	16-DEC-2021
0001127602-21-031151	/s/ Jeffery V. Curry, attorney-in-fact for Robert G. Gifford	16-DEC-2021
0001209191-21-070031	Takeshi Numoto, by /s/ Ron A. Metzger, Attorney-in-Fact	16-DEC-2021
0001209191-21-070030	Takeshi Numoto, by /s/ Ron A. Metzger, Attorney-in-Fact.	16-DEC-2021
0001593968-21-002546	/s/ Lisa Bereda for Maha S. Ibrahim as Attorney in Fact	16-DEC-2021
0001487805-21-000004	/s/ Andrew P. Stone	14-DEC-2021
0001104659-21-150599	/s/ Joshua S. Horowitz	16-DEC-2021
0001104659-21-150599	/s/ Bradley C. Palmer	16-DEC-2021
0001104659-21-150599	PALM GLOBAL SMALL CAP MASTER FUND LP, by Palm Global Small Cap Fund GP, Ltd., its general partner, /s/ Joshua S. Horowitz, Director	16-DEC-2021
0001104659-21-150599	PALM MANAGEMENT (US) LLC, /s/ Joshua S. Horowitz, Portfolio Manager	16-DEC-2021
0001104659-21-150598	Rubric Capital Management LP, By: /s/ Michael Nachmani, its Chief Operating Officer	16-DEC-2021
0001104659-21-150598	/s/ David Rosen	16-DEC-2021
0001771515-21-000096	/s/ Pamela B. Burke, Pamela B. Burke, as Attorney-in-Fact	16-DEC-2021
0001209191-21-070029	Kelly Simoneaux on behalf of James C. Leslie pursuant to a power of attorney	16-DEC-2021
0001127602-21-031148	/s/ Matthew K. Smith, attorney-in-fact for Mr. Hiden	16-DEC-2021
0001862739-21-000007	Attorney-In-Fact: /s/ Andrew P. Stone	14-DEC-2021
0001437749-21-028784	/s/ Leonard Osser	16-DEC-2021
0001127602-21-031147	/s/ Jeffery V. Curry, attorney-in-fact for David M. Fields	15-DEC-2021
0001771515-21-000095	/s/ Pamela B. Burke, Pamela B. Burke, as Attorney-in-Fact	15-DEC-2021
0001062993-21-013019	Steven J. DiChiaro, By:/s/Chris T. Moore, Attorney-in-fact	16-DEC-2021
0000950142-21-004061	/s/ See Signatures Included in Exhibit 99.1	16-DEC-2021
0001209191-21-070026	Victoria Pool, Attorney-in-Fact	16-DEC-2021
0001771515-21-000094	/s/ Pamela B. Burke, Pamela B. Burke, as Attorney-in-Fact	15-DEC-2021
0001716998-21-000002	Attorney-In-Fact: /s/ Andrew P. Stone	14-DEC-2021
0001104659-21-150592	/s/ Christopher Schroeder	16-DEC-2021
0001127602-21-031145	/s/ Jeffery V. Curry, attorney-in-fact for David J. Contis	15-DEC-2021
0001453409-21-000004	Attorney-In-Fact: /s/ Andrew P. Stone	14-DEC-2021
0001127602-21-031143	/s/ Matthew K. Smith, attorney-in-fact for Ms. Gatons	16-DEC-2021
0000893538-21-000154	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001213900-21-065753	/s/ Maria Johnson	16-DEC-2021
0001209191-21-070025	/s/  Aaron Tachibana	16-DEC-2021
0000893538-21-000152	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001762098-21-000007	/s/ Lazbart Oseni, Attorney-in-Fact	16-DEC-2021
0001225208-21-015072	Angela P. Winter, Attorney-in-Fact of Kees van der Graaf	16-DEC-2021
0001225208-21-015071	Angela P. Winter, Attorney-in-Fact of Judith A. Reinsdorf	16-DEC-2021
0001225208-21-015070	Angela P. Winter, Attorney-in-Fact of John Humphrey	16-DEC-2021
0001225208-21-015069	Angela P. Winter, Attorney-in-Fact of David L. Hauser	16-DEC-2021
0001225208-21-015068	Angela P. Winter, Attorney-in-Fact of Adele M. Gulfo	16-DEC-2021
0001225208-21-015067	Angela P. Winter, Attorney-in-Fact of Diane C. Creel	16-DEC-2021
0001225208-21-015066	Angela P. Winter, Attorney-in-Fact of B. Bernard Burns, Jr.	16-DEC-2021
0001209191-21-070023	Michele A. Peppers by POA: Michele R. Chaffee	16-DEC-2021
0001209191-21-070022	/s/ Alison S. Long	16-DEC-2021
0001225208-21-015065	Angela P. Winter, Attorney-in-Fact of Felix M. Brueck	16-DEC-2021
0001225208-21-015064	Angela P. Winter, Attorney-in-Fact of Thomas M. Botts	16-DEC-2021
0001209191-21-070021	/s/ John A. Herrmann III, Attorney-in-Fact	16-DEC-2021
0000893538-21-000150	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0000883237-21-000259	/s/ Ronnie D. Kryjak, Attorney-in-Fact	16-DEC-2021
0001725160-21-000240	By: /s/ Melissa B. Epperly, Attorney-in-Fact for Cam S. Gallagher	16-DEC-2021
0001716837-21-000160	/s/ Christy Lillquist, attorney-in-fact	16-DEC-2021
0000899243-21-048617	By:  /s/ Stephen Gordon, Attorney-in-Fact	16-DEC-2021
0001209191-21-070018	/s/ Angela M. Pla, Attorney-in-Fact for Hiranda S. Donoghue	16-DEC-2021
0001209191-21-070017	/s/ John A. Herrmann III	16-DEC-2021
0001209191-21-070016	Todd S. Nelson by POA: Michele R. Chaffee	16-DEC-2021
0001209191-21-070015	/s/ Alison S. Long	16-DEC-2021
0001127602-21-031141	/s/ Alane P. Barnes, by power of attorney	16-DEC-2021
0001023128-21-000129	By: Kevin Cundick; Attorney-in-Fact	16-DEC-2021
0001209191-21-070012	/s/ John A. Herrmann III, Attorney-in-Fact	16-DEC-2021
0001023128-21-000128	By: Kevin Cundick; Attorney-in-Fact	16-DEC-2021
0001127602-21-031140	/s/ Matthew K. Smith, attorney-in-fact for Mr. Slabach	16-DEC-2021
0000893538-21-000148	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001209191-21-070009	/s/ Aaron Tachibana, Attorney-in-Fact	16-DEC-2021
0001437749-21-028783	/s/ Nicole L. Martinet, by power of attorney	16-DEC-2021
0001209191-21-070007	/s/ John A. Herrmann III, Attorney-in-Fact	16-DEC-2021
0001209191-21-070006	John Robert Kline by POA: Michele R. Chaffee	16-DEC-2021
0001127602-21-031138	/s/ Lynn M. Floeter, attorney-in-fact for Eileen A. Kamerick	16-DEC-2021
0001730168-21-000150	/s/ Noelle Matteson, Attorney-in-Fact for Raul J. Fernandez	16-DEC-2021
0001209191-21-070003	/s/ Angela M. Pla, Attorney-in-Fact for Hiranda S. Donoghue	16-DEC-2021
0000893538-21-000146	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001127602-21-031137	/s/ Alane P. Barnes, by power of attorney	16-DEC-2021
0001179110-21-011057	/s/ Selim A. Bassoul	16-DEC-2021
0001209191-21-070001	Andrew H. Hurst by POA: Michele R. Chaffee	16-DEC-2021
0001127602-21-031135	/s/ Lynn M. Floeter, attorney-in-fact for Robert A. Jeffe	16-DEC-2021
0000893538-21-000144	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001437749-21-028781	/s/ Deborah H. Merrill	16-DEC-2021
0001127602-21-031134	/s/ Alane P. Barnes, by power of attorney	16-DEC-2021
0001179110-21-011055	/s/ Wendy B. Mahling for William Fredrick Truscott	16-DEC-2021
0001127602-21-031133	/s/ Lynn M. Floeter, attorney-in-fact for Michael J. Haddad	16-DEC-2021
0001209191-21-069998	Ashish R. Ghia by POA: Michele R. Chaffee	16-DEC-2021
0000893538-21-000142	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001127602-21-031131	/s/ Lynn M. Floeter, attorney-in-fact for Judith P. Greffin	16-DEC-2021
0001127602-21-031130	/s/ Alane P. Barnes, by power of attorney	16-DEC-2021
0001127602-21-031129	/s/ Matthew K. Smith, attorney-in-fact for Ms. Lewis	16-DEC-2021
0001875444-21-000038	/s/ Suzanne Hanselman Attorney-in-Fact	16-DEC-2021
0001127602-21-031127	/s/ Lynn M. Floeter, attorney-in-fact for R. Jay Gerken	16-DEC-2021
0001567619-21-022197	/s/ Richard A. Silberberg, Chief Operating Officer	16-DEC-2021
0001209191-21-069995	David C. Czeszewski by POA: Michele R. Chaffee	16-DEC-2021
0001209191-21-069994	/s/ Howard Horn, Attorney-in-Fact	16-DEC-2021
0001127602-21-031126	/s/ Alane P. Barnes	16-DEC-2021
0001127602-21-031125	/s/ Lynn M. Floeter, attorney-in-fact for John F. Bergstrom	16-DEC-2021
0001179110-21-011054	/s/ W. Jason Deppen, Attorney-in-Fact	16-DEC-2021
0001640147-21-000279	/s/ Travis Shrout, Attorney-in-Fact	16-DEC-2021
0000904454-21-000848	/s/ Ambra R. Roth, Attorney-in-Fact	16-DEC-2021
0001640147-21-000278	/s/ Travis Shrout, Attorney-in-Fact	16-DEC-2021
0001062993-21-013015	Joshua Mullin, Attorney-in-Fact	16-DEC-2021
0001062993-21-013014	/s/ Elana B. Sofko	16-DEC-2021
0001209191-21-069992	Jeffrey D. Ayers by POA: Michele R. Chaffee	16-DEC-2021
0001179110-21-011053	/s/ W. Jason Deppen, Attorney-in-Fact	16-DEC-2021
0001127602-21-031124	/s/ Matthew K. Smith, attorney-in-fact for Mr. Beesley	16-DEC-2021
0000893538-21-000140	Andrew T. Fiske (Attorney-in-Fact)	16-DEC-2021
0001209191-21-069991	/s/ Robert Guenthner, attorney-in-fact for Geoffrey Price	16-DEC-2021
0001209191-21-069990	/s/ Scott Darling, Attorney-in-Fact for Sharon McCollam	16-DEC-2021
0001214659-21-013288	/s/ Mark Gustafson	16-DEC-2021
0001209191-21-069989	/s/ Michael O. McCarthy, III	16-DEC-2021
0001213900-21-065725	/s/ Quan Anh Vu	16-DEC-2021
0001209191-21-069987	/s/Diane M. Stenson, Vice President & Treasurer, on behalf of Lilly Endowment Inc.	16-DEC-2021
0001127602-21-031122	/s/ Laura Pomerantz	16-DEC-2021
