ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001691421-21-000030	/s/ Timothy Bixby, Attorney-in-Fact for John Peters	17-MAR-2021
0001127602-21-011215	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0001708055-21-000056	Patrick Macken, Attorney-in-Fact	17-MAR-2021
0000039911-21-000033	By: JoAnne Zinman, Power of Attorney For: Julie Gruber	17-MAR-2021
0001084991-21-000010	James R. Hazlett	17-MAR-2021
0001437749-21-006372	/s/ Georgia Lo, attorney-in-fact	17-MAR-2021
0001580670-21-000040	/s/ Charles Michael Merdian	17-MAR-2021
0001518715-21-000069	/s/ Donna M. Cochener, Attorney in fact for Jeffrey D. Green	17-MAR-2021
0001708055-21-000055	Patrick Macken, Attorney-in-Fact	17-MAR-2021
0001580670-21-000039	/s/ Charles Merdian, Attorney-in-Fact	17-MAR-2021
0001437749-21-006371	/s/ Georgia Lo, attorney-in-fact	17-MAR-2021
0001518715-21-000068	/s/ Donna M. Cochener, Attorney in fact for Jeffrey D. Green	17-MAR-2021
0001708055-21-000054	Patrick Macken, Attorney-in-Fact	17-MAR-2021
0001127602-21-011214	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0001524931-21-000044	/s/ Jon Howie, attorney-in-fact	17-MAR-2021
0001524931-21-000043	/s/ Jon Howie, attorney-in-fact	17-MAR-2021
0001524931-21-000042	/s/ Jon Howie, attorney-in-fact	17-MAR-2021
0001524931-21-000041	/s/ Jon Howie, attorney-in-fact	17-MAR-2021
0001524931-21-000040	/s/ Jon W. Howie	17-MAR-2021
0000899243-21-012298	/s/ Raoul Maitra, attorney-in-fact for James R. Scapa Declaration of Trust dated March 5, 1987	17-MAR-2021
0000899243-21-012299	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001127602-21-011213	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0001524931-21-000039	/s/ Jon Howie, attorney-in-fact	17-MAR-2021
0001524931-21-000038	/s/ Jon W. Howie	17-MAR-2021
0001524931-21-000037	Jon Howie, attorney-in-fact	17-MAR-2021
0001580670-21-000038	/s/ Charles Merdian, Attorney-in-Fact	17-MAR-2021
0001774877-21-000004	Todd Fugal as attorney-in-fact for Patrick D. Fisher	17-MAR-2021
0001127602-21-011212	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0001827007-21-000008	By: JoAnne Zinman, Power of Attorney For: Nancy Green	17-MAR-2021
0001209191-21-021561	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001580670-21-000037	/s/ Charles Merdian, Attorney-in-Fact	17-MAR-2021
0001209191-21-021560	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0000039911-21-000031	By: JoAnne Zinman, Power of Attorney For: Sheila Peters	17-MAR-2021
0001209191-21-021559	/s/ Christian Formica, Attorney-in-Fact	17-MAR-2021
0001209191-21-021558	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001580670-21-000036	/s/ Charles Merdian, Attorney-in-Fact	17-MAR-2021
0001716837-21-000029	/s/ Christy Lillquist, attorney-in-fact	17-MAR-2021
0001209191-21-021557	/s/ Derek S. McCandless	17-MAR-2021
0001127602-21-011211	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0001580670-21-000035	/s/ Duncan Gage	17-MAR-2021
0001209191-21-021556	/s/ Robert Farrell as attorney-in-fact for Bruce Rogers	17-MAR-2021
0001754499-21-000004	By: Sharon O'Connor For: Brandon O'Brien	17-MAR-2021
0000009389-21-000073	/s/ Charles E. Baker, attorney-in-fact for Mr. Morrison	17-MAR-2021
0001209191-21-021554	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001209191-21-021553	/s/ Robert Farrell as attorney-in-fact for Peter Linde	17-MAR-2020
0000009389-21-000072	/s/ Charles E. Baker, attorney-in-fact for Mr. Kaufman	17-MAR-2021
0001225208-21-005534	Anthony J. Salerno, Jr., Attorney-in-Fact	17-MAR-2021
0001127602-21-011210	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by Kerrie D. MacPherson	17-MAR-2021
0000009389-21-000071	/s/ Charles E. Baker, attorney-in-fact for Mr. Knobel	17-MAR-2021
0001127602-21-011209	/s/ Jessica Cunningham, Attorney-In-Fact	17-MAR-2021
0000039911-21-000029	By: JoAnne Zinman, Power of Attorney For: Shawn Curran	17-MAR-2021
0001209191-21-021552	/s/ Robert Farrell as attorney-in-fact for William DeVaul	17-MAR-2021
0000009389-21-000070	/s/ Charles E. Baker, attorney-in-fact for Mr. Fisher	17-MAR-2021
0001580670-21-000034	/s/ Michael Larry Snider	17-MAR-2021
0000899243-21-012294	/s/ Janey Ahn as Attorney-in-Fact	17-MAR-2021
0000899243-21-012293	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001102993-21-000047	/s/ Monica L. Greenberg, Attorney-in-Fact for Norm Osumi	17-MAR-2021
0001209191-21-021551	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001214659-21-003250	/s/ Francis Jose, Attorney-in-Fact for Jared Smith	17-MAR-2021
0000899243-21-012290	/s/ Raoul Maitra, attorney-in-fact for Stephanie Bucker	17-MAR-2021
0001127602-21-011208	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001127602-21-011207	/s/ Lisa Yun, Attorney-in-Fact for Parker Harris	17-MAR-2021
0001209191-21-021550	/s/ Michelle Griffin by Eric Billings, attorney-in-fact	17-MAR-2021
0001209191-21-021549	/s/ Francis Lo by Eric Billings, Attorney-in-Fact	17-MAR-2021
0001209191-21-021548	/s/ Sharon Benzeno by Eric Billings as attorney-in-fact	17-MAR-2021
0000009389-21-000065	/s/ Charles E. Baker attorney-in-fact for Ms. Ross	17-MAR-2021
0001209191-21-021547	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001127602-21-011206	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001209191-21-021546	/s/ Mark Hoyla, Attorney-in-Fact for Timothy Busch	17-MAR-2021
0000009389-21-000064	/s/ Charles E. Baker attorney-in-fact for Mr. Bryant	17-MAR-2021
0001127602-21-011205	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001209191-21-021544	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0000009389-21-000063	/s/ Charles E. Baker attorney-in-fact for Ms. Sapp	17-MAR-2021
0001213900-21-016172	Accelerate Acquisition Sponsor LLC /s/ Robert Nardelli By: Robert Nardelli Title: Chairman and Chief Executive Officer	17-MAR-2021
0001127602-21-011203	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001209191-21-021543	/s/ Mark Hoyla, Attorney-in-Fact for Thomas Carter	17-MAR-2021
0000899243-21-012287	/s/ Raoul Maitra, attorney-in-fact for JRS Investments, LLC	17-MAR-2021
0001209191-21-021542	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001127602-21-011202	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001213900-21-016169	/s/ Michael Simoff, as attorney in fact for Robert Nardelli	17-MAR-2021
0000912728-21-000103	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0000912728-21-000102	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001127602-21-011201	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0000912728-21-000101	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001209191-21-021540	/s/ Derek S. McCandless, Attorney-in-Fact	17-MAR-2021
0001213900-21-016167	/s/ Michael Simoff, as attorney-in-fact for Mark Weinberger	17-MAR-2021
0001209191-21-021539	/s/ Mark Hoyla, Attorney-in-Fact for Perry A. Sook	17-MAR-2021
0000912728-21-000100	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001127602-21-011200	/s/ Danielle M. Cima, pursuant to a Confirmng Statement executed by Susan E. Skerritt	17-MAR-2021
0001127602-21-011199	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001209191-21-021538	/s/Katherine M. O'Halloran, by Power of Attorney	17-MAR-2021
0000899243-21-012286	/s/ David Mason, as attorney-in-fact for George Neble	17-MAR-2021
0001209191-21-021536	/s/ Kurt A. Gustafson, attorney-in-fact for Joseph W. Turgeon	17-MAR-2021
0001127602-21-011198	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001415889-21-001555	/s/ Brian G. Lloyd, Attorney-in-Fact	17-MAR-2021
0001213900-21-016165	/s/ Robert Nardelli, as attorney-in-fact for Michael Simoff	17-MAR-2021
0000899243-21-012283	/s/ Raoul Maitra, attorney-in-fact for Nelson Navin Patrick Dias	17-MAR-2021
0001209191-21-021535	/s/ Kurt A. Gustafson, attorney-in-fact for Thomas J. Riga	17-MAR-2021
0001127602-21-011197	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001104659-21-037865	By: /s/ Bryan C. Barksdale, as Attorney-in-Fact	17-MAR-2021
0001209191-21-021534	/s/ Kurt A. Gustafson, attorney-in-fact for Keith M. McGahan	17-MAR-2021
0001213900-21-016163	/s/ Michael Simoff, as attorney-in-fact for Mark Little	17-MAR-2021
0001084991-21-000009	Stephen C. Taylor	17-MAR-2021
0001127602-21-011196	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0000937098-21-000074	/s/ Sheryl Southwick, Attorney-in-fact	17-MAR-2021
0001567619-21-006536	Nelli Madden	17-MAR-2021
0000899243-21-012281	/s/ Raoul Maitra, attorney-in-fact for James R. Scapa	17-MAR-2021
0001213900-21-016161	/s/ Michael Simoff, as attorney-in-fact for John E. Kelly III	17-MAR-2021
0001127602-21-011195	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001415889-21-001554	/s/ Jeong James Lee, Attorney-in-Fact	17-MAR-2021
0001127602-21-011194	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by John F. Whipple, Jr.	17-MAR-2021
0001104659-21-037864	/s/ David B. Menzel, by Power of Attorney	17-MAR-2021
0000912728-21-000095	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001127602-21-011193	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0000912728-21-000094	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001209191-21-021533	/s/ Nicholas M. Foley, as attorney-in-fact	17-MAR-2021
0001415889-21-001552	/s/ Jeong James Lee, Attorney-in-Fact	17-MAR-2021
0000039911-21-000027	By: JoAnne Zinman, Power of Attorney For: Bob L. Martin	17-MAR-2021
0000912728-21-000093	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001104659-21-037862	/s/ David B. Menzel, by Power of Attorney	17-MAR-2021
0001127602-21-011192	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001213900-21-016159	/s/ Michael Simoff, as attorney-in-fact for Jeffrey Kaplan	17-MAR-2021
0000912728-21-000092	/s/ Michael L. Hance, Attorney-in-Fact	17-MAR-2021
0001127602-21-011191	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0000899243-21-012277	/s/ David Mason	17-MAR-2021
0001415889-21-001550	/s/ Jeong James Lee, Attorney-in-Fact	17-MAR-2021
0001127602-21-011190	/s/ F. Aaron Henry	17-MAR-2021
0000899243-21-012276	/s/ Jenny B. Neslin, as Attorney-in-fact	17-MAR-2021
0000899243-21-012274	/s/ Jenny B. Neslin, as Attorney-in-fact	17-MAR-2021
0000899243-21-012275	/s/ Jenny B. Neslin, as Attorney-in-fact	17-MAR-2021
0000899243-21-012273	/s/ Jenny B. Neslin, as Attorney-in-fact	17-MAR-2021
0000899243-21-012272	/s/ Jenny B. Neslin, as Attorney-in-fact	17-MAR-2021
0001585521-21-000045	/s/ Aparna Bawa, Attorney-in-Fact	17-MAR-2021
0001127602-21-011189	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0001567619-21-006535	Nelli Madden	17-MAR-2021
0000882184-21-000091	/s/ Thomas B. Montano, Attorney-in-Fact	17-MAR-2021
0001415889-21-001547	/s/ Jeong James Lee, Attorney-in-Fact	17-MAR-2021
0001127602-21-011188	/s/ Lisa J. Crawford, attorney-in-fact for Marlene M. Santos (Signed Power of Attorney on file with SEC)	17-MAR-2021
0000882184-21-000090	/s/ Thomas B. Montano, Attorney-in-Fact	17-MAR-2021
0000937098-21-000072	/s/ Sheryl Southwick, Attorney-in-fact	17-MAR-2021
0001127602-21-011187	/s/ Jan S. Morris, attorney-in-fact	17-MAR-2021
0000899243-21-012270	/s/ Raoul Maitra, attorney-in-fact for Mahalingam Srikanth	17-MAR-2021
0000882184-21-000089	/s/ Michael R. Buchanan	17-MAR-2021
0000039911-21-000025	By: JoAnne Zinman, Power of Attorney For: Mark Breitbard	17-MAR-2021
0000882184-21-000088	/s/ Thomas B. Montano, Attorney-in-Fact	17-MAR-2021
0001127602-21-011185	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by John Parente	17-MAR-2021
0001209191-21-021532	/s/ Julie Cho - Julie Cho pursuant to a power of attorney from Michael Neller	17-MAR-2021
0001415889-21-001545	/s/ Jeong James Lee, Attorney-in-Fact	17-MAR-2021
0001209191-21-021531	/s/ Connie Chen, Attorney-in-Fact for Steven R. Boal	17-MAR-2021
0000882184-21-000087	/s/ Thomas B. Montano, Attorney-in-Fact	17-MAR-2021
0001028918-21-000095	/s/ Edward Wilcox	17-MAR-2021
0001123292-21-000506	/s/ George B. Hanna, Attorney-in-Fact	17-MAR-2021
0001127602-21-011184	/s/ Lisa J. Crawford, attorney-in-fact for Marlene M. Santos (Signed Power of Attorney on file with SEC)	17-MAR-2021
0001028918-21-000094	/s/ Richard C. Thomas	17-MAR-2021
0000899243-21-012267	/s/ Raoul Maitra, attorney-in-fact for Brett R. Chouinard	17-MAR-2021
0001028918-21-000093	/s/ Cora M. Tellez	17-MAR-2021
0001794515-21-000099	HSKB FUNDS, LLC By: HLS Management, LLC, its manager  By: /s/ Henry Schuck Name: Henry Schuck Title: Member	17-MAR-2021
0001028918-21-000092	/s/ Jaynie M. Studenmund	17-MAR-2021
0001028918-21-000091	/s/ Zareh H. Sarrafian	17-MAR-2021
0001028918-21-000090	/s/ James A. Robinson, Jr.	17-MAR-2021
0000899243-21-012266	/s/ Raoul Maitra, attorney-in-fact for James Dagg	17-MAR-2021
0001784996-21-000002	By: Winston King, Attorney in Fact For: Michael George Rosenbaum	17-MAR-2021
0001138639-21-000063	/s/ Michael Hopp, by Power of Attorney	17-MAR-2021
0001028918-21-000089	/s/ Tom Rice	17-MAR-2021
0001620533-21-000039	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Randall J. Garutti	17-MAR-2021
0001620533-21-000039	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Maria L. Garutti	17-MAR-2021
0000899243-21-012265	/s/ Raoul Maitra, attorney-in-fact for Gilma Saravia	17-MAR-2021
0001127602-21-011182	/s/ Lisa J. Crawford, attorney-in-fact for Marlene M. Santos (Signed Power of Attorney on file with SEC)	17-MAR-2021
0001028918-21-000088	/s/ Christopher Porcelli	17-MAR-2021
0001028918-21-000087	/s/ Barbara S. Polsky	17-MAR-2021
0001209191-21-021529	/s/ Matt Tolland, attorney-in-fact for Ellen F. Siminoff	17-MAR-2021
0001209191-21-021528	/s/ John A. Herrmann III, Attorney-in-Fact	17-MAR-2021
0001028918-21-000086	/s/ Ronald J. Nicolas Jr.	17-MAR-2021
0001028918-21-000085	/s/ M. Christian Mitchell	17-MAR-2021
0001209191-21-021526	/s/ Matt Tolland, attorney-in-fact for William B. Gordon	17-MAR-2021
0001209191-21-021525	/s/ John A. Herrmann III, Attorney-in-Fact	17-MAR-2021
0001028918-21-000084	/s/ Lori R. Wright	17-MAR-2021
0000937098-21-000070	/s/ Sheryl Southwick, Attorney-in-fact	17-MAR-2021
0001127602-21-011180	/s/ Derek W. Stark, attorney-in-fact for Mr. Walker	17-MAR-2021
0001415889-21-001543	/s/ Asad Salahuddin, Attorney-in-Fact	17-MAR-2021
0001028918-21-000083	/s/ Michael S. Karr	17-MAR-2021
0001209191-21-021523	/s/ Matt Tolland, as attorney-in-fact for Jeffrey M. Ryan	17-MAR-2021
0001028918-21-000082	/s/ Jeff C. Jones	17-MAR-2021
0001620533-21-000037	/s/ Ronald Palmese Jr., Esq., Attorney-in-Fact for Zachary Koff	17-MAR-2021
0001794515-21-000097	/s/ Anthony Stark, as Attorney-in-Fact	17-MAR-2021
0001028918-21-000081	/s/ Donn Jakosky	17-MAR-2021
0001028918-21-000080	/s/ Richard J. Immesberger	17-MAR-2021
0001225208-21-005533	/s/ Thomas J. Reid	17-MAR-2021
0001028918-21-000079	/s/ Ernest W Hwang	17-MAR-2021
0001028918-21-000078	/s/ Joseph L. Garrett	17-MAR-2021
0001127602-21-011178	Danielle M. Cima, pursuant to a Confirming Statement executed by Joseph J. Lemchak	17-MAR-2021
0001209191-21-021521	/s/ Matt Tolland, as attorney-in-fact for Phuong Y. Phillips	17-MAR-2021
0001028918-21-000077	/s/ Steven R. Gardner	17-MAR-2021
0001225208-21-005532	Elizabeth Wideman, Attorney-in-fact	17-MAR-2021
0001028918-21-000076	/s/ Ayad A. Fargo	17-MAR-2021
0000899751-21-000013	/s/ Anthony Eheli	17-MAR-2021
0001028918-21-000075	/s/ Teresa M. Dawson	17-MAR-2021
0001209191-21-021519	/s/ Matt Tolland, attorney-in-fact for Bernard J. Kim	17-MAR-2021
0001028918-21-000074	/s/ Daniel C. Borland	17-MAR-2021
0001209191-21-021518	/s/ Maria Teresa Punsalan as attorney-in-fact for Karl William Werner.	17-MAR-2021
0001028918-21-000073	/s/ Steven R. Arnold	17-MAR-2021
0001620533-21-000035	/s/ Ronald Palmese, Jr., Esq., Attorney-in-Fact for Tara Comonte	17-MAR-2021
0001567619-21-006534	/s/ Margaret Cotter, as Co-Trustee of the James J. Cotter Living Trust	17-MAR-2021
0001567619-21-006534	/s/ Ellen Marie Cotter, as Co-Trustee of the James J. Cotter Living Trust	17-MAR-2021
0001209191-21-021516	/s/ Matt Tolland, attorney-in-fact for Matthew S. Bromberg	17-MAR-2021
0001368148-21-000025	/s/ Laura K. Campbell, as attorney-in-fact for John J. Harrington	17-MAR-2021
0001138639-21-000062	/s/ Michael Hopp, by Power of Attorney	17-MAR-2021
0001127602-21-011177	/s/ Derek W. Stark, attorney-in-fact for Mr. Grogin	17-MAR-2021
0001580808-21-000050	/s/ Robert Cochran as attorney-in-fact	17-MAR-2021
0001209191-21-021515	/s/ Maria Teresa Punsalan as attorney-in-fact for Karl William Werner.	17-MAR-2021
0001567619-21-006533	/s/ Margaret Cotter	17-MAR-2021
0001209191-21-021513	/s/ Julie Cho- Julie Cho pursuant to power of attorney from Darren Zeidel	17-MAR-2021
0001209191-21-021511	/s/ Matt Tolland, as attorney-in-fact for James Gerard Griffin	17-MAR-2021
0001062993-21-002819	/s/ Micheal W. Dobbs, attorney-in-fact	17-MAR-2021
0001567619-21-006532	/s/ Ellen Cotter	17-MAR-2021
0001127602-21-011174	/s/ Diana Scherer, Attorney-in-Fact	17-MAR-2021
0001209191-21-021508	/s/ W. Ming Shao, Attorney-in-Fact	17-MAR-2021
0001209191-21-021507	/s/ Matt Tolland, as attorney-in-fact for Frank D. Gibeau	17-MAR-2021
0001368148-21-000024	/s/ Laura K. Campbell	17-MAR-2021
0001127602-21-011173	/s/ Derek W. Stark, Attorney-In-Fact for Stacey D. Stewart	17-MAR-2021
0001209191-21-021506	/s/ Rajesh Aji	17-MAR-2021
0001371285-21-000100	/s/ Charlotte Sim-Warner as attorney-in-fact for Margaret Tooth	17-MAR-2021
0001127602-21-011170	/s/ Derek W. Stark, attorney-in-fact for Mr. Carnahan	17-MAR-2021
0001209191-21-021504	/s/ Rajesh Aji, Attorney-in-Fact	17-MAR-2021
0000318833-21-000032	/s/ Keith D. Tucker	17-MAR-2021
0001127602-21-011168	Danielle M. Cima, pursuant to a Confirming Statement executed by George J. Getman	17-MAR-2021
0000937098-21-000068	/s/ Sheryl Southwick, Attorney-in-fact	17-MAR-2021
0000318833-21-000031	/s/ Amerino Gatti	17-MAR-2021
0001567619-21-006531	Nelli Madden	17-MAR-2021
0000318833-21-000030	/s/ Robert J. Young III	17-MAR-2021
0001447669-21-000086	/s/ Karyn Smith	17-MAR-2021
0000318833-21-000029	/s/ Susan M. Ball	17-MAR-2021
0001447669-21-000085	/s/ Karyn Smith as attorney in fact for Reporting Person	17-MAR-2021
0000318833-21-000028	/s/ Andre C. Bouchard	17-MAR-2021
0001309108-21-000062	/s/Gregory Wiessner, as attorney-in-fact for Roberto Rabanal Simon	17-MAR-2021
0001209191-21-021503	/s/ Rebecca L. Kujawa by Power of Attorney	17-MAR-2021
0001402057-21-000060	/s/ Robert J. Welyki, Attorney-in-Fact	17-MAR-2021
0001104659-21-037855	/s/ Margaret Lam (Assistant Secretary), Attorney-in-fact	17-MAR-2021
0001309108-21-000061	/s/ Gregory Wiessner, as attorney-in-fact for Scott Phillips	17-MAR-2021
0000318833-21-000027	/s/ Sherri A. Sides	17-MAR-2021
0001123292-21-000504	MSD CREDIT OPPORTUNITY MASTER FUND, L.P. By: MSD Partners, L.P. Its: Manager By: MSD Partners (GP), LLC Its: General Partner By: /s/ Marc R. Lisker Name: Marc R. Lisker Title: Manager	17-MAR-2021
0001123292-21-000504	MSD PARTNERS, L.P. By: MSD Partners (GP), LLC Its: General Partner By: /s/ Marc R. Lisker Name: Marc R. Lisker Title: Manager	17-MAR-2021
0001127602-21-011164	/s/ Danielle M. Cima, pursuant to a Confirming Statement executed by Joseph F. Serbun	17-MAR-2021
0001309108-21-000060	/s/ Gregory Wiessner, as attorney-in-fact for Melissa D. Smith	17-MAR-2021
0001415889-21-001541	/s/ Carol H. Forsyte, on behalf of Steven F. Udvar-Hazy, Executive Chairman of the Board of Directors (Power of Attorney on File)	17-MAR-2021
0001593968-21-000974	/s/ Lisa Bereda for Victor M Luis as Attorney in Fact	17-MAR-2021
0000318833-21-000026	/s/ James C. Murray	17-MAR-2021
0001104659-21-037851	/s/ Bruce H. Elliott	17-MAR-2021
0001593968-21-000973	/s/ Lisa Bereda for Juan R. Figuereo as Attorney in Fact	17-MAR-2021
0001775659-21-000006	/s/ Paul Porrini as attorney-in-fact for Anna Griffin	17-MAR-2021
0001123292-21-000503	MSD Capital, L.P. By: MSD Capital Management LLC Its: General Partner By: /s/ Marc R. Lisker Title: Manager	17-MAR-2021
0001123292-21-000503	Michael S. Dell By: /s/ Marc R. Lisker Name: Marc R. Lisker Title: Attorney-in-Fact	17-MAR-2021
0001123292-21-000503	MSD Energy Investments, L.P. By: MSD Capital, L.P. Its: General Partner By: MSD Capital Management LLC Its: General Partner By: /s/ Marc R. Lisker Title: Manager	17-MAR-2021
0001593968-21-000972	/s/ Lisa Bereda for Maha S. Ibrahim as Attorney in Fact	17-MAR-2021
0001209191-21-021501	/s/ Drew Grasham, by power of attorney	17-MAR-2021
0001104659-21-037850	/s/ Joseph W. Pooler, Jr., as attorney-in-fact	17-MAR-2021
0001104659-21-037849	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0000824142-21-000063	Stephen E Wakefield	17-MAR-2021
0001104659-21-037847	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001179110-21-003571	/s/ Steven R. Worth	17-MAR-2021
0001127602-21-011157	/s/ Kristopher A. Isham, by power of attorney	17-MAR-2021
0001179110-21-003570	/s/ Steven R. Worth, Attorney in Fact	17-MAR-2021
0001494650-21-000042	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001179110-21-003569	/s/ Steven R. Worth, Attorney in Fact	17-MAR-2021
0000899243-21-012254	/s/ Matthew Guttin, Attorney-in-Fact	15-MAR-2021
0001494650-21-000041	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001104659-21-037846	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001851726-21-000004	Joanne C. Wu	17-MAR-2021
0001593968-21-000971	/s/ Lisa Bereda for Nelson C. Chan as Attorney in Fact	17-MAR-2021
0000899243-21-012253	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001104659-21-037845	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001494650-21-000040	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001598014-21-000045	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	17-MAR-2021
0001209191-21-021499	/s/ Drew Grasham, by power of attorney	17-MAR-2021
0001567619-21-006530	Nelli Madden	17-MAR-2021
0001494650-21-000039	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001593968-21-000970	/s/ Lisa Bereda for Brian Spaly as Attorney in Fact	17-MAR-2021
0001104659-21-037844	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001494650-21-000038	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001209191-21-021498	/s/ Douglas V. Brown, as Attorney-in-Fact	17-MAR-2021
0001104659-21-037843	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001851726-21-000003	Joanne C. Wu	17-MAR-2021
0001209191-21-021497	/s/ Kurt A. Gustafson, attorney-in-fact for Francois Lebel	17-MAR-2021
0001593968-21-000969	/s/ Lisa Bereda for Bonita C. Stewart as Attorney in Fact	17-MAR-2021
0000899243-21-012251	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001712184-21-000084	/s/ John M. Winter, Attorney-in-Fact	05-MAR-2021
0000899243-21-012250	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001104659-21-037841	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001209191-21-021495	/s/ Kurt A. Gustafson	17-MAR-2021
0001593968-21-000968	/s/ Lisa Bereda for Lauri Shanahan as Attorney in Fact	17-MAR-2021
0001598014-21-000043	/s/ John Doulamis, Attorney-in-Fact on behalf of Reporting Person	17-MAR-2021
0001127602-21-011153	/s/ Danielle M. Cima, pursuant to a Confiming Statement executed by Joseph E. Sutaris	17-MAR-2021
0001104659-21-037840	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001712184-21-000083	/s/ John M. Winter, Attorney-in-Fact	17-MAR-2021
0001127602-21-011151	/s/ Rebecca Isakson, by Rebecca Isakson, Attorney-in-Fact for Rona Alison Fairhead (POA filed 7/31/2019)	17-MAR-2021
0001712184-21-000082	/s/ John M. Winter	17-MAR-2021
0001320695-21-000047	/s/ Thomas E. O'Neill, by Power of Attorney	17-MAR-2021
0001104659-21-037837	/s/ Evan Sotiriou	17-MAR-2021
0000899243-21-012246	/s/ Matthew Guttin, Attorney-in-Fact	17-MAR-2021
0001712184-21-000081	John M. Winter, Attorney-in-Fact	17-MAR-2021
0001494650-21-000036	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001712184-21-000080	/s/ John M. Winter, Attorney-in-Fact	17-MAR-2021
0001494650-21-000035	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001209191-21-021494	/s/ Drew Grasham, by power of attorney	17-MAR-2021
0001437749-21-006366	/s/ /Melanie Grace	17-MAR-2021
0001712184-21-000079	/s/ John M. Winter, Attorney-in-Fact	17-MAR-2021
0001104659-21-037836	/s/ Evan Sotiriou, Attorney-in-Fact	17-MAR-2021
0001494650-21-000034	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0001712184-21-000078	/s/ John M. Winter, Attorney-in-Fact	17-MAR-2021
0001494650-21-000033	/s/ Leanne Kelly, Attorney-in-Fact	17-MAR-2021
0000899243-21-012245	/s/ Ian Heller, attorney-in-fact	17-MAR-2021
