ACCESSION_NUMBER	NONDERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-20-052525	506476	Common Stock		28-SEP-2020				4	S	0	F1			950.63		116.08	F12	D		26210.0				D			
0001209191-20-052525	506477	Common Stock		28-SEP-2020				4	S	0	F1			551.38		117.07	F13	D		25658.0				D			
0001209191-20-052525	506478	Common Stock		29-SEP-2020				4	S	0	F1			5485.0		106.04	F14	D		20173.0				D			
0001209191-20-052525	506479	Common Stock		29-SEP-2020				4	S	0	F1			5653.0		107.05	F15	D		14520.0				D			
0001209191-20-052525	506480	Common Stock		29-SEP-2020				4	S	0	F1			4751.0		108.08	F16	D		9769.0				D			
0001209191-20-052525	506464	Common Stock		28-SEP-2020				4	M	0	F2, F1			4600.0		5.95		A		53008.0				D			
0001209191-20-052524	542947	Common Stock		28-SEP-2020				4	M	0	F1			25000.0		5.95		A		49606.0				D			
0001209191-20-052524	542965	Common Stock		29-SEP-2020				4	S	0	F1			1000.0		109.25	F17	D		32727.0				D			
0001209191-20-052524	542948	Common Stock		28-SEP-2020				4	M	0	F2, F1			25000.0		5.95		A		74606.0				D			
0001209191-20-052524	542949	Common Stock		28-SEP-2020				4	D	0	F2, F1			1338.0		111.18		D		73268.0				D			
0001209191-20-052524	542950	Common Stock		28-SEP-2020				4	F	0	F2, F1			11429.0		111.18		D		61839.0				D			
0001209191-20-052524	542951	Common Stock		28-SEP-2020				4	S	0	F1			275.69		107.22	F3	D		61563.0				D			
0001209191-20-052524	542952	Common Stock		28-SEP-2020				4	S	0	F1			3739.1		108.2	F4	D		57824.0				D			
0001209191-20-052524	542953	Common Stock		28-SEP-2020				4	S	0	F1			6661.4		109.07	F5	D		51163.0				D			
0001209191-20-052524	542954	Common Stock		28-SEP-2020				4	S	0	F1			8132.83		109.98	F6	D		43030.0				D			
0001209191-20-052524	542955	Common Stock		28-SEP-2020				4	S	0	F1			2343.11		110.97	F7	D		40687.0				D			
0001209191-20-052524	542956	Common Stock		28-SEP-2020				4	S	0	F1			215.54		111.92	F8	D		40471.0				D			
0001209191-20-052524	542957	Common Stock		28-SEP-2020				4	S	0	F1			726.82		113.02	F9	D		39744.0				D			
0001209191-20-052524	542958	Common Stock		28-SEP-2020				4	S	0	F1			401.0		113.81	F10	D		39343.0				D			
0001209191-20-052524	542959	Common Stock		28-SEP-2020				4	S	0	F1			1002.51		115.23	F11	D		38341.0				D			
0001209191-20-052524	542960	Common Stock		28-SEP-2020				4	S	0	F1			950.63		116.08	F12	D		37390.0				D			
0001209191-20-052524	542961	Common Stock		28-SEP-2020				4	S	0	F1			551.38		117.07	F13	D		36839.0				D			
0001209191-20-052524	542962	Common Stock		29-SEP-2020				4	S	0	F1			1000.0		106.22	F14	D		35839.0				D			
0001209191-20-052524	542963	Common Stock		29-SEP-2020				4	S	0	F1			1000.0		107.25	F15	D		34839.0				D			
0001209191-20-052524	542964	Common Stock		29-SEP-2020				4	S	0	F1			1112.0		108.4	F16	D		33727.0				D			
0001641172-20-000002	685235	Common Stock		28-SEP-2020				4	M	0	F1			2500.0		0.9		A	F1	14193.0				D			
0001628280-20-014083	433460	Common Stock		28-SEP-2020				4	S	0	F1			33119.0		26.18	F2	D		576922.0				I		Aubrey and Luanne Rankin Revocable Living Trust Dated July 1, 2009	F3
0001628280-20-014080	627734	Common Stock		23-JUL-2020				4	A	0				610041.0			F3	A		610041.0				I			
0001628280-20-014080	627733	Common Stock		23-JUL-2020				4	A	0				57251.0	F1	0.0		A		67871.0	F2			D		Aubrey and Luanne Rankin Revocable Living Trust Dated July 1, 2009	F4
0001663577-20-000358	414201	Common Stock		28-SEP-2020				4	A	0				1681.0	F1	4.46	F2	A		9955.0				D			
0001663577-20-000357	669774	Common Stock		28-SEP-2020				4	A	0				1681.0	F1	4.46	F2	A		53960.0	F3			D			
0001214659-20-008261	667165	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				21357.0	F1		F1	A		128429.0	F2			D			
0001214659-20-008260	833056	Common shares, $0.01 par value per share		28-SEP-2020				4	A	false				35982.0	F1	0.0		A		252890.0	F2			D			
0001214659-20-008260	833057	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				5218.0	F3	0.0	F3	A		258108.0	F2			D			
0001214659-20-008259	747539	Common shares, $0.01 par value per share		28-SEP-2020				4	A	false				26433.0	F1	0.0		A		98094.0	F2			D			
0001214659-20-008259	747540	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				4553.0	F3	0.0	F3	A		102647.0	F2			D			
0001214659-20-008258	825939	Common shares, $0.01 par value per share		28-SEP-2020				4	A	false				3152.0	F1	0.0	F1	A		68539.0	F2			D			
0001214659-20-008257	828488	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				12673.0	F1		F1	A		1499656.0	F2			D		By Trust for Daughters	F3
0001214659-20-008257	828489	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				5015.0	F1		F1	A		70436.0				I			
0001214659-20-008256	584106	Common shares, $0.01 par value per share		28-SEP-2020				4	J	false				5940.0	F1		F1	A		172065.0	F2			D			
0001214659-20-008255	842377	Common shares, $0.01 par value per share		28-SEP-2020				4	A	false				5780.0	F1	0.0		A		38669.0	F2			D			
0001214659-20-008254	691075	Common Units		28-SEP-2020				4	J	false				32056.0	F1	0.0	F1	D		0.0				D			
0001214659-20-008253	443638	Common Units		28-SEP-2020				4	J	false				12462.0	F1	0.0	F1	D		0.0				D			
0001214659-20-008252	845219	Common Units		28-SEP-2020				4	J	false				5174.0	F1		F1	D		0.0				D			
0001214659-20-008251	709716	Common Units		28-SEP-2020				4	J	false				5929.0	F1		F1	D		0.0				D			
0001214659-20-008250	604006	Common Units		28-SEP-2020				4	J	false				5699.0	F1		F1	D		0.0				I			
0001214659-20-008250	604005	Common Units		28-SEP-2020				4	J	false				14401.0	F1	0.0	F1	D		0.0				D		By Trust for Daughters	
0001214659-20-008249	787448	Common Units		28-SEP-2020				4	J	false				6900.0	F1		F1	D		0.0				D			
0001209191-20-052523	824092	Common stock, par value Euro 0.01 per share		28-SEP-2020				4	F	0				21876.0	F2	1.66		D		241556.0				D			
0001209191-20-052523	824091	Common stock, par value Euro 0.01 per share		28-SEP-2020				4	M	0				55591.0			F1	A		263432.0				D			
0001213900-20-029374	542601	Common Stock		29-SEP-2020				4	M	0				10394.0			F8	A		1064261.0				D		see footnote	F1
0001213900-20-029374	542602	Common Stock		29-SEP-2020				4	M	0				103911.0			F9	A		1168172.0				D		see footnote	F1
0001213900-20-029374	542603	Common Stock		29-SEP-2020				4	M	0				1144529.0			F6	A		1321327.0				I		see footnote	F2
0001213900-20-029374	542604	Common Stock		29-SEP-2020				4	M	0				2997.0			F7	A		1324324.0				I		see footnote	F2
0001213900-20-029374	542605	Common Stock		29-SEP-2020				4	M	0				33708.0			F8	A		1358032.0				I			
0001213900-20-029374	542606	Common Stock		29-SEP-2020				4	M	0				50001.0			F9	A		1408033.0				I			
0001213900-20-029374	542607	Common Stock		29-SEP-2020				4	M	0				76780.0			F7	A		76780.0				I			
0001213900-20-029374	542608	Common Stock		29-SEP-2020				4	M	0				52620.0			F9	A		129400.0				I			
0001213900-20-029374	542599	Common Stock		29-SEP-2020				4	M	0				176448.0			F6	A		1040131.0				D		see footnote	F1
0001213900-20-029374	542600	Common Stock		29-SEP-2020				4	M	0				13736.0			F7	A		1053867.0				D		see footnote	F1
0001214659-20-008247	606472	Common shares, $0.01 par value per share		28-SEP-2020				4	A	false				1320.0	F1	0.0	F1	A		93066.0	F2			D			
0001213900-20-029373	449617	Common Stock		29-SEP-2020				4	M	0				18727.0			F3	A		294822.0				I		see footnote	F1
0001213900-20-029373	449616	Common Stock		29-SEP-2020				4	M	0				18727.0			F2	A		276095.0				I		see footnote	F1
0001213900-20-029373	449618	Common Stock		29-SEP-2020				4	M	0				79121.0			F4	A		386671.0				I		see footnote	F1
0001213900-20-029372	492996	Common Stock		29-SEP-2020				4	M	0				152604.0			F1	A		599583.0				D			
0001213900-20-029372	492997	Common Stock		29-SEP-2020				4	M	0				7663.0			F2	A		607246.0				D			
0001213900-20-029372	492998	Common Stock		29-SEP-2020				4	M	0				3746.0			F3	A		610992.0				D			
0001213900-20-029372	492999	Common Stock		29-SEP-2020				4	M	0				7609.0			F4	A		618601.0				D			
0001104659-20-110589	733150	Common Stock, par value $0.01 per share		30-SEP-2020				4	S	0	F1			61946.0		49.39	F10	D		85039.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733148	Common Stock, par value $0.01 per share		30-SEP-2020				4	S	0	F1			68079.0		47.43	F8	D		195326.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733146	Common Stock, par value $0.01 per share		29-SEP-2020				4	S	0	F1			145948.0		47.77	F6	D		272457.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733145	Common Stock, par value $0.01 per share		28-SEP-2020				4	S	0	F1			5363.0		49.77	F5	D		418405.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733144	Common Stock, par value $0.01 per share		28-SEP-2020				4	S	0	F1			81042.0		48.82	F4	D		423768.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733143	Common Stock, par value $0.01 per share		28-SEP-2020				4	S	0	F1			68435.0		47.76	F2	D		504810.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733147	Common Stock, par value $0.01 per share		29-SEP-2020				4	S	0	F1			9052.0		48.5	F7	D		263405.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001104659-20-110589	733149	Common Stock, par value $0.01 per share		30-SEP-2020				4	S	0	F1			48341.0		48.56	F9	D		146985.0				I		Held by D. E. Shaw & Co., L.P.	F3
0001209191-20-052522	788845	Class A Common Stock		29-SEP-2020				4	A	0				6734.0	F1	0.0		A		73464.0	F2			D			
0001628280-20-014078	665918	Class A Common Stock		28-SEP-2020				4	S	0	F1			57127.0		40.53	F2	D		673994.0	F3			D			
0001628280-20-014078	665920	Class A Common Stock		30-SEP-2020				4	S	0	F1			65347.0		40.5	F5	D		499999.0	F3			D			
0001628280-20-014078	665919	Class A Common Stock		29-SEP-2020				4	S	0	F1			108648.0		40.23	F4	D		565346.0	F3			D			
0001567619-20-017293	517882	Common Stock		29-SEP-2020				4	S	0	F1			450.0		34.07	F4	D		26383.0	F3			D			
0001567619-20-017293	517881	Common Stock		28-SEP-2020				4	S	0	F1			5300.0		34.11	F2	D		26833.0	F3			D			
0001628280-20-014077	593819	Class A Common Stock		28-SEP-2020				4	S	0	F1			57099.0		40.53	F2	D		907895.0				I		By Trently Holdings, LLC	
0001628280-20-014077	593820	Class A Common Stock		29-SEP-2020				4	S	0	F1			7895.0		40.27	F3	D		900000.0				I		By Trently Holdings, LLC	
0001567619-20-017292	533523	Common Stock		28-SEP-2020				4	S	0	F1			10132.0		34.11	F2	D		0.0				D		Trust	F4
0001567619-20-017292	533532	Common Stock		30-SEP-2020				4	S	0	F1			1312.0		34.12	F8	D		71879.0				I			
0001567619-20-017292	533531	Common Stock		30-SEP-2020				4	S	0	F1			42578.0		34.4	F7	D		0.0				D			
0001567619-20-017292	533530	Common Stock		30-SEP-2020				4	M	0	F1			30.0		1.12		A		42578.0				D			
0001567619-20-017292	533529	Common Stock		30-SEP-2020				4	M	0	F1			42548.0		4.73		A		42548.0				D			
0001567619-20-017292	533528	Common Stock		29-SEP-2020				4	S	0	F1			21088.0		34.08	F6	D		73191.0				I			
0001567619-20-017292	533527	Common Stock		29-SEP-2020				4	S	0	F1			30523.0		34.14	F5	D		0.0				D			
0001567619-20-017292	533526	Common Stock		29-SEP-2020				4	M	0	F1			20076.0		4.73		A		30523.0				D			
0001567619-20-017292	533525	Common Stock		29-SEP-2020				4	M	0	F1			10447.0		4.09		A		10447.0				D			
0001567619-20-017292	533524	Common Stock		28-SEP-2020				4	S	0	F1			7500.0		34.08	F3	D		94279.0				I		Trust	F4
0001567619-20-017292	533522	Common Stock		28-SEP-2020				4	M	0	F1			10132.0		4.09		A		10132.0				D		Trust	F4
0000895126-20-000158	817229	Common Stock		28-SEP-2020				4	S	0				4502.0		4.28		D		0.0				D			
0000895126-20-000158	817228	Common Stock		05-MAY-2020				4	D	0				285.0		0.0		D		4502.0				D		by Trust	
0000895126-20-000158	817230	Common Stock		28-SEP-2020				4	S	0				900.0		4.28		D		0.0				I			
0001567619-20-017291	689982	Common Stock		28-SEP-2020				4	S	0	F1			9384.0		34.08	F2	D		236329.0				D			
0001567619-20-017291	689981	Common Stock		28-SEP-2020				4	M	0	F1			9384.0		4.73		A		245713.0				D			
0001567619-20-017291	689986	Common Stock		30-SEP-2020				4	S	0	F1			17248.0		34.33	F4	D		236329.0				D			
0001567619-20-017291	689984	Common Stock		29-SEP-2020				4	S	0	F1			13268.0		34.14	F3	D		236329.0				D			
0001567619-20-017291	689983	Common Stock		29-SEP-2020				4	M	0	F1			13268.0		4.73		A		249597.0				D			
0001567619-20-017291	689985	Common Stock		30-SEP-2020				4	M	0	F1			17248.0		4.73		A		253577.0				D			
0000769993-20-000348	758193	Common Stock		09-AUG-2019				4	S	false				8083.0	F5	18.3		D		17594301.0				I		See footnotes	F5, F1
0000769993-20-000348	758192	Common Stock		09-AUG-2019				4	P	false				8083.0	F5	18.3		A		17602384.0				I		See footnotes	F5, F1
0000769993-20-000348	758194	Common Stock		28-SEP-2020				4	X	false				1860.0	F2	0.0		A		17006876.0	F3			I		See footnotes	F2, F1
0001209191-20-052521	446818	Common Stock		28-SEP-2020				4	S	0	F1			2891.0		3.02		D		392894.0				D			
0000769993-20-000347	434771	Common Stock		09-AUG-2019				4	P	false				8083.0	F5	18.3		A		17602384.0				I		See footnotes	F5, F1
0000769993-20-000347	434772	Common Stock		09-AUG-2019				4	S	false				8083.0	F5	18.3		D		17594301.0				I		See footnotes	F5, F1
0000769993-20-000347	434773	Common Stock		28-SEP-2020				4	X	false				1860.0	F2	0.0		A		17006876.0	F3			I		See footnotes	F2, F1
0000769993-20-000346	655292	Common Stock		09-AUG-2019				4	P	false				8083.0	F5	18.3		A		17602384.0				I		See footnotes	F5, F1
0000769993-20-000346	655294	Common Stock		28-SEP-2020				4	X	false				1860.0	F2	0.0		A		17006876.0	F3			I		See footnotes	F2, F1
0000769993-20-000346	655293	Common Stock		09-AUG-2019				4	S	false				8083.0	F5	18.3		D		17594301.0				I		See footnotes	F5, F1
0001104659-20-110572	501186	Common Stock		28-SEP-2020				4	A	0	F1			7500.0		0.0		A		130147.0				D			
0001217234-20-000166	759143	Common Stock		30-SEP-2020				4	S	0	F1			16992.0		37.59	F2	D		421974.0				D			
0001217234-20-000166	759142	Common Stock		30-SEP-2020				4	M	0	F1			16992.0		5.49		A		438966.0				D			
0001506293-20-000219	675752	Class A Common Stock	F1	28-SEP-2020				4	C	0	F2			7857.0		0.0		A		81851.0	F3			D			
0001506293-20-000219	675753	Class A Common Stock		28-SEP-2020				4	S	0	F4			9734.0		40.94	F5	D		72117.0	F6			D			
0001209191-20-052520	581229	Common Stock		30-SEP-2020		30-SEP-2020		4	G	0				15621.0		0.0		D		6.0				D			
0001209191-20-052518	641779	Common Stock		29-SEP-2020				4	C	0				152576.0			F1	A		500098.0				D			
0001209191-20-052518	641778	Common Stock		29-SEP-2020				4	C	0				295794.0			F1	A		347522.0				D			
0001209191-20-052517	575703	Common Stock		29-SEP-2020				4	C	0				8332779.0	F2, F3		F4	A		9250191.0				I		See footnote	F2, F3
0001209191-20-052517	575702	Common Stock		25-SEP-2020				4	P	0				710500.0	F2, F3	19.0		A		917412.0				I		See footnote	F2, F3
0001209191-20-052517	575701	Common Stock		25-SEP-2020				4	P	0				526300.0	F2, F1	19.0		A		526300.0				I		See footnote	F2, F1
0001047862-20-000197	657562	Common Stock		30-SEP-2020				4	A	0				470.9	F1	76.98		A		67367.62	F2			D			
0001047862-20-000196	387530	Common Stock		30-SEP-2020				4	A	0				373.47	F1	76.98		A		11273.29	F2			D			
0001047862-20-000195	635467	Common Stock		30-SEP-2020				4	A	0				584.57	F1	76.98		A		63160.56	F2			D			
0001209191-20-052516	514900	Common Shares		30-SEP-2020				4	S	0				2000.0		20.15		D		151926.0				I		By Spouse	
0001280263-20-000115	408974	Ordinary Shares		29-SEP-2020				4	S	0				899.0		52.0		D		9720.0				D			
0001517413-20-000214	796030	Class A Common Stock		28-SEP-2020				4	S	0	F2			21690.0		89.6	F4	D		343497.0				D			
0001517413-20-000214	796034	Class A Common Stock		28-SEP-2020				4	S	0	F2			300.0		93.2	F8	D		288547.0				D			
0001517413-20-000214	796032	Class A Common Stock		28-SEP-2020				4	S	0	F2			15740.0		91.47	F6	D		292562.0				D			
0001517413-20-000214	796033	Class A Common Stock		28-SEP-2020				4	S	0	F2			3715.0		92.35	F7	D		288847.0				D			
0001517413-20-000214	796031	Class A Common Stock		28-SEP-2020				4	S	0	F2			35195.0		90.56	F5	D		308302.0				D			
0001517413-20-000214	796028	Class A Common Stock		28-SEP-2020				4	C	0	F1			92308.0		0.0	F1	A		380855.0				D			
0001517413-20-000214	796029	Class A Common Stock		28-SEP-2020				4	S	0	F2			15668.0		88.75	F3	D		365187.0				D			
0001127602-20-025933	451489	Common Stock		28-SEP-2020				4	S	0	F1			6439.0		4.66	F2	D		78374.0				D			
0001209191-20-052514	719315	Common Stock		28-SEP-2020				4	S	0	F1			1624.0		187.95		D		155860.0				D			
0001209191-20-052513	580688	Common Stock		30-SEP-2020				4	F	0				72.0	F1	1.96		D		34520.0				D			
0001512013-20-000001	508726	Class A Common Stock		29-SEP-2020				4	A	0				4032.0	F1	0.0		A		25046.0				D			
0001209191-20-052511	530572	Common Stock	F1	28-SEP-2020				4	S	0				3250.0	F2	17.25	F3	D		25975.0				D			
0001125376-20-000156	833318	Common Stock		28-SEP-2020				4	S	0	F1			983.0		57.0		D		44165.0				D			
0001125376-20-000156	833317	Common Stock		28-SEP-2020				4	M	0	F1			983.0		10.89		A		45148.0				D			
0001213900-20-029334	461206	Class A Common Stock		24-AUG-2020				4	M	0				17000.0		6.65		A		17000.0				D			
0001213900-20-029334	461207	Class A Common Stock		24-AUG-2020				4	S	0				17000.0		20.85		D		0.0				D			
0001213900-20-029333	546906	Class A Common Stock		30-SEP-2020				4	M	0				10000.0		5.75		A		12980.0				D			
0001213900-20-029333	546905	Class A Common Stock		22-SEP-2020				4	S	0				15000.0		21.38		D		2980.0				D			
0001213900-20-029333	546907	Class A Common Stock		30-SEP-2020				4	S	0				10000.0		24.72		D		2980.0				D			
0001213900-20-029333	546904	Class A Common Stock		22-SEP-2020				4	M	0				15000.0		5.75		A		17980.0				D			
0001260085-20-000001	817274	Class A Common Stock		29-SEP-2020				4	A	0				4032.0	F1	0.0		A		42685.0				D			
0001493152-20-018655	453365	Common Stock		25-SEP-2020				4	A	0				657895.0		0.0		A		2833809.0				D			
0001493152-20-018653	429801	COMMON STOCK		28-SEP-2020				4	M	0				93798.0		0.0		A		93798.0				D			
0001306830-20-000181	495956	Common Stock		28-SEP-2020				4	A	0				2346.0	F1	0.0		A		6780.0				D			
0001470132-20-000001	456514	Class A Common Stock		29-SEP-2020				4	A	0				4032.0	F1	0.0		A		68666.0				D			
0001209191-20-052510	511361	Common Stock		29-SEP-2020				4	M	0				6000.0		2.48		A		13646.0				D			
0001209191-20-052510	511362	Common Stock		29-SEP-2020				4	S	0	F1			599.0		98.13	F2	D		13047.0				D			
0001209191-20-052510	511366	Common Stock		29-SEP-2020				4	S	0	F1			200.0		102.36	F6	D		7646.0				D			
0001209191-20-052510	511364	Common Stock		29-SEP-2020				4	S	0	F1			1209.0		100.27	F4	D		10658.0				D			
0001209191-20-052510	511365	Common Stock		29-SEP-2020				4	S	0	F1			2812.0		101.59	F5	D		7846.0				D			
0001209191-20-052510	511363	Common Stock		29-SEP-2020				4	S	0	F1			1180.0		99.33	F3	D		11867.0				D			
0001567619-20-017282	707001	Shares of Beneficial Interest		28-SEP-2020				4	J	0	F1			28.57	F2		F1	D		0.0				D			
0001209191-20-052509	537478	Diodes Incorporated Common Stock		28-SEP-2020				4	S	0	F1			1300.0		53.0		D		46477.0				D			
0001209191-20-052509	537480	Diodes Incorporated Common Stock		30-SEP-2020				4	S	0	F1			1500.0		56.5		D		43423.0				D			
0001209191-20-052509	537479	Diodes Incorporated Common Stock		29-SEP-2020				4	S	0	F1			1554.0		54.5		D		44923.0				D			
0001638599-20-000842	587052	Common Stock		29-SEP-2020				4	C	0				4047634.0			F6	A		7199117.0				I		See Footnotes	F2, F6, F5, F1
0001638599-20-000842	587049	Common Stock		29-SEP-2020				4	C	0				329478.0			F3	A		350169.0				I		See Footnotes	F2, F3, F4, F1
