rule,rebalance_date,ticker,signal_prob_up,signal_median_return,buy_date,buy_price,exit_date,exit_price,exit_reason,hold_days,invested,value,pnl,return_pct,open,spy_value,spy_pnl,spy_return_pct,excess_return,beat_spy
atr_k4,2026-02-01,SWK,0.641,0.020869873371719416,2026-02-02,77.4534,2026-03-03,79.8802,atr_trail,29,100.0,103.1333,3.1333,0.031333,False,97.8315,-2.1685,-0.021685,0.053018,True
atr_k4,2026-02-01,WMT,0.695,0.018627466313953178,2026-02-02,123.5701,2026-03-11,123.0023,atr_trail,37,100.0,99.5405,-0.4595,-0.004595,False,97.2563,-2.7437,-0.027437,0.022842,True
atr_k4,2026-02-01,HON,0.697,0.01840010449909313,2026-02-02,225.1982,2026-03-12,232.1243,atr_trail,38,100.0,103.0756,3.0756,0.030756,False,95.7795,-4.2205,-0.042205,0.072961,True
atr_k4,2026-02-01,UPS,0.67,0.01770643565188945,2026-02-02,106.9505,2026-03-04,108.6682,atr_trail,30,100.0,101.606,1.606,0.01606,False,98.5217,-1.4783,-0.014783,0.030843,True
atr_k4,2026-02-01,LLY,0.633,0.01607878281450903,2026-02-02,1040.599,2026-03-05,981.5703,atr_trail,31,100.0,94.3274,-5.6726,-0.056726,False,97.9724,-2.0276,-0.020276,-0.03645,False
atr_k4,2026-02-01,FMAO,0.599,0.013710352159686856,2026-02-02,27.4446,2026-02-27,25.6308,atr_trail,25,100.0,93.3911,-6.6089,-0.066089,False,98.6454,-1.3546,-0.013546,-0.052543,False
atr_k4,2026-02-01,T,0.611,0.009840774341263403,2026-02-02,26.0276,2026-04-08,27.0667,atr_trail,65,100.0,103.9924,3.9924,0.039924,False,97.4758,-2.5242,-0.025242,0.065166,True
atr_k4,2026-02-01,AB,0.591,0.009621310156236351,2026-02-02,40.0429,2026-03-06,37.1196,atr_trail,32,100.0,92.6996,-7.3004,-0.073004,False,96.6883,-3.3117,-0.033117,-0.039887,False
atr_k4,2026-02-01,EOG,0.591,0.008690715112313008,2026-02-02,107.5748,2026-04-09,135.5277,atr_trail,66,100.0,125.9847,25.9847,0.259847,False,98.0381,-1.9619,-0.019619,0.279466,True
atr_k4,2026-02-01,WPC,0.622,0.008621028664059338,2026-02-02,67.4337,2026-03-18,69.0217,atr_trail,44,100.0,102.3548,2.3548,0.023548,False,95.1137,-4.8863,-0.048863,0.072412,True
atr_k4,2026-02-01,PG,0.563,0.004660474033558737,2026-02-02,152.0451,2026-03-05,152.8391,atr_trail,31,100.0,100.5222,0.5222,0.005222,False,97.9724,-2.0276,-0.020276,0.025498,True
atr_k4,2026-02-01,IBM,0.529,0.0028134367203185295,2026-02-02,310.6593,2026-02-11,270.8168,atr_trail,9,100.0,87.1749,-12.8251,-0.128251,False,99.5039,-0.4961,-0.004961,-0.12329,False
atr_k4,2026-02-01,PEG,0.531,0.0019245449253115776,2026-02-02,78.9831,2026-03-19,82.0666,atr_trail,45,100.0,103.9039,3.9039,0.039039,False,94.8793,-5.1207,-0.051207,0.090247,True
atr_k4,2026-02-15,MCHP,0.737,0.052470292748030056,2026-02-17,78.086,2026-03-03,71.0335,atr_trail,14,100.0,90.9683,-9.0317,-0.090317,False,99.631,-0.369,-0.00369,-0.086627,False
atr_k4,2026-02-15,AMKR,0.652,0.04844861404706413,2026-02-17,46.6979,2026-03-12,41.2236,atr_trail,23,100.0,88.2773,-11.7227,-0.117227,False,97.5412,-2.4588,-0.024588,-0.092639,False
atr_k4,2026-02-15,BNPQY,0.835,0.03805293164442869,2026-02-17,53.5223,2026-03-03,50.43,atr_trail,14,100.0,94.2224,-5.7776,-0.057776,False,99.631,-0.369,-0.00369,-0.054086,False
atr_k4,2026-02-15,MPWR,0.703,0.037079454311589766,2026-02-17,1170.8392,2026-03-06,1021.1184,atr_trail,17,100.0,87.2125,-12.7875,-0.127875,False,98.4667,-1.5333,-0.015333,-0.112542,False
atr_k4,2026-02-15,LRN,0.702,0.03242458632865586,2026-02-17,83.78,2026-04-28,92.58,atr_trail,70,100.0,110.5037,10.5037,0.105037,False,104.5081,4.5081,0.045081,0.059956,True
