rule,rebalance_date,ticker,signal_prob_up,signal_median_return,buy_date,buy_price,exit_date,exit_price,exit_reason,hold_days,invested,value,pnl,return_pct,open,spy_value,spy_pnl,spy_return_pct,excess_return,beat_spy
time_6m,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2026-05-04,383.0212,time,182,100.0,135.2639,35.2639,0.352639,False,105.6719,5.6719,0.056719,0.29592,True
time_6m,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2026-05-18,396.7031,time,182,100.0,139.4566,39.4566,0.394566,False,111.5952,11.5952,0.115952,0.278614,True
time_6m,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2026-05-18,297.84,time,182,100.0,111.5656,11.5656,0.115656,False,111.5952,11.5952,0.115952,-0.000296,False
time_6m,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2026-06-01,306.31,time,182,100.0,108.3995,8.3995,0.083995,False,112.1406,12.1406,0.121406,-0.037411,False
time_6m,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2026-06-01,121.33,time,182,100.0,161.2838,61.2838,0.612838,False,112.1406,12.1406,0.121406,0.491432,True
time_6m,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2026-06-12,240.87,open,179,100.0,113.7149,13.7149,0.137149,True,109.5843,9.5843,0.095843,0.041305,True
time_6m,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-06-12,184.73,open,179,100.0,77.6585,-22.3415,-0.223415,True,109.5843,9.5843,0.095843,-0.319259,False
time_6m,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-06-12,359.68,open,161,100.0,114.2783,14.2783,0.142783,True,108.8713,8.8713,0.088713,0.054071,True
time_6m,2026-01-01,NVDA,0.501,0.00026891863854916487,2026-01-02,188.6199,2026-06-12,205.19,open,161,100.0,108.7849,8.7849,0.087849,True,108.8713,8.8713,0.088713,-0.000864,False
time_6m,2026-01-15,PRU,0.736,0.017773383395647713,2026-01-15,113.3272,2026-06-12,108.5,open,148,100.0,95.7404,-4.2596,-0.042596,True,107.4448,7.4448,0.074448,-0.117043,False
time_6m,2026-01-15,ACN,0.641,0.01649994310430447,2026-01-15,285.3501,2026-06-12,170.28,open,148,100.0,59.6741,-40.3259,-0.403259,True,107.4448,7.4448,0.074448,-0.477707,False
time_6m,2026-02-01,GOOGL,0.698,0.023655762915464784,2026-02-02,343.2432,2026-06-12,359.68,open,130,100.0,104.7887,4.7887,0.047887,True,106.955,6.955,0.06955,-0.021663,False
time_6m,2026-02-01,T,0.611,0.009840774168441202,2026-02-02,26.0276,2026-06-12,23.58,open,130,100.0,90.5962,-9.4038,-0.094038,True,106.955,6.955,0.06955,-0.163588,False
time_6m,2026-02-15,IFF,0.719,0.028192771912982417,2026-02-17,82.2542,2026-06-12,78.27,open,115,100.0,95.1562,-4.8438,-0.048438,True,108.9223,8.9223,0.089223,-0.137661,False
time_6m,2026-02-15,ETN,0.619,0.01644034161070862,2026-02-17,389.1975,2026-06-12,391.39,open,115,100.0,100.5633,0.5633,0.005633,True,108.9223,8.9223,0.089223,-0.083589,False
time_6m,2026-03-01,MU,0.703,0.06241040664267716,2026-03-02,412.4967,2026-06-12,981.61,open,102,100.0,237.9679,137.9679,1.379679,True,108.3621,8.3621,0.083621,1.296059,True
time_6m,2026-03-01,LRCX,0.682,0.04527807643948378,2026-03-02,230.7236,2026-06-12,366.81,open,102,100.0,158.9825,58.9825,0.589825,True,108.3621,8.3621,0.083621,0.506204,True
time_6m,2026-03-15,BK,0.526,0.002373706105123885,2026-03-16,114.9238,2026-06-12,143.98,open,88,100.0,125.283,25.283,0.25283,True,111.1722,11.1722,0.111722,0.141107,True
time_6m,2026-04-01,PFE,0.655,0.015892193759035944,2026-04-01,28.0864,2026-06-12,26.21,open,72,100.0,93.3192,-6.6808,-0.066808,True,113.2028,13.2028,0.132028,-0.198836,False
time_6m,2026-05-01,GLW,0.617,0.03621862459714831,2026-05-01,158.0178,2026-06-12,179.2,open,42,100.0,113.4049,13.4049,0.134049,True,102.9279,2.9279,0.029279,0.10477,True
time_6m,2026-05-01,C,0.576,0.010850752182865353,2026-05-01,126.84,2026-06-12,139.83,open,42,100.0,110.2412,10.2412,0.102412,True,102.9279,2.9279,0.029279,0.073133,True
time_6m,2026-05-15,AMD,0.763,0.08809886640354714,2026-05-15,424.1,2026-06-12,511.57,open,28,100.0,120.6249,20.6249,0.206249,True,100.349,0.349,0.00349,0.202758,True
time_6m,2026-05-15,KEYS,0.666,0.04102265868910093,2026-05-15,349.01,2026-06-12,350.67,open,28,100.0,100.4756,0.4756,0.004756,True,100.349,0.349,0.00349,0.001266,True
time_6m,2026-06-01,TXN,0.716,0.049561145078502955,2026-06-01,293.2,2026-06-12,301.12,open,11,100.0,102.7012,2.7012,0.027012,True,97.7865,-2.2135,-0.022135,0.049147,True
time_6m,2026-06-01,AAPL,0.717,0.021055134333178405,2026-06-01,306.31,2026-06-12,291.13,open,11,100.0,95.0442,-4.9558,-0.049558,True,97.7865,-2.2135,-0.022135,-0.027423,False
trail_10,2025-10-01,GOOGL,0.815,0.03962102370268883,2025-10-01,244.4218,2026-02-12,308.5983,trail,134,100.0,126.2565,26.2565,0.262565,False,102.219,2.219,0.02219,0.240375,True
trail_10,2025-10-01,AAPL,0.705,0.02301343664636124,2025-10-01,254.7293,2026-01-16,255.0561,trail,107,100.0,100.1283,0.1283,0.001283,False,103.7779,3.7779,0.037779,-0.036497,False
trail_10,2025-10-15,GOOGL,0.764,0.03345797853406318,2025-10-15,250.5398,2026-02-12,308.5983,trail,120,100.0,123.1734,23.1734,0.231734,False,102.7231,2.7231,0.027231,0.204503,True
trail_10,2025-10-15,AAPL,0.662,0.018319187647050317,2025-10-15,248.6366,2026-01-16,255.0561,trail,93,100.0,102.5819,2.5819,0.025819,False,104.2897,4.2897,0.042897,-0.017078,False
trail_10,2025-11-01,STX,0.731,0.06257411444673466,2025-11-03,264.3939,2025-11-13,261.4169,trail,10,100.0,98.874,-1.126,-0.01126,False,98.3463,-1.6537,-0.016537,0.005277,True
trail_10,2025-11-01,GOOGL,0.797,0.04035792914395753,2025-11-03,283.1659,2026-02-12,308.5983,trail,101,100.0,108.9814,8.9814,0.089814,False,99.9917,-0.0083,-8.3e-05,0.089898,True
trail_10,2025-11-15,GOOGL,0.752,0.03530521948545928,2025-11-17,284.4634,2026-02-12,308.5983,trail,87,100.0,108.4844,8.4844,0.084844,False,102.6459,2.6459,0.026459,0.058384,True
trail_10,2025-11-15,AAPL,0.708,0.021665805844635955,2025-11-17,266.964,2026-01-16,255.0561,trail,60,100.0,95.5395,-4.4605,-0.044605,False,104.2114,4.2114,0.042114,-0.086718,False
trail_10,2025-12-01,AAPL,0.706,0.02107373330221396,2025-12-01,282.575,2026-01-16,255.0561,trail,46,100.0,90.2614,-9.7386,-0.097386,False,101.9748,1.9748,0.019748,-0.117134,False
trail_10,2025-12-01,CSCO,0.667,0.016163207998135753,2025-12-01,75.2276,2026-02-12,74.5958,trail,73,100.0,99.1601,-0.8399,-0.008399,False,100.4429,0.4429,0.004429,-0.012828,False
trail_10,2025-12-15,JNJ,0.849,0.025792512729819084,2025-12-15,211.8193,2026-05-07,221.2376,trail,143,100.0,104.4464,4.4464,0.044464,False,108.0819,8.0819,0.080819,-0.036354,False
trail_10,2025-12-15,COF,0.567,0.007650550602458006,2025-12-15,237.8748,2026-01-13,229.5426,trail,29,100.0,96.4972,-3.5028,-0.035028,False,102.2167,2.2167,0.022167,-0.057195,False
trail_10,2026-01-01,GOOGL,0.708,0.028974689822372612,2026-01-02,314.7403,2026-02-12,308.5983,trail,41,100.0,98.0486,-1.9514,-0.019514,False,99.7219,-0.2781,-0.002781,-0.016733,False
