ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001539198-23-000006	/s/ Kate Pytlewski as Attorney-in-Fact	13-DEC-2023
0001140361-23-057530	/s/ Bryan H. Lawrence	13-DEC-2023
0001140361-23-057529	Yorktown Energy Partners IX, L.P., By: Yorktown IX Company LP, its general partner, By: Yorktown IX Associates LLC, its general partner, /s/ Bryan H Lawrence, Managing Member	13-DEC-2023
0001140361-23-057528	Yorktown XI Associates LLC /s/ Bryan H Lawrence, Managing Member	13-DEC-2023
0001140361-23-057527	Yorktown IX Associates LLC /s/ Bryan H Lawrence, Managing Member	13-DEC-2023
0001140361-23-057526	/s/ Peter A. Leidel	13-DEC-2023
0001140361-23-057525	Yorktown Energy Partners XI, L.P., By: Yorktown XI Company LP, its general partner, By: Yorktown XI Associates LLC, its general partner, /s/ Bryan H Lawrence, Managing Member	13-DEC-2023
0001209191-23-058568	By John Dunn, Attorney-in-Fact	13-DEC-2023
0000921638-23-000254	/s/ Jasmine Miller, attorney-in-fact for Russell Farnsworth	13-DEC-2023
0000921638-23-000252	/s/ Jasmine Miller, attorney-in-fact for John Ebbett	13-DEC-2023
0001562088-23-000250	/s/ Stephen Chen, as Attorney-in-Fact for Robert Meese	13-DEC-2023
0000921638-23-000250	/s/ Jasmine Miller, attorney-in-fact for William K. MacNevin	13-DEC-2023
0001702274-23-000007	/s/ Kate Pytlewski as Attorney-in-Fact	13-DEC-2023
0000921638-23-000248	/s/ Jasmine Miller, attorney-in-fact for Michael J. Sparks	13-DEC-2023
0001448893-23-000101	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000100	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000099	/s/ David B. Weinstock	13-DEC-2023
0001448893-23-000098	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000097	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000096	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000095	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000094	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000093	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0000921638-23-000246	/s/ Jasmine Miller, attorney-in-fact for F. Edward Farid	13-DEC-2023
0001448893-23-000092	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000091	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000090	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0001448893-23-000089	/s/ David B. Weinstock, as attorney-in-fact	13-DEC-2023
0000921638-23-000244	/s/ Jasmine Miller, attorney-in-fact for Alison White	13-DEC-2023
0000921638-23-000242	/s/ Jasmine Miller, attorney-in-fact for Rodney Antal	13-DEC-2023
0001104659-23-125815	ANHOLT INVESTMENTS LTD., By: /s/ Cora Lee Starzomski, Director	13-DEC-2023
0000921638-23-000240	/s/ Jasmine Miller, attorney-in-fact for Karen Swager	13-DEC-2023
0000921638-23-000238	/s/ Jasmine Miller, attorney-in-fact for Kay G. Priestly	13-DEC-2023
0000921638-23-000236	/s/ Jasmine Miller, attorney-in-fact for Alan Krusi	13-DEC-2023
0001275168-23-000136	/s/ James E. Beckwith, by Heather C. Luck, Attorney-in-Fact	13-DEC-2023
0000921638-23-000234	/s/ Jasmine Miller, attorney-in-fact for Leigh Ann Fisher	13-DEC-2023
0000921638-23-000232	/s/ Jasmine Miller, attorney-in-fact for Simon A. Fish	13-DEC-2023
0000921638-23-000230	/s/ Jasmine Miller, attorney-in-fact for Brian R. Booth	13-DEC-2023
0000921638-23-000228	/s/ Jasmine Miller, attorney-in-fact for Thomas R. Bates	13-DEC-2023
0000921638-23-000226	/s/ Jasmine Miller, attorney-in-fact for A.E. Michael Anglin	13-DEC-2023
0000950103-23-017466	/s/ Erin Guldiken, attorney-in-fact for Mark Zuckerberg	13-DEC-2023
0002004355-23-000001	Xu Huibo	13-DEC-2023
0001275168-23-000135	/s/ Robert T. Perry-Smith, by Heather C. Luck, Attorney-in-Fact	13-DEC-2023
0001437749-23-034384	/s/ Dennis D. Klahn	13-DEC-2023
0001209191-23-058567	/s/ Elizabeth Villalobos, Attorney-in-Fact for Nikesh Arora	13-DEC-2023
0000895345-23-000672	/s/ Jeffrey H. Aronson	13-DEC-2023
0000895345-23-000672	CSCP III CAYMAN GP LTD., by /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE SPECIAL CREDIT PARTNERS GENERAL PARTNER III, L.P. By: CSCP III Cayman GP Ltd., its general partner, by /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE SPECIAL CREDIT PARTNERS III-FLEX, L.P. By: CSCP III Cayman GP Ltd., its general partner, by /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE CREDIT GP INVESTORS, L.L.C., /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE CREDIT PARTNERS OFFSHORE GENERAL PARTNER, L.P. By: Centerbridge Credit GP Investors, L.L.C., its director, by /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE CREDIT CAYMAN GP, LTD. By: Centerbridge Credit GP Investors, L.L.C., its director, by /s/ Susanne V. Clark	13-DEC-2023
0000895345-23-000672	CENTERBRIDGE CREDIT PARTNERS MASTER, L.P.  By: Centerbridge Credit GP Investors, L.L.C., its director, by /s/ Susanne V. Clark	13-DEC-2023
0000950170-23-070147	/s/ Warren E. Buffett, on behalf of himself and each other reporting person hereunder	13-DEC-2023
0000950103-23-017465	/s/ Erin Guldiken, attorney-in-fact for Mark Zuckerberg	13-DEC-2023
0001104659-23-125811	/s/ Faisal Hasan, attorney-in-fact	13-DEC-2023
0001104659-23-125810	/s/ Faisal Hasan, attorney-in-fact	13-DEC-2023
0000950170-23-070143	/s/ Jacquelyn Sumer, Attorney-in-Fact	13-DEC-2023
0000950170-23-070142	/s/ Jacquelyn Sumer, Attorney-in-Fact	13-DEC-2023
0001562180-23-008354	/s/ Ido Dotan, Attorney-in-Fact for James Andrew Barker	13-DEC-2023
0000950103-23-017464	/s/ Erin Guldiken, attorney-in-fact for Mark Zuckerberg	13-DEC-2023
0001415889-23-016423	/s/ James R. Oehler, Attorney-in-Fact	13-DEC-2023
0000950170-23-070140	EIG Veteran Equity Aggregator, L.P.; By: EIG Veteran Equity GP, LLC, its general partner; By: EIG Asset Management, LLC, its managing member; By: /s/ Matthew Hartman, Managing Director; By: /s/ Nick Williams, Senior Vice President	13-DEC-2023
0001753926-23-001576	/s/ Gregg Williams	13-DEC-2023
0001415889-23-016422	/s/ STEPHEN WAWRIN	13-DEC-2023
0000912282-23-000569	/s/ Nicholas Vita	13-DEC-2023
0000860413-23-000198	JAMES F HEYNEMAN TRUST, JAMES SCOTT & FIRST INTERSTATE WEALTH MANAGEMENT CO-TRUSTEES, by: +	13-DEC-2023
0000860413-23-000198	JAMES R AND CHRISTINE M SCOTT FOUNDATION, By:**	13-DEC-2023
0000860413-23-000198	JAMES F HEYNEMAN CONSERVATORSHIP, JAMES SCOTT, CONSERVATOR, by: +	13-DEC-2023
0000860413-23-000198	FOUNDATION FOR COMMUNITY VITALITY, by:+	13-DEC-2023
0000860413-23-000198	JAMES R SCOTT TRUST, JAMES R SCOTT & FIRST INTERSTATE WEALTH MANAGEMENT CO-TTEES, by +	13-DEC-2023
0000860413-23-000198	J.S. Investments Limited Partnership, by: +	13-DEC-2023
0000860413-23-000198	JAMES R. SCOTT, by   /s/ Kirk D. Jensen, Attorney-in-Fact for Reporting Person	13-DEC-2023
0000860413-23-000198	+/s/ Timothy Leuthold, Attorney-in-Fact for Reporting Person	13-DEC-2023
0001209191-23-058566	/s/ Jonathan Miles Wagner	13-DEC-2023
0001209191-23-058565	/s/ Edward Pickus	13-DEC-2023
0001261333-23-000104	/s/ Lisa Yun, Attorney-in-fact	13-DEC-2023
0001209191-23-058564	/s/ Stanley Chia, as President of Hoya Topco, LLC	13-DEC-2023
0001209191-23-058563	/s/ Lawrence Fey	13-DEC-2023
0001209191-23-058562	/s/ Lewis A. Fanger, Attorney-in-Fact	13-DEC-2023
0001209191-23-058560	/s/ Emily T. Epstein	13-DEC-2023
0001209191-23-058559	/s/ Stanley Chia	13-DEC-2023
0001628280-23-041486	/s/ Adam Thorngate-Gottlund, attorney-in-fact	13-DEC-2023
0001209191-23-058558	/s/ Riva Bakal	13-DEC-2023
0001212393-23-000028	/S/Michael J. Gerdin	13-DEC-2023
0001517413-23-000368	/s/ Karen Greenstein, Attorney-in-Fact	13-DEC-2023
0000091419-23-000145	/s/ Jeannette L. Knudsen, POA	13-DEC-2023
0001551306-23-000114	/s/ Mark S. Livingston	13-DEC-2023
0001209191-23-058557	/s/ Octavia N. Spencer, Attorney-in-fact	13-DEC-2023
0001209191-23-058556	/s/ Adam Eltoukhy, attorney-in-fact on behalf of Susan L. Bostrom	13-DEC-2023
0001209191-23-058555	/s/ Michael T. Miller	13-DEC-2023
0001551306-23-000112	/s/ Mark Livingston, Attorney-in-Fact	13-DEC-2023
0001437749-23-034382	/s/ Edward D. Bagley	13-DEC-2023
0001209191-23-058554	/s/ Kevin Caimi, Attorney-in-Fact	13-DEC-2023
0001225208-23-011074	Linda J. Park, Attorney-in-Fact	13-DEC-2023
0001225208-23-011073	Linda J. Park, Attorney-in-Fact	13-DEC-2023
0001225208-23-011072	Linda J. Park, Attorney-in-Fact	13-DEC-2023
0001801169-23-000162	/s/ Carrie Wheeler, Attorney-in-fact	13-DEC-2023
0001801169-23-000161	/s/ Carrie Wheeler, Attorney-in-fact	13-DEC-2023
0001801169-23-000160	/s/ Carrie Wheeler, Attorney-in-fact	13-DEC-2023
0001174922-23-000166	/s/ Nicholas Pannucci, attorney-in-fact for Paul A. Liu	13-DEC-2023
0001209191-23-058553	/s/ Kevin Caimi, Attorney-in-Fact	13-DEC-2023
0001209191-23-058552	/s/ Kevin Caimi, Attorney-in-Fact	13-DEC-2023
0001628280-23-041484	/s/ Christopher Ing, by power of attorney	13-DEC-2023
0001209191-23-058551	/s/ Kevin Caimi, Attorney-in-Fact	13-DEC-2023
0001596532-23-000338	By: Isabelle Bertin-Bailly, Attorney-in-Fact For: Jayshree Ullal	11-DEC-2023
0001596532-23-000337	By: Isabelle Bertin-Bailly, Attorney-in-Fact For: Kenneth Duda	13-DEC-2023
0001209191-23-058550	/s/ Matt Hemington, Attorney-in-Fact for Chris Lundell	13-DEC-2023
0001225208-23-011071	/s/ Brittany A. Uthoff as Attorney-in-Fact for Gregg L. Engles	13-DEC-2023
0001062993-23-022538	/s/ Meghan Frank by Alex Grieve, Attorney-in-Fact	13-DEC-2023
0001225208-23-011070	/s/ Brittany A. Uthoff as Attorney-in-Fact for Brian J. Wendling	13-DEC-2023
0001225208-23-011069	/s/ Brittany A. Uthoff as Attorney-in-Fact for Renee L. Wilm	13-DEC-2023
0001225208-23-011068	/s/ Brittany A. Uthoff as Attorney-in-Fact for Richard R. Green	13-DEC-2023
0001225208-23-011067	/s/ Brittany A. Uthoff as Attorney-in-Fact for John E. Welsh, III	12-DEC-2023
0001225208-23-011066	/s/ Brittany A. Uthoff as Attorney-in-Fact for J. David Wargo	13-DEC-2023
0001225208-23-011065	/s/ Brittany A. Uthoff as Attorney-in-Fact for Sue Ann Hamilton	13-DEC-2023
0001225208-23-011064	/s/ Brittany A. Uthoff as Attorney-in-Fact for Julie D. Frist	13-DEC-2023
0000950103-23-017463	/s/ Shlomi Zerahia, attorney-in-fact for Arnon Kraft	13-DEC-2023
0001468174-23-000110	Margaret C. Egan, Attorney-in-fact	13-DEC-2023
0001140361-23-057514	/s/ Nadia Young for Martin E. Plourd	13-DEC-2023
0001225208-23-011063	/s/ Todd G. Hartman, Attorney-in-Fact	13-DEC-2023
0001783879-23-000293	/s/ Brandon Webb, attorney-in-fact for Vladimir Tenev	13-DEC-2023
0001209191-23-058548	/s/ Aaron Short, Attorney-in-Fact for Grace Vandecruze	13-DEC-2023
0000897069-23-001772	Christopher J. Boever	13-DEC-2023
0001398344-23-022728	/s/ Geoffrey Dohrmann	13-DEC-2023
0000950170-23-070132	/s/ Michele L. Tyler, Attorney-in-Fact	13-DEC-2023
0000950170-23-070129	/s/ Michele L. Tyler, Attorney-in-Fact	13-DEC-2023
0000950170-23-070127	/s/ Michele L. Tyler, Attorney-in-Fact	13-DEC-2023
0001562180-23-008352	/s/ Veena Bhatia, Attorney-in-Fact for Cannon-Brookes Michael	13-DEC-2023
0001562180-23-008351	/s/ Veena Bhatia, Attorney-in-Fact for Farquhar Scott	13-DEC-2023
0000937098-23-000225	/s/ Sheryl Southwick, Attorney-in-fact	13-DEC-2023
0001327811-23-000218	/s/ Juliana Capata, attorney-in-fact	13-DEC-2023
0001562180-23-008350	L. Lalli on behalf of A. Krishna	13-DEC-2023
0001069157-23-000124	/s/ Louisa Wang, as Attorney-in-fact	13-DEC-2023
0001209191-23-058546	/s/ Michael T. Miller, Attorney-in-Fact	13-DEC-2023
0001085037-23-000136	/s/ Jerry Kroll	13-DEC-2023
0001437749-23-034372	/s/ Teresa Nilsen, Attorney-in-Fact for Neil J. Hennessy	13-DEC-2023
0001437749-23-034371	/s/ Kenneth B. Stratton, as Attorney-in-Fact	13-DEC-2023
0001209191-23-058545	/s/ John D. Martini (Attorney-in-Fact)	13-DEC-2023
0001062993-23-022536	/s/ Marielle Reints, by power of attorney	13-DEC-2023
0001104659-23-125791	/s/ Robert J. Hariri	13-DEC-2023
0000950170-23-070124	/s/ Michael Dendy	13-DEC-2023
0001283699-23-000165	/s/ Frederick Williams, Attorney-in-Fact	13-DEC-2023
0000921895-23-002761	By: /s/ Sardar Biglari	13-DEC-2023
0000921895-23-002761	By: Biglari Capital Corp.; By: /s/ Sardar Biglari, Chairman and Chief Executive Officer	13-DEC-2023
0000921895-23-002761	By: The Lion Fund, L.P.; By: Biglari Capital Corp., its general partner; By: /s/ Sardar Biglari, Chairman and Chief Executive Officer	13-DEC-2023
0001209191-23-058544	Eric Bjerkholt by Chrystal Jensen, attorney-in-fact	13-DEC-2023
0001476840-23-000209	/s/ Ryan Schaffer, as attorney-in-fact	13-DEC-2023
0001209191-23-058543	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0001209191-23-058542	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0001209191-23-058541	/s/ David Leeb, Attorney-in-Fact	13-DEC-2023
0001209191-23-058539	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0000950170-23-070123	/s/Angelique Strong Marks, as Attorney-in-Fact for Michael Kelly	13-DEC-2023
0001209191-23-058538	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0000945836-23-000025	/s/ David M. Kaye	13-DEC-2023
0001415889-23-016420	/s/ Marc Holliday	13-DEC-2023
0001209191-23-058537	/s/ David Leeb, Attorney-in-Fact	13-DEC-2023
0001628280-23-041480	Katherine A. Lane, Attorney-in-fact for John F. Malloy	13-DEC-2023
0001209191-23-058536	/s/ Glen D. Weinstein	13-DEC-2023
0001628280-23-041479	/s/ Elizabeth Grammer	13-DEC-2023
0000950170-23-070120	/s/ Markus Hartmann, as Attorney-in-Fact for Joseph Matheny	13-DEC-2023
0001209191-23-058534	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0001209191-23-058533	/s/ Glen D. Weinstein, Attorney-in-Fact	13-DEC-2023
0001628280-23-041475	/s/ Liang Dong, attorney-in-fact	13-DEC-2023
0001209191-23-058532	/s/ Melanie Vinson, Attorney-in-fact	13-DEC-2023
0000945836-23-000024	/s/ John Pavlish	13-DEC-2023
0001019056-23-000419	s/ Michael A. Kaufman, individually, and as Managing Member of MAK Capital One LLC and Authorized Signatory of MAK Capital Fund LP and MAK Capital Distressed Debt Fund I, LP	13-DEC-2023
0001094285-23-000146	Susan L. Main by S. Paul Sassalos pursuant to a Power of Attorney previously filed with SEC.	13-DEC-2023
0001299709-23-000318	By: Derrick K. Walsh For: Edward Ratinoff	13-DEC-2023
0001048268-23-000114	/s/ Mary K. Newman, Attorney-in-Fact	13-DEC-2023
0001209191-23-058531	/s/ Elizabeth Villalobos, Attorney-in-Fact for Dipak Golechha	13-DEC-2023
0001209191-23-058530	/s/ Steve Bailey, Attorney-in-Fact for James N. Topper	13-DEC-2023
0001127602-23-029603	/s/ John C. Pauls	13-DEC-2023
0001683168-23-008826	/s/ James Parslow	13-DEC-2023
0001683168-23-008825	/s/ Curtis A. Lockshin	13-DEC-2023
0001683168-23-008824	/s/ Jeffrey F. Eisenberg	13-DEC-2023
0001415889-23-016418	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0001415889-23-016417	/s/ John S. Hess, Jr. under Power of Attorney	13-DEC-2023
0001865187-23-000065	/s/ Stephan Tompsett, as Attorney-in-Fact	13-DEC-2023
0001127602-23-029602	/s/ Kelly E. W. Grez, attorney-in-fact for Dalton Smart	13-DEC-2023
0001127602-23-029601	/s/ Kevin Tang for Valentin Sribar	13-DEC-2023
0001415889-23-016415	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0001209191-23-058528	/s/ David M. Eaton, as Attorney-in-Fact for Thomas E. Noonan	13-DEC-2023
0001493152-23-044757	/s/ Christopher Gandolfo, Attorney in Fact	13-DEC-2023
0001437749-23-034366	/s/ Dennis D. Klahn as attorney-in-fact for Richard Osgood	13-DEC-2023
0001415889-23-016413	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0001493152-23-044755	/s/ Christopher Gandolfo, Attorney in Fact	13-DEC-2023
0001415889-23-016411	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0001437749-23-034363	/s/ Micheal Ferrantino	13-DEC-2023
0001415889-23-016409	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0000950170-23-070108	GIC Private Ltd, By: /s/ Toh Tze Meng, Name: Toh Tze Meng, Title: Senior Vice President	13-DEC-2023
0000950170-23-070108	By: /s/ Diane Liang, Name: Diane Liang, Title: Senior Vice President	13-DEC-2023
0001415889-23-016406	/s/ Michael A. Sherrick, Attorney-in-Fact	13-DEC-2023
0001104659-23-125783	/s/ Todd Wood	13-DEC-2023
0001225208-23-011062	Jeremy D. Siegfried, Attorney-in-Fact	13-DEC-2023
0000852772-23-000117	/s/ Jasmine E. Taylor, Attorney-in-Fact	13-DEC-2023
0001104659-23-125781	/s/ Todd Wood	13-DEC-2023
0001437749-23-034361	/s/ David C. Hissong	13-DEC-2023
0001520138-23-000547	/S/ JOANNE WENDY KIM	13-DEC-2023
0001415889-23-016405	/s/ Richard Walker, Attorney-in-Fact for Jeffrey R. Tarr	13-DEC-2023
0001360604-23-000109	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001013594-23-000977	LUXOR CAPITAL PARTNERS, LP By: LCG Holdings, LLC  General Partner  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001013594-23-000977	LUXOR WAVEFRONT, LP  By: LCG Holdings, LLC  General Partner  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001013594-23-000977	LUXOR CAPITAL PARTNERS LONG OFFSHORE, LTD.   By: Luxor Capital Group, LP Investment Manager By: /s/ Norris Nissim Name: Norris Nissim Title: General Counsel	13-DEC-2023
0001013594-23-000977	LUXOR CAPITAL GROUP, LP  By: Luxor Management, LLC  General Partner  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001013594-23-000977	LCG HOLDINGS, LLC  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001013594-23-000977	LUXOR MANAGEMENT, LLC  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001013594-23-000977	By: /s/ Norris Nissim  Name: Norris Nissim as Agent for Christian Leone	13-DEC-2023
0001013594-23-000977	LUXOR CAPITAL PARTNERS OFFSHORE, LTD.  By: Luxor Capital Group, LP  Investment Manager  By: /s/ Norris Nissim  Name: Norris Nissim  Title: General Counsel	13-DEC-2023
0001415889-23-016404	/s/ Del Ladd, Attorney-in-Fact	13-DEC-2023
0001415889-23-016401	/s/ Chris B. Johnson	13-DEC-2023
0001599298-23-000103	/s/ Mahkam Zanganeh	13-DEC-2023
0001437749-23-034359	/s/ David C. Hissong	13-DEC-2023
0001360604-23-000107	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001437749-23-034358	/s/ David C. Hissong	13-DEC-2023
0001209191-23-058527	/s/ Lana B. Persaud, Attorney-in-Fact	13-DEC-2023
0001209191-23-058525	Chad J. Wiener, as Attorney-in-Fact for Vineeta Agarwala	13-DEC-2023
0001553260-23-000002	Carlos A. Martinez	13-DEC-2023
0001437749-23-034357	/s/ David C. Hissong	13-DEC-2023
0001415889-23-016398	/s/ John C. Grothaus, Attorney-in-fact	13-DEC-2023
0001127602-23-029596	/s/ Sarah Dale, Attorney-in-Fact for Marc Benioff	13-DEC-2023
0001360604-23-000105	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001437749-23-034356	/s/ David C. Hissong	13-DEC-2023
0001437749-23-034355	/s/ Griffin D. Foster, Attorney-in-fact for Brian P. Hannasch (power of attorney filed herewith)	13-DEC-2023
0001209191-23-058523	/s/ Morgan Walbridge, as Attorney-in-Fact for Amanda Cimaglia	13-DEC-2023
0001437749-23-034354	/s/ David C. Hissong	13-DEC-2023
0001104659-23-125764	/s/ Nicholas Sabatini, CFO & CCO	13-DEC-2023
0001104659-23-125763	/s/ An-Yen Hu, by power of attorney for Eric Vishria	13-DEC-2023
0001209191-23-058522	/s/ Morgan Walbridge, as Attorney-in-Fact for Samara Toole	13-DEC-2023
0001104659-23-125762	/s/ Nicholas Sabatini, CFO & CCO	13-DEC-2023
0001270319-23-000004	/s/ C. Mike Schroeder, by Dean A. Manson, his attorney-in-fact	13-DEC-2023
0001437749-23-034351	/s/ David C. Hissong	13-DEC-2023
0001209191-23-058521	/s/ Morgan Walbridge, as Attorney-in-Fact for Christopher Latkovic	13-DEC-2023
0001062993-23-022530	Edward J. Hoffman /s/, Edward J. Hoffman, (POA) Atty-in-fact	13-DEC-2023
0001437749-23-034350	/s/ David C. Hissong	13-DEC-2023
0001360604-23-000103	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001415889-23-016396	/s/ Tyson Murdock	13-DEC-2023
0000096021-23-000234	/s/Gerald W. Clanton, Attorney-in-Fact	13-DEC-2023
0001209191-23-058520	Chad J. Wiener, as Attorney-in-Fact for Vineeta Agarwala	13-DEC-2023
0001161697-23-000621	/s/ Steve Miller	13-DEC-2023
0001209191-23-058519	/s/ Mark J. Casey	13-DEC-2023
0001493152-23-044737	/s/ Norman Roth Attorney-In-Fact for Lawrence S. Sharnak	13-DEC-2023
0001209191-23-058518	/s/ Mark J. Casey	13-DEC-2023
0000950170-23-070098	/s/ Robert Pons	13-DEC-2023
0001209191-23-058517	/s/ Morgan Walbridge, as Attorney-in-Fact for Sandra Lamartine	13-DEC-2023
0000950170-23-070099	/s/ Jennifer Calabrese	13-DEC-2023
0001209191-23-058516	/s/ Wendy Ho Tai by Trecia Canty as Attorney-in-Fact	13-DEC-2023
0001437749-23-034348	/s/ David C. Hissong	13-DEC-2023
0001654954-23-015481	/s/ James M. Jenkins	13-DEC-2023
0001209191-23-058515	/s/ Morgan Walbridge, as Attorney-in-Fact for Randy Herth	13-DEC-2023
0001209191-23-058514	/s/ Wendy Ho Tai by Trecia Canty as Attorney-in-Fact	13-DEC-2023
0001360604-23-000101	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001225208-23-011061	/s/ Laura L. Aossey on behalf of Steven D. Miller	13-DEC-2023
0000897069-23-001770	/s/ Michael S. Bishop, As Power of Attorney	13-DEC-2023
0001209191-23-058513	/s/ Morgan Walbridge, as Attorney-in-Fact for Peter Clifford	13-DEC-2023
0001415889-23-016394	/s/ Wendy B. Mahling for James M. Cracchiolo	13-DEC-2023
0001209191-23-058512	/s/ Wendy Ho Tai by Trecia Canty as Attorney-in-Fact	13-DEC-2023
0001415889-23-016392	/s/ Emanuel D. Neuman	12-DEC-2023
0001628280-23-041470	Katherine A. Lane, Attorney-in-fact for John F. Malloy	13-DEC-2023
0000950170-23-070096	/s/ Steven Weiser (as attorney-in fact on behalf of Robert J. O'Shea, individually)	13-DEC-2023
0000950170-23-070096	/s/ Steven Weiser, Authorized Signatory on behalf of Silver Point Capital, L.P.	13-DEC-2023
0000950170-23-070096	/s/ Steven Weiser (as attorney-in-fact on behalf of Edward A. Mule, individually)	13-DEC-2023
0001415889-23-016391	/s/Ivan A. Colao, Attorney-in-Fact for Rainey E. Lancaster	13-DEC-2023
0001415889-23-016391	/s/Ivan A. Colao, Attorney-in-Fact for James H. Dahl	13-DEC-2023
0001628280-23-041469	/s/ Jason Cohen, Attorney-in-Fact	13-DEC-2023
0001628280-23-041468	/s/ Jason Cohen, Attorney-in-Fact	13-DEC-2023
0001628280-23-041467	/s/ Jason Cohen, Attorney-in-Fact	13-DEC-2023
0001628280-23-041466	/s/ Jason Cohen, Attorney-in-Fact	13-DEC-2023
0001209191-23-058511	/s/ Morgan Walbridge	13-DEC-2023
0000897069-23-001768	/s/ Michael S. Bishop, As Power of Attorney	13-DEC-2023
0001360604-23-000099	/s/ Andrew E. Loope as power of attorney	13-DEC-2023
0001415889-23-016388	/s/ Denise Alexandra Lucie	13-DEC-2023
0001127602-23-029594	Michael C. Keefe. attorney-in-fact for Nicholas DeBenedictis	13-DEC-2023
0001209191-23-058510	/s/ Morgan Walbridge, as Attorney-in-Fact for Jesse G. Singh	13-DEC-2023
0001415889-23-016386	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001628280-23-041460	/s/ Jason Cohen, Attorney-in-Fact	13-DEC-2023
0001415889-23-016385	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001209191-23-058509	/s/ Mark Fisher	13-DEC-2023
0001437749-23-034347	/s/ Kaan Aslansan	13-DEC-2023
0001415889-23-016382	/s/ Annemarie Jazic	13-DEC-2023
0001415889-23-016380	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001599298-23-000101	/s/ Ankur Dhingra	13-DEC-2023
0001437749-23-034345	/s/ Kaan Aslansan	13-DEC-2023
0001415889-23-016378	/s/ Alex Dillard	13-DEC-2023
0000897069-23-001766	/s/ Michael S. Bishop	13-DEC-2023
0001209191-23-058506	/s/ Morgan Walbridge, as Attorney-in-Fact for Scott Van Winter	13-DEC-2023
0001415889-23-016377	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001392380-23-000101	/s/ E. Cabell Massey, Attorney-in-Fact	13-DEC-2023
0001415889-23-016375	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001212545-23-000165	/s/Jessica Jarvi (Attorney-in-fact)	13-DEC-2023
0001062993-23-022528	Jane M. Buchan, By:/s/Christopher T. Moore, Attorney-in-fact	13-DEC-2023
0001288847-23-000172	/s/ David Hill, Attorney in Fact	13-DEC-2023
0000897069-23-001764	/s/ Michael S. Bishop, as Power of Attorney	13-DEC-2023
0001209191-23-058505	/s/ Morgan Walbridge, as Attorney-in-Fact for Jonathan Skelly	13-DEC-2023
0001415889-23-016373	/s/ Steven C. Kennedy, Attorney-in-Fact	13-DEC-2023
0001104659-23-125734	/s/ Mark D. Klein	13-DEC-2023
0001562180-23-008346	/s /Sandi James, attorney-in-fact	13-DEC-2023
