ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001628280-24-040710	2946814	Restricted Stock Units			F1	13-SEP-2024				4	A	0				35740.0				0.0		A			F2		F2	Class A Common Stock		35740.0				35740.0				D			
0001628280-24-040709	3064003	Restricted Stock Units			F1	13-SEP-2024				4	A	0				398203.0				0.0		A			F2		F2	Class A Common Stock		398203.0				398203.0				D			
0001415889-24-023577	3090669	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				1581.0				0.0	F3	D			F9		F5	Class A Common Stock		1581.0				14229.0				D			
0001415889-24-023577	3090670	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				2157.0				0.0	F3	D			F10		F5	Class A Common Stock		2157.0				28029.0				D			
0001415889-24-023577	3090671	Class B Common Stock		0.0	F11	15-SEP-2024				4	M	0				1312.0				0.0	F11	A			F11		F11	Class A Common Stock		1312.0				1312.0				D			
0001415889-24-023577	3090672	Class B Common Stock		0.0	F11	15-SEP-2024				4	C	0	F1			1312.0				0.0	F11	D			F11		F11	Class A Common Stock		1313.0				0.0				D			
0001415889-24-023577	3090666	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				1593.0				0.0	F3	D			F4		F5	Class A Common Stock		1593.0				4782.0				D			
0001415889-24-023577	3090667	Restricted Stock Units		0.0	F6	15-SEP-2024				4	M	0				1312.0				0.0	F6	D			F7		F5	Class B Common Stock		1312.0				0.0				D			
0001415889-24-023577	3090668	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				1562.0				0.0	F3	D			F8		F5	Class A Common Stock		1562.0				7813.0				D			
0001415889-24-023575	2926824	Restricted Stock Units		0.0	F4	15-SEP-2024				4	M	0				6250.0				0.0	F4	D			F5		F6	Class A Common Stock		6250.0				18750.0				D			
0001415889-24-023575	2926825	Restricted Stock Units		0.0	F7	15-SEP-2024				4	M	0				2250.0				0.0	F7	D			F8		F6	Class B Common Stock		2250.0				2250.0				D			
0001415889-24-023575	2926829	Class B Common Stock		0.0	F11	15-SEP-2024				4	C	0	F1			2250.0				0.0	F11	D			F11		F11	Class A Common Stock		2250.0				0.0				D			
0001415889-24-023575	2926827	Restricted Stock Units		0.0	F4	15-SEP-2024				4	M	0				4553.0				0.0	F4	D			F10		F6	Class A Common Stock		4553.0				59189.0				D			
0001415889-24-023575	2926828	Class B Common Stock		0.0	F11	15-SEP-2024				4	M	0				2250.0				0.0	F11	A			F11		F11	Class A Common Stock		2250.0				2250.0				D			
0001415889-24-023575	2926826	Restricted Stock Units		0.0	F4	15-JUN-2024				4	M	0				5238.0				0.0	F4	D			F9		F6	Class A Common Stock		5238.0				47134.0				D			
0001415889-24-023573	3143881	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				25863.0				0.0	F3	D			F4		F5	Class A Common Stock		25863.0				336211.0				D			
0001127602-24-024115	3190344	Restricted Stock Unit			F2	15-SEP-2024				4	M	0				26336.0				0.0		D			F3		F3	Common Stock		26336.0				79011.0				D			
0001415889-24-023571	3223475	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				6250.0				0.0	F3	D			F4		F5	Class A Common Stock		6250.0				25000.0				D			
0001415889-24-023571	3223476	Restricted Stock Units		0.0	F6	15-SEP-2024				4	M	0				11625.0				0.0	F8	D			F7		F5	Class B Common Stock		11625.0				11625.0				D			
0001415889-24-023571	3223477	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				13347.0				0.0	F3	D			F9		F5	Class A Common Stock		13347.0				120121.0				D			
0001415889-24-023571	3223478	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				20691.0				0.0	F3	D			F10		F5	Class A Common Stock		20691.0				268977.0				D			
0001415889-24-023571	3223480	Class B Common Stock		0.0	F11	15-SEP-2024				4	C	0	F1			11625.0				0.0	F11	D			F11		F11	Class A Common Stock		11625.0				0.0				D			
0001415889-24-023571	3223479	Class B Common Stock		0.0	F11	15-SEP-2024				4	M	0				11625.0				0.0	F11	A			F11		F11	Class A Common Stock		11625.0				11625.0				D			
0001127602-24-024114	2825501	Restricted Stock Unit			F2	15-SEP-2024				4	M	0				39505.0				0.0		D			F3		F3	Common Stock		39505.0				118515.0				D		By Child	
0001127602-24-024114	2825502	Restricted Stock Unit			F2	15-SEP-2024				4	M	0				44.0				0.0		D			F3		F3	Common Stock		44.0				132.0				I			
0001127602-24-024113	3058230	Restricted Stock Unit			F3	15-SEP-2024				4	M	0				19752.0				0.0		D			F4		F4	Common Stock		19752.0				59258.0				D			
0001415889-24-023569	3267825	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				11072.0				0.0	F3	D			F7		F5	Class A Common Stock		11072.0				143934.0				D			
0001415889-24-023569	3267823	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				6250.0				0.0	F3	D			F4		F5	Class A Common Stock		6250.0				25000.0				D			
0001415889-24-023569	3267824	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				11578.0				0.0	F3	D			F6		F5	Class A Common Stock		11578.0				104202.0				D			
0001127602-24-024112	2667865	Restricted Stock Unit			F2	15-SEP-2024				4	M	0				13168.0				0.0		D			F3		F3	Common Stock		13168.0				39506.0				D			
0001415889-24-023567	3072624	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				6250.0				0.0	F3	D			F4		F5	Class A Common Stock		6250.0				25000.0				D			
0001415889-24-023567	3072625	Restricted Stock Units		0.0	F6	15-SEP-2024				4	M	0				2250.0				0.0	F6	D			F7		F5	Class B Common Stock		2250.0				2250.0				D			
0001415889-24-023567	3072626	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				5238.0				0.0	F3	D			F8		F5	Class A Common Stock		5238.0				47134.0				D			
0001415889-24-023567	3072630	Class B Common Stock		0.0	F11	15-SEP-2024				4	C	0	F1			2250.0				0.0	F11	D			F11		F11	Class A Common Stock		2250.0				14467.0				D			
0001415889-24-023567	3072628	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				4553.0				0.0	F3	D			F10		F5	Class A Common Stock		4553.0				59189.0				D			
0001415889-24-023567	3072629	Class B Common Stock		0.0	F11	15-SEP-2024				4	M	0				2250.0				0.0	F11	A			F11		F11	Class A Common Stock		2250.0				16717.0				D			
0001415889-24-023567	3072627	Restricted Stock Units		0.0	F3	15-SEP-2024				4	M	0				1338.0				0.0	F3	D			F9		F5	Class A Common Stock		1338.0				10696.0				D			
0001415889-24-023563	2648008	Restricted Stock Units		0.0	F2	15-SEP-2024				4	M	0				6250.0				0.0	F2	D			F3		F4	Class A Common Stock		6250.0				25000.0				D			
0001415889-24-023563	2648010	Restricted Stock Units		0.0	F2	15-SEP-2024				4	M	0				11207.0				0.0	F2	D			F6		F4	Class A Common Stock		11207.0				145679.0				D			
0001415889-24-023563	2648009	Restricted Stock Units		0.0	F2	15-SEP-2024				4	M	0				7141.0				0.0	F2	D			F5		F4	Class A Common Stock		7141.0				64263.0				D			
0000950170-24-107558	3283179	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107558	3283180	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0001901570-24-000056	2884036	Phantom Stock			F1	15-SEP-2024				4	A	0				1773.38				27.02		A			F1		F1	Common Stock		1773.38				1773.38				D			
0000950170-24-107556	3166421	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107556	3166420	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107554	2777456	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107554	2777455	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107552	2930263	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107552	2930262	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107549	3067253	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107549	3067252	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0001901570-24-000054	2636815	Phantom Stock			F1	15-SEP-2024				4	A	0				2128.05				27.02		A			F1		F1	Common Stock		2128.05				2128.05				D			
0000950170-24-107547	2743889	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107547	2743888	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107544	3193456	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107544	3193455	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107542	3126067	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107542	3126066	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107540	3157092	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				I		See Note 2	F2
0000950170-24-107540	3157091	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				I		See Note 2	F2
0000950170-24-107538	3099189	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12372634.0					F1	D			F1		F1	Common Stock		1029157.0				0.0				I		By OrbiMed Private Investments VII, LP	F4, F2
0000950170-24-107538	3099190	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				19587284.0					F1	D			F1		F1	Common Stock		1629271.0				0.0				I		By OrbiMed Private Investments VII, LP	F4, F2
0000950170-24-107538	3099191	Series C Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				4854368.0					F1	D			F1		F1	Common Stock		403787.0				0.0				I		By OrbiMed Genesis Master Fund, L.P.	F3, F4
0000950170-24-107537	3075449	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12299854.0					F1	D			F1		F1	Common Stock		1023103.0				0.0				D	F2		
0000950170-24-107537	3075450	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				25142840.0					F1	D			F1		F1	Common Stock		2091383.0				0.0				D	F2		
0000950170-24-107536	3219759	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				28297265.0					F1	D			F1		F1	Common Stock		2353769.0				0.0				D	F2		
0000950170-24-107536	3219758	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				18922852.0					F1	D			F1		F1	Common Stock		1574005.0				0.0				D	F2		
0000950170-24-107532	3270237	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				233192.0					F1	D			F1		F1	Common Stock		19396.0				0.0				D			
0000950170-24-107532	3270236	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				994069.0					F1	D			F1		F1	Common Stock		82686.0				0.0				D			
0000950170-24-107530	2873196	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				28297265.0					F1	D			F1		F1	Common Stock		2353769.0				0.0				I		By Frazier Life Sciences X, L.P.	F2
0000950170-24-107530	2873195	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				18922852.0					F1	D			F1		F1	Common Stock		1574005.0				0.0				I		By Frazier Life Sciences X, L.P.	F2
0000950170-24-107527	3117196	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				2015681.0					F1	D			F1		F1	Common Stock		167664.0				0.0				D		By Trust	F2
0000950170-24-107527	3117197	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				345705.0					F1	D			F1		F1	Common Stock		28755.0				0.0				I		By Trust	F2
0000950170-24-107527	3117200	Series C Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				970873.0					F1	D			F1		F1	Common Stock		80757.0				0.0				I			
0000950170-24-107527	3117199	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				76969.0					F1	D			F1		F1	Common Stock		6402.0				0.0				I			
0000950170-24-107527	3117198	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				1396762.0					F1	D			F1		F1	Common Stock		116182.0				0.0				D		By Trust	F2
0000950170-24-107525	3290804	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				16666666.0					F1	D			F1		F1	Common Stock		1386335.0				0.0				I		By Norwest Venture Partners XVI, LP	F2
0000950170-24-107524	2964789	Series B Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				19587284.0					F1	D			F1		F1	Common Stock		1629271.0				0.0				I		By OrbiMed Private Investments VII, LP	F4, F2
0000950170-24-107524	2964790	Series C Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				4854368.0					F1	D			F1		F1	Common Stock		403787.0				0.0				I		By OrbiMed Genesis Master Fund, L.P.	F4, F3
0000950170-24-107524	2964788	Series A Convertible Preferred Stock			F1	16-SEP-2024				4	C	false				12372634.0					F1	D			F1		F1	Common Stock		1029157.0				0.0				I		By OrbiMed Private Investments VII, LP	F4, F2
0001321655-24-000171	2671162	Class B Common Stock	F2		F2	16-SEP-2024				4	C	0	F4			4500000.0				0.0		D			F2		F2	Class A Common Stock		4500000.0				48696351.0				D			
0001321655-24-000171	2671163	Employee Stock Option (Right to buy)		11.38		17-SEP-2024				4	M	0	F6			4253498.0				0.0		D			F8	20-AUG-2032		Class B Common Stock	F2	4253498.0				132000000.0				D			
0001321655-24-000171	2671164	Class B Common Stock	F2	11.38		17-SEP-2024				4	M	0	F6			4253498.0				0.0		A			F2		F2	Class A Common Stock		4253498.0				52949849.0				D			
0001321655-24-000171	2671165	Class B Common Stock	F2		F2	17-SEP-2024				4	C	0	F6			4253498.0				0.0		D			F2		F2	Class A Common Stock		4253498.0				48696351.0				D			
0001321655-24-000171	2671161	Class B Common Stock	F2	11.38		16-SEP-2024				4	M	0	F4			4500000.0				0.0		A			F2		F2	Class A Common Stock		4500000.0				53196351.0				D			
0001321655-24-000171	2671158	Class B Common Stock	F2	11.38		13-SEP-2024				4	M	0	F1			246502.0				0.0		A			F2		F2	Class A Common Stock		246502.0				48942853.0				D			
0001321655-24-000171	2671159	Class B Common Stock	F2		F2	13-SEP-2024				4	C	0	F1			246502.0				0.0		D			F2		F2	Class A Common Stock		246502.0				48696351.0				D			
0001321655-24-000171	2671160	Employee Stock Option (Right to buy)		11.38		16-SEP-2024				4	M	0	F4			4500000.0				0.0		D			F8	20-AUG-2032		Class B Common Stock	F2	4500000.0				136253498.0				D			
0001321655-24-000171	2671157	Employee Stock Option (Right to buy)		11.38		13-SEP-2024				4	M	0	F1			246502.0				0.0		D			F8	20-AUG-2032		Class B Common Stock	F2	246502.0				140753498.0				D			
0001141391-24-000177	3021951	Employee Stock Option (right to buy)		344.48		13-SEP-2024				4	M	0				2472.0	F1			0.0		D			F3	01-MAR-2032		Class A Common Stock		2472.0				5582.0				D			
0001141391-24-000177	3021950	Employee Stock Option (right ro buy)		362.9		13-SEP-2024				4	M	0				126.0	F1			0.0		D			F2	01-MAR-2031		Class A Common Stock		126.0				1227.0				D			
0001104659-24-100756	2829961	Class B Common Stock, $0.0001 par value			F3	17-SEP-2024				4	C	0				12017983.0				0.0		D			F3		F3	Class A Common Stock, $0.0001 par value		12017983.0				0.0				D		By Ephesians 3:16 Holdings LLC	F5
0001104659-24-100756	2829963	Class B Common Stock, $0.0001 par value			F3	17-SEP-2024				4	C	0				732578.0				0.0		D			F3		F3	Class A Common Stock, $0.0001 par value		732578.0				0.0				I			
0001104659-24-100756	2829962	Class B Common Stock, $0.0001 par value			F3	17-SEP-2024				4	C	0				5845653.0				0.0		D			F3		F3	Class A Common Stock, $0.0001 par value		5845653.0				0.0				I		By Carol D. Herslow Credit Shelter Trust B	F6
0001104659-24-100755	3154738	Class B Common Stock, $0.0001 par value			F2	17-SEP-2024				4	C	0				1236027.0				0.0		D			F2		F2	Class A Common Stock, $0.0001 par value		1236027.0				0.0				I		By CompoSecure Employee LLC	F3
0000950170-24-107504	3118426	Restricted Stock Units			F3	15-SEP-2024				4	M	false				209.0					F3	D			F4		F4	Common Stock		209.0				2083.0	F2			D			
0000950170-24-107503	2788674	Restricted Stock Units			F3	15-SEP-2024				4	M	false				250.0					F3	D			F4		F4	Common Stock		250.0				2500.0	F2			D			
0000950170-24-107502	3094907	Restricted Stock Units			F6	15-SEP-2024				4	M	false				487.0				0.0		D			F7		F7	Common Stock		487.0				4860.0	F2			D			
0000950170-24-107497	2905249	Stock Option (Right to Buy)		13.28		16-SEP-2024				4	M	false				8625.0				0.0		D			F8	22-FEB-2032		Common Stock		8625.0				104875.0				D			
0001828972-24-000205	2824056	Restricted Stock Units			F1	13-SEP-2024				4	A	0				95274.0				0.0		A			F2		F3	Class A Common Stock		95274.0				95274.0				D			
0001062993-24-016728	2633984	Restricted Stock Units			F3	15-SEP-2024				4	M	0	F4			900.0				0.0		D			F4		F4	Common Stock		900.0				1200.0				D	F2		
0001104659-24-100752	2968252	Restricted Stock Units			F1	15-SEP-2024				4	M	0				563.0				0.0		D			F4		F4	Common Stock		563.0				5625.0				D			
0001104659-24-100752	2968251	Restricted Stock Units			F1	14-SEP-2024				4	M	0				521.0				0.0		D			F3		F3	Common Stock		521.0				3127.0				D			
0001062993-24-016726	2678385	Restricted Stock Units			F3	15-SEP-2024				4	M	0	F4			900.0				0.0		D			F4		F4	Common Stock		900.0				1200.0				D	F2		
0001104659-24-100751	3207447	Restricted Stock Units			F1	14-SEP-2024				4	M	0				2609.0				0.0		D			F4		F4	Common Stock		2609.0				15657.0				D			
0001104659-24-100751	3207448	Restricted Stock Units			F1	15-SEP-2024				4	M	0				3500.0				0.0		D			F5		F5	Common Stock		3500.0				35000.0				D			
0001104659-24-100749	2762335	Restricted Stock Units			F1	14-SEP-2024				4	M	0				521.0				0.0		D			F3		F3	Common Stock		521.0				3127.0				D			
0001104659-24-100749	2762336	Restricted Stock Units			F1	15-SEP-2024				4	M	0				563.0				0.0		D			F4		F4	Common Stock		563.0				5625.0				D			
0001062993-24-016724	3232350	Restricted Stock Units			F3	15-SEP-2024				4	M	0	F4			900.0				0.0		D			F4		F4	Common Stock		900.0				1200.0				D	F2		
0001104659-24-100748	2767922	Restricted Stock Units			F1	15-SEP-2024				4	M	0				563.0				0.0		D			F4		F4	Common Stock		563.0				5625.0				D			
0001104659-24-100748	2767921	Restricted Stock Units			F1	14-SEP-2024				4	M	0				521.0				0.0		D			F3		F3	Common Stock		521.0				3127.0				D			
0001104659-24-100747	2816338	Restricted Stock Units			F1	14-SEP-2024				4	M	0				521.0				0.0		D			F3		F3	Common Stock		521.0				3127.0				D			
0001104659-24-100746	2671785	Restricted Stock Units			F1	15-SEP-2024				4	M	0				750.0				0.0		D			F3		F3	Common Stock		750.0				7500.0				D			
0001062993-24-016722	2649055	Restricted Stock Units			F5	15-SEP-2024				4	M	0	F6			1200.0				0.0		D			F6		F6	Common Stock		1200.0				1600.0				D	F2		
0001104659-24-100745	3105212	Restricted Stock Units			F1	15-JUN-2024				4	M	0				750.0				0.0		D			F2		F2	Common Stock		750.0				8250.0				D			
0001213900-24-079551	2672981	Restricted Stock Units			F1	14-SEP-2024				4	M	0				3091.0				0.0		D			F2		F2	Common Stock		3091.0				3091.0				D			
0001062993-24-016720	3128758	Restricted Stock Units			F5	15-SEP-2024				4	M	0	F6			2100.0				0.0		D			F6		F6	Common Stock		2100.0				2800.0				D	F2		
0000950170-24-107489	3126157	Series C Preferred Stock			F2	16-SEP-2024				4	C	false				4854368.0				0.0		D			F2		F2	Common Stock		403787.0				0.0				D			
0000950170-24-107489	3126156	Series B Preferred Stock			F1	16-SEP-2024				4	C	false				16666666.0				0.0		D			F1		F1	Common Stock		1386335.0				0.0				D			
0001062993-24-016718	3119819	Common Stock			F5	15-SEP-2024				4	M	0	F6			2100.0				0.0		D			F6		F6	Common Stock		2100.0				2800.0				D	F2		
0001062993-24-016716	3049702	Restricted Stock Units			F3	15-SEP-2024				4	M	0	F4			426.0				0.0		D			F4		F4	Common Stock		426.0				2148.0				D	F2		
0001062993-24-016714	2666244	Restricted Stock Units			F5	15-SEP-2024				4	M	0	F6			660.0				0.0		D			F6		F6	Common Stock		660.0				880.0				D	F4		
0001062993-24-016714	2666243	Deferred Compensation Company Stock Plan			F1	15-SEP-2024				4	M	0	F2			660.0				66.0		A			F3		F3	Common Stock		660.0				6980.74				D	F4		
0001628280-24-040697	2828349	Restricted Stock Unit (RSU)			F2	14-SEP-2024				4	M	0				1846.0				0.0		D			F3		F3	Class A-1 Common Stock		1846.0				11079.0				D			
0001628280-24-040697	2828350	Restricted Stock Units (RSU)			F2	16-SEP-2024				4	M	0				2021.0				0.0		D			F4		F4	Class A-1 Common Stock		2021.0				4042.0				D			
0001628280-24-040696	3052320	Restricted Stock Units (RSU)			F1	16-SEP-2024				4	M	0				736.0				0.0		D			F3		F3	Class A-1 Common Stock		736.0				1474.0				D			
0001628280-24-040696	3052319	Restricted Stock Units (RSU)			F1	14-SEP-2024				4	M	0				796.0				0.0		D			F2		F2	Class A-1 Common Stock		796.0				4777.0				D			
0001628280-24-040695	3186490	Restricted Stock Unit (RSU)			F3	14-SEP-2024				4	M	0				6958.0				0.0		D			F4		F4	Class A-1 Common Stock		6958.0				41746.0				D			
0001628280-24-040695	3186491	Restricted Stock Units (RSU)			F3	16-SEP-2024				4	M	0				5614.0				0.0		D			F5		F5	Class A-1 Common Stock		5614.0				11227.0				D			
0001628280-24-040694	2733176	Restricted Stock Unit (RSU)			F1	14-SEP-2024				4	M	0				1784.0				0.0		D			F2		F2	Class A-1 Common Stock		1784.0				10704.0				D			
0001773751-24-000302	2631820	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				16297.0				0.0		D			F3		F3	Class A Common Stock		16297.0				162973.0				D			
0001773751-24-000302	2631821	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				18712.0				0.0		D			F4		F4	Class A Common Stock		18712.0				112276.0				D			
0001773751-24-000302	2631822	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				812.0				0.0		D			F5		F5	Class A Common Stock		812.0				1623.0				D			
0001773751-24-000302	2631827	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				26134.0				0.0		D			F6		F6	Class A Common Stock		26134.0				365874.0				D			
0001773751-24-000302	2631824	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				8295.0				0.0		D			F5		F5	Class A Common Stock		8295.0				16591.0				D			
0001773751-24-000302	2631825	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				1625.0				0.0		D			F5		F5	Class A Common Stock		1625.0				3252.0				D			
0001773751-24-000302	2631826	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				1221.0				0.0		D			F5		F5	Class A Common Stock		1221.0				2444.0				D			
0001773751-24-000302	2631823	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				48.0				0.0		D			F5		F5	Class A Common Stock		48.0				98.0				D			
0001773751-24-000301	3167075	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				12099.0				0.0		D			F7		F7	Class A Common Stock		12099.0				169386.0				D			
0001773751-24-000301	3167068	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				12223.0				0.0		D			F4		F4	Class A Common Stock		12223.0				122230.0				D			
0001773751-24-000301	3167069	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				10916.0				0.0		D			F5		F5	Class A Common Stock		10916.0				65494.0				D			
0001773751-24-000301	3167070	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				3665.0				0.0		D			F6		F6	Class A Common Stock		3665.0				7330.0				D			
0001773751-24-000301	3167071	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				3312.0				0.0		D			F6		F6	Class A Common Stock		3312.0				6625.0				D			
0001773751-24-000301	3167072	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				651.0				0.0		D			F6		F6	Class A Common Stock		651.0				1302.0				D			
0001773751-24-000301	3167073	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				324.0				0.0		D			F6		F6	Class A Common Stock		324.0				648.0				D			
0001773751-24-000301	3167074	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				20.0				0.0		D			F6		F6	Class A Common Stock		20.0				39.0				D			
0001773751-24-000300	2727676	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				18289.0				0.0		D			F5		F5	Class A Common Stock		18289.0				36578.0				D			
0001773751-24-000300	2727677	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				74530.0				0.0		D			F6		F6	Class A Common Stock		74530.0				1043418.0				D			
0001773751-24-000300	2727675	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				1789.0				0.0		D			F5		F5	Class A Common Stock		1789.0				3578.0				D			
0001773751-24-000300	2727674	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				3575.0				0.0		D			F5		F5	Class A Common Stock		3575.0				7151.0				D			
0001773751-24-000300	2727673	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				106.0				0.0		D			F5		F5	Class A Common Stock		106.0				215.0				D			
0001773751-24-000300	2727672	Restricted Stock Unit			F1	13-SEP-2024				4	M	0				7330.0				0.0		D			F5		F5	Class A Common Stock		7330.0				14660.0				D			
